time,motor.m1,motor.m2,motor.m3,motor.m4,
83532,42386,43204,42708,42590,
83632,45126,42520,37656,43322,
83732,40130,43970,42694,41910,
83832,44381,44285,40535,44947,
83932,41848,45970,42040,40334,
84032,44109,43055,39299,44901,
84132,44010,47942,44076,44532,
84232,45769,43629,37743,46727,
84332,42160,41094,43628,48294,
84432,41902,47140,45248,42486,
84532,53150,35318,28044,47716,
84632,33349,49133,49379,37779,
84732,50835,42455,37453,48729,
84832,45699,46119,43727,46287,
84932,36855,52487,52003,40931,
85032,49141,45591,40171,46645,
85132,38988,49034,49250,40380,
85232,38939,46647,46905,38765,
85332,44232,41618,40538,40836,
85432,40766,47638,45890,37910,
85532,42070,46930,44196,38996,
85632,45468,45704,42954,42590,
85732,43262,48926,49160,42372,
85832,45664,46742,43468,40218,
85932,46337,46221,43787,42351,
86032,41238,47420,48642,41464,
86132,43865,45763,42631,39617,
86232,42394,45844,46952,42542,
86332,43969,46363,44987,41389,
86432,45292,45888,41520,39540,
86532,44006,45326,44934,41538,
86632,46082,49142,44070,39778,
86732,42624,45530,44760,39490,
86832,28402,51820,54574,27900,
86932,49097,38763,34999,44505,
87032,35502,48324,54090,39480,
87132,45337,53267,45917,39135,
87232,50088,43740,41048,49180,
87332,38214,48500,53580,44790,
87432,48510,43506,39874,45510,
87532,45817,46877,43161,42961,
87632,38543,47623,49291,41427,
87732,47901,42283,37113,46615,
87832,43457,46707,45733,44475,
87932,43483,42593,39761,43347,
88032,45635,42047,38663,43223,
88132,43716,46920,44094,42650,
88232,47702,45310,38240,44312,
88332,42518,44050,39444,42072,
88432,42335,42253,40083,45601,
88532,44715,44115,40991,43695,
88632,44279,45979,42229,43109,
88732,45253,41653,43325,49037,
88832,45002,45162,42168,45748,
88932,42272,46302,43460,40414,
89032,47372,44978,39926,44644,
89132,50431,39183,36339,48943,
89232,38060,49366,47792,38902,
89332,52026,43538,38678,48170,
89432,45749,46123,45129,45703,
89532,39052,49534,49978,40428,
89632,49379,45285,41199,45149,
89732,40957,48883,47899,40897,
89832,42753,45147,44839,42301,
89932,45324,46154,44058,37660,
90032,40711,47183,44161,38073,
90132,44465,45259,44693,42215,
90232,45140,47070,42112,40026,
90332,41385,49365,48049,39377,
90432,46370,49344,45372,41410,
90532,41045,46433,45689,38405,
90632,41482,48490,46340,38104,
90732,46867,46061,42875,40581,
90832,43778,48664,42336,39330,
90932,42006,46820,46982,40608,
91032,46891,48053,42869,39435,
91132,42583,49867,47951,36171,
91232,42330,45514,46498,40502,
91332,45585,45351,43337,39015,
91432,30999,54103,53509,27109,
91532,46870,39738,38066,43454,
91632,43835,45601,48103,38393,
91732,41337,49537,55231,36439,
91832,49679,46941,39227,49129,
91932,43766,47640,53660,39570,
92032,46751,46285,42341,49815,
92132,45566,48116,40764,45438,
92232,39005,48141,47801,43009,
92332,43043,41971,40795,44343,
92432,45865,43889,42711,41011,
92532,39441,43427,41779,42481,
92632,46176,46816,38292,40644,
92732,43642,43842,42000,44480,
92832,40405,45895,42373,45379,
92932,43654,44262,41424,42688,
93032,42943,45945,40209,43411,
93132,44700,40408,39444,46456,
93232,44587,46421,38807,41069,
93332,45694,44800,40196,48322,
93432,48680,40062,40886,50412,
93532,40664,49538,42718,39604,
93632,40814,43618,42042,43378,
93732,50949,34625,30689,51209,
93832,38071,48457,52587,30369,
93932,50216,41118,41520,48762,
94032,43918,48404,42400,52778,
94132,41220,55116,52958,38702,
94232,48329,48871,38071,52337,
94332,41841,48463,52297,40995,
94432,42382,47636,47758,39188,
94532,41617,47089,41125,42277,
94632,40932,47956,44032,37572,
94732,41846,48014,43144,39400,
94832,42328,47352,41816,42828,
94932,44284,50418,44662,38384,
95032,40329,47227,48121,40451,
95132,43546,49354,40064,43556,
95232,38675,50521,44593,42467,
95332,40217,47601,48491,40963,
95432,44975,45113,44045,40827,
95532,42610,46044,45796,41494,
95632,42080,48954,47380,39350,
95732,44574,43922,43028,42600,
95832,44356,45772,43144,39812,
95932,39832,47346,49186,38976,
96032,37021,45275,46239,35997,
96132,50327,35745,38039,40829,
96232,34965,53911,50229,39255,
96332,46538,48930,42334,42078,
96432,47985,42205,42385,50265,
96532,43803,46525,57977,39719,
96632,50745,45287,40219,46589,
96732,40664,49328,43632,45804,
96832,41593,45119,50159,43441,
96932,47363,39783,38773,49401,
97032,37978,45926,44256,41472,
97132,49347,42771,37179,42539,
97232,47269,45341,43783,46923,
97332,41563,45679,46715,39047,
97432,49145,40629,38411,41759,
97532,42055,46077,42373,44747,
97632,40000,44524,41822,39742,
97732,47644,39586,31266,47816,
97832,39425,46547,38727,45541,
97932,41845,47035,42857,41055,
98032,46962,42288,37682,49620,
98132,49710,39050,41452,45276,
98232,46107,50981,42293,39875,
98332,53309,32287,32551,54629,
98432,37042,50558,46744,37380,
98532,52273,41571,36731,54845,
98632,47521,48785,48805,45149,
98732,43268,50944,51348,42896,
98832,48546,46860,41174,45236,
98932,39304,48028,47590,41246,
99032,40047,46131,45493,40209,
99132,44954,45924,42924,42266,
99232,41828,44456,42008,39280,
99332,37977,44385,45071,38863,
99432,46223,46583,42861,41981,
99532,44269,45657,41539,39835,
99632,37751,48451,47497,38489,
99732,45925,45873,39909,41569,
99832,39970,47368,46740,36970,
99932,41339,45887,48307,40751,
100032,50263,46659,43113,42577,
100132,42450,47868,49312,40530,
100232,41854,47412,49658,39912,
100332,45567,44201,45603,41857,
100432,43422,47076,47464,41882,
100532,43691,48671,47491,42211,
100632,36021,51457,50795,35039,
100732,49558,41108,34302,42396,
100832,36665,49993,50467,38719,
100932,48541,48875,41253,41915,
101032,48562,44838,41732,45628,
101132,36881,45699,52867,46417,
101232,48771,46327,38599,45251,
101332,44361,45615,42689,45103,
101432,39997,42903,43441,43307,
101532,46193,43701,40705,46077,
101632,38452,48568,49966,40450,
101732,48640,41820,37316,46588,
101832,42294,43802,45342,46034,
101932,43080,48348,44058,38394,
102032,42780,41604,41542,42666,
102132,41326,43348,39898,39952,
102232,47762,42122,35880,43712,
102332,44799,44157,41129,44183,
102432,41858,42710,40878,44774,
102532,45912,43574,37722,44776,
102632,44186,47552,44534,45308,
102732,43389,42949,42417,46517,
102832,45285,43329,40893,45173,
102932,47631,40407,39697,46989,
103032,38855,48749,44915,36845,
103132,53660,42266,35948,48138,
103232,39318,46730,50580,47152,
103332,43260,52158,45324,40722,
103432,49526,46432,39958,45184,
103532,38537,48005,48799,42263,
103632,45675,46303,42229,41969,
103732,43069,45743,43635,39885,
103832,39652,46278,47548,40182,
103932,46914,46738,43220,42816,
104032,45374,45360,40272,40294,
104132,39044,48206,49442,39768,
104232,46870,47810,41940,41760,
104332,42879,47253,42659,40321,
104432,35977,46071,49143,39997,
104532,45115,47541,42633,40615,
104632,43107,47033,45387,41513,
104732,38628,45598,51504,43910,
104832,43804,46380,45618,41998,
104932,40370,45858,44646,37566,
105032,38522,46390,47842,38338,
105132,43969,45161,42913,41409,
105232,37813,43459,43249,38955,
105332,40914,40270,40968,42040,
105432,39284,51710,50384,39534,
105532,51725,47991,41935,45837,
105632,46879,47105,44695,44413,
105732,41142,49214,50094,44646,
105832,50503,42597,37635,49261,
105932,42099,47163,44901,44265,
106032,42904,45730,44148,44750,
106132,45728,42792,41228,48008,
106232,42015,47337,43055,40553,
106332,42460,45114,43608,44066,
106432,44088,43472,44154,44798,
106532,45006,43880,40866,41704,
106632,46872,42638,38894,43844,
106732,39998,44660,45052,42982,
106832,41800,44684,39740,38992,
106932,44317,38161,37425,48609,
107032,45201,42733,39683,47919,
107132,41988,42460,42800,44936,
107232,47585,43821,40175,45811,
107332,44754,45634,43116,43660,
107432,45514,41098,41030,46842,
107532,46943,45955,39801,42609,
107632,34329,47925,46209,37141,
107732,45848,43056,42050,47762,
107832,45098,50330,46130,44126,
107932,41410,51430,50510,42538,
108032,47998,45250,43376,47704,
108132,39890,48948,47008,40338,
108232,42300,45024,42926,41862,
108332,39647,46069,43963,41181,
108432,40530,45968,43114,40388,
108532,43846,44892,41636,40526,
108632,42203,46983,46819,39239,
108732,47111,45405,44311,42685,
108832,40532,47936,49760,41316,
108932,45117,49513,44235,39987,
109032,46501,46461,40607,41431,
109132,40520,49426,46644,39418,
109232,44753,48589,44531,41851,
109332,44153,45719,43275,40825,
109432,40295,46687,47015,39079,
109532,43881,45779,45621,40687,
109632,44397,44429,44467,40255,
109732,40923,47823,49541,39185,
109832,44135,45799,44521,40225,
109932,46386,44272,39710,40712,
110032,37080,50900,52798,38510,
110132,55232,36662,34732,54662,
110232,40302,47156,46652,41678,
110332,42562,48768,47560,42810,
110432,49352,44226,40178,47492,
110532,38833,45521,46701,44173,
110632,45251,44965,38647,42981,
110732,44187,46551,43359,45603,
110832,41917,42309,41373,44145,
110932,45629,46285,42637,45041,
111032,45080,48054,43526,44868,
111132,43189,43547,38517,41759,
111232,44742,41548,39314,43160,
111332,43751,42265,39589,44107,
111432,42471,43771,36999,43463,
111532,41720,43628,42226,45326,
111632,44471,47387,42947,42535,
111732,48866,44728,40584,44902,
111832,41796,45948,45872,44504,
111932,46491,46775,42433,43701,
112032,47646,43378,40766,45150,
112132,39746,44776,45366,40336,
112232,42147,44483,42231,41991,
112332,51399,42917,39935,49417,
112432,38466,49510,50700,44992,
112532,44299,47775,43667,43679,
112632,47594,48832,41696,43062,
112732,37260,47220,46896,40352,
112832,43662,44964,41904,41322,
112932,43336,48860,44884,40920,
113032,36935,44935,47935,40619,
113132,42222,45630,44860,40504,
113232,43927,44899,45969,43653,
113332,40632,50554,47886,38432,
113432,43137,46463,46393,41195,
113532,44803,45343,45601,41969,
113632,38411,48555,49237,38981,
113732,44613,48073,41721,39445,
113832,42539,48649,44143,40557,
113932,40202,46672,46744,42598,
114032,41001,47449,44615,39919,
114132,43219,46545,44263,42109,
114232,40129,47959,46931,38533,
114332,42028,46202,43692,39070,
114432,47014,38482,39378,46930,
114532,41040,47198,43432,37014,
114632,41596,53424,48878,38458,
114732,47975,46555,44023,46371,
114832,46428,45404,45496,47768,
114932,44160,51232,48252,44152,
115032,48114,44888,41714,49156,
115132,41224,45876,44930,44378,
115232,43436,44930,39958,41764,
115332,39751,43935,42695,42707,
115432,42502,45466,44254,43914,
115532,46634,43014,37668,43624,
115632,40055,43129,42017,42439,
115732,41371,41781,38881,44799,
115832,40953,45893,41959,46351,
115932,44134,47388,41034,44528,
116032,46320,47594,39846,45324,
116132,42618,45826,44600,45524,
116232,43572,44318,44610,46652,
116332,48130,45414,40268,45408,
116432,41890,43848,44340,44190,
116532,48100,43612,39020,45912,
116632,46477,44925,40439,43447,
116732,37895,48965,49421,38731,
116832,41942,46474,40116,38840,
116932,47237,46229,40981,44661,
117032,38157,52457,51243,39235,
117132,45178,46288,43540,45582,
117232,46196,46864,44668,45092,
117332,43197,49355,48665,42431,
117432,44662,46362,44368,41592,
117532,41506,46328,46556,38446,
117632,42419,46197,44905,38731,
117732,44257,43275,42429,40499,
117832,39241,47331,50353,40455,
117932,48389,46377,42413,42429,
118032,42760,47964,47278,42374,
118132,39564,46488,47856,42180,
118232,42323,49323,45499,41767,
118332,42055,45583,41719,42315,
118432,40194,46398,41240,37892,
118532,37905,42767,41715,41909,
118632,36712,47984,43386,37438,
118732,38039,48439,44813,38353,
118832,44823,45545,42097,42555,
118932,38088,48102,47016,38154,
119032,45068,42058,41986,44868,
119132,44776,44358,39802,40936,
119232,37835,48657,53619,42773,
119332,53778,45538,38378,48214,
119432,44470,46260,46180,46286,
119532,42626,48448,48766,45896,
119632,47725,43189,41209,48865,
119732,42557,45939,44121,44823,
119832,41856,43312,41436,44196,
119932,44222,43230,37480,39804,
120032,39025,44675,43899,38781,
120132,43523,41597,41931,44689,
120232,43122,45532,43454,43480,
120332,46701,43625,39657,47009,
120432,44662,46370,45350,45654,
120532,43121,44177,44275,43183,
120632,42201,45075,44567,41165,
120732,43847,47727,42593,41337,
120832,48278,40954,37498,46058,
120932,43843,42863,42661,45077,
121032,42491,46795,43693,43081,
121132,41566,42906,38780,42732,
121232,45161,41937,37337,43897,
121332,29673,58849,57499,32947,
121432,50029,38453,31305,46981,
121532,46354,46078,40498,45318,
121632,37772,50412,48932,41112,
121732,42132,47736,44976,45012,
121832,46344,48224,42170,46394,
121932,41008,51140,48050,43850,
122032,43920,47186,43216,44126,
122132,42982,46182,42972,39716,
122232,38773,45095,45571,38213,
122332,43160,44352,42268,40568,
122432,39222,47054,43414,34698,
122532,41036,47394,46300,41354,
122632,44100,47188,46832,42964,
122732,43004,50400,48662,39434,
122832,42631,48751,47077,39921,
122932,43389,45845,47447,43815,
123032,40979,45361,43883,38265,
123132,41416,44280,42472,39348,
123232,40763,45207,45103,40467,
123332,41649,48323,45563,39049,
123432,40501,43911,43075,39741,
123532,43173,44801,43263,40539,
123632,46079,44703,46007,45791,
123732,45639,42757,41911,41917,
123832,42487,50613,51557,41907,
123932,49603,44683,45085,51597,
124032,46701,48933,45323,46459,
124132,40773,51795,50981,44815,
124232,47208,44604,40864,48832,
124332,42157,43309,41689,42141,
124432,41449,41303,41509,41319,
124532,40791,44611,45265,42105,
124632,42551,43347,40733,43265,
124732,45848,42258,39572,45070,
124832,39273,43689,43389,43629,
124932,41854,47098,38810,38858,
125032,46835,41583,36289,46281,
125132,39438,47486,45800,43688,
125232,43866,42164,40636,44042,
125332,48087,42567,40345,48141,
125432,46463,44889,40003,44637,
125532,46258,45362,41774,44930,
125632,40820,43616,46462,44542,
125732,48068,43356,36228,43644,
125832,43394,44208,43122,45408,
125932,29808,55878,52424,30414,
126032,44624,36362,34312,46578,
126132,46545,46067,40477,43439,
126232,38667,53767,48737,37997,
126332,44835,46005,42885,45379,
126432,46685,47167,44843,47233,
126532,42400,51230,49942,40752,
126632,42518,45108,48086,42936,
126732,41934,47554,48432,40912,
126832,42810,47312,44688,42034,
126932,41724,45592,42092,41644,
127032,41471,47787,43293,39133,
127132,41650,45402,43364,40868,
127232,43026,44010,42324,39612,
127332,43121,45817,45269,39189,
127432,45392,48478,44984,41142,
127532,45687,45633,42631,41045,
127632,41852,48346,48194,39888,
127732,42812,47746,46260,40942,
127832,42483,45065,42697,39271,
127932,40278,46662,46064,38768,
128032,40901,45613,45397,40961,
128132,45376,45632,39058,40202,
128232,47431,37949,37629,49259,
128332,41137,43227,40963,40457,
128432,38994,49162,49936,40528,
128532,51783,41223,38069,50257,
128632,45117,47473,45433,44869,
128732,41324,50284,51476,44420,
128832,48711,41781,39529,48699,
128932,42050,46376,43086,42676,
129032,45474,43076,38584,45694,
129132,44905,40337,41421,49233,
129232,41001,47515,43455,41561,
129332,44088,45476,39290,42042,
129432,42223,45451,37799,40479,
129532,41234,46712,40054,44572,
129632,46088,43476,38988,45472,
129732,45308,45898,40730,43808,
129832,45355,44579,41585,44113,
129932,46738,44118,41116,45588,
130032,43161,45275,43139,43377,
130132,44977,44385,41973,45001,
130232,46291,48231,44007,44951,
130332,43145,44553,41743,43391,
130432,45704,42314,38818,46476,
130532,31778,56716,51684,30730,
130632,43271,38731,37317,45401,
130732,46390,43016,41438,49072,
130832,35064,56586,53854,35912,
130932,47233,45145,42787,47223,
131032,44711,46959,46079,44667,
131132,41331,48779,49647,38503,
131232,45558,43164,44636,41798,
131332,40341,46691,48777,39095,
131432,47455,44053,44371,45249,
131532,41685,46255,47089,41355,
131632,43074,45098,43798,41214,
131732,43354,46408,44608,41538,
131832,45390,47112,41884,39582,
131932,41620,44368,46710,42550,
132032,42764,46322,44182,40004,
132132,41158,45920,45160,39526,
132232,42476,44230,45500,43566,
132332,40300,46904,48110,41162,
132432,41789,48625,47073,40953,
132532,41606,45794,43356,40144,
132632,39851,47803,45291,40079,
132732,44863,47413,41385,42299,
132832,51968,34566,32384,52586,
132932,37001,47675,45407,35277,
133032,39880,46038,49434,40716,
133132,57932,36152,33014,53078,
133232,40066,50612,51320,38650,
133332,45960,45978,47960,45178,
133432,49928,45264,43052,43040,
133532,44549,44231,46295,44081,
133632,43361,44611,44271,42989,
133732,42346,40304,39774,44804,
133832,41158,43810,42318,44982,
133932,43961,43617,37957,44301,
134032,46959,47405,37921,42695,
134132,41985,40305,41367,45719,
134232,43998,46106,40994,42210,
134332,45010,45964,40582,44136,
134432,47581,46203,39621,44159,
134532,44499,45215,40933,43441,
134632,45040,41998,41450,48316,
134732,43863,43875,41903,44875,
134832,44173,43987,42333,43759,
134932,42741,41357,41769,45825,
135032,43062,42838,38140,42464,
135132,29464,57736,53822,30830,
135232,49839,36605,31889,48991,
135332,45060,43458,43758,47748,
135432,35953,56705,52791,36851,
135532,46557,42371,40523,49033,
135632,46642,48436,42340,44826,
135732,42908,49246,47364,44602,
135832,47032,45942,44082,47036,
135932,42528,48438,45636,40562,
136032,41463,43869,41863,39309,
136132,39615,44743,44589,38997,
136232,38205,47893,49979,39991,
136332,42230,45174,44028,42668,
136432,41218,47524,46806,41268,
136532,41487,44573,44411,41981,
136632,41772,43692,44834,42590,
136732,40688,48670,45474,37636,
136832,43658,46238,44468,41848,
136932,40121,45885,46333,40125,
137032,39989,46633,45453,39681,
137132,41193,46541,47243,42487,
137232,41911,47095,42221,38445,
137332,41416,46614,42714,38308,
137432,56748,32118,31886,55644,
137532,30809,53079,55075,31229,
137632,42622,48238,49340,42816,
137732,57588,36112,33596,54656,
137832,36792,50560,53000,38232,
137932,49569,47805,44465,44737,
138032,50405,42643,42553,48975,
138132,41533,47265,47119,41403,
138232,46292,43604,39026,41798,
138332,43003,40607,43695,45183,
138432,47249,45537,40235,43091,
138532,42747,40769,41271,44937,
138632,43859,44223,38231,41711,
138732,43432,42248,41588,45120,
138832,41587,43135,41071,44467,
138932,43535,44111,42277,44013,
139032,42626,45824,44368,44210,
139132,46509,46265,41787,44555,
139232,44771,45315,43103,45159,
139332,43176,44298,43400,43718,
139432,43827,43791,42301,44097,
139532,41151,42591,41889,43121,
139632,43086,43104,40862,43316,
