time,stateEstimate.x,stateEstimate.y,stateEstimate.z,
31750,-0.028601963073015213,-0.17933805286884308,0.0019830246455967426,
31850,-0.002465364756062627,4.4876102037960663e-05,0.0018285242840647697,
31950,-0.0024824177380651236,-0.0004986072308383882,0.0014446340501308441,
32050,-0.01101257186383009,-0.0021079126745462418,0.001645182608626783,
32150,-0.005792695097625256,0.0012648310512304306,0.002012533601373434,
32250,-0.003676018677651882,-0.0009921313030645251,0.0020211522933095694,
32350,-0.013286693021655083,0.0010422891937196255,0.0014489120803773403,
32450,-0.007976971566677094,-0.0004942238447256386,0.0023439007345587015,
32550,-0.007717447355389595,0.0036696786992251873,0.002226395532488823,
32650,-0.007494000717997551,0.001408195705153048,0.0027112970128655434,
32750,-0.007062828168272972,0.0013761235168203712,0.001055420027114451,
32850,-0.007063878234475851,0.0021289342548698187,0.0021367487497627735,
32950,-0.007107427343726158,0.0016640846151858568,0.0026035327464342117,
33050,-0.006684264168143272,0.002154927933588624,0.002168895211070776,
33150,-0.007591790519654751,0.0028038346208631992,0.001322431955486536,
33250,-0.00714900204911828,0.0017113368958234787,0.002077113138511777,
33350,-0.007566455751657486,0.002806082833558321,0.0018670972203835845,
33450,-0.005483287386596203,0.0034408168867230415,0.0018288360442966223,
33550,-0.011052822694182396,0.004481397103518248,0.002294867765158415,
33650,-0.013339642435312271,0.003926011733710766,0.003002006560564041,
33750,-0.012454777956008911,0.0028687475714832544,0.001845384482294321,
33850,-0.011036291718482971,0.002525037620216608,0.002196099841967225,
33950,-0.009601541794836521,0.0005136742838658392,0.0011585497995838523,
34050,-0.009751436300575733,0.0011279475875198841,0.0015369632747024298,
34150,-0.00255539920181036,0.0057732039131224155,0.0014937524683773518,
34250,0.002573604229837656,0.004459514282643795,0.003389668883755803,
34350,0.0053472500294446945,0.0018475413089618087,0.0017910792957991362,
34450,0.007588028442114592,0.005200481042265892,0.0014197244308888912,
34550,0.012854195199906826,-0.00652533071115613,0.0001918489288073033,
34650,0.011403094977140427,-0.01660444773733616,0.0017940145917236805,
34750,0.00921209342777729,-0.01673514023423195,0.0058030602522194386,
34850,0.0037022691685706377,-0.012719761580228806,0.014061704277992249,
34950,0.010507048107683659,-0.02057112753391266,0.033870529383420944,
35050,0.009504148736596107,-0.02407064475119114,0.06997770071029663,
35150,0.015846997499465942,-0.02290419489145279,0.08747075498104095,
35250,0.014807641506195068,-0.020744062960147858,0.09934817254543304,
35350,0.014323322102427483,-0.017574593424797058,0.10844811797142029,
35450,0.014373858459293842,-0.018306581303477287,0.12081106752157211,
35550,0.0106026791036129,-0.02213163487613201,0.1351996213197708,
35650,0.00829289574176073,-0.019671350717544556,0.15830878913402557,
35750,0.002287061884999275,-0.014052459970116615,0.1860179454088211,
35850,0.0009092764230445027,-0.006945998873561621,0.20944446325302124,
35950,-0.004988365340977907,-0.007781118620187044,0.2403663694858551,
36050,-0.00725177489221096,0.0013965601101517677,0.27587446570396423,
36150,-0.009718482382595539,0.012929338961839676,0.3093085289001465,
36250,-0.008662594482302666,0.02124905399978161,0.33719491958618164,
36350,-0.009256064891815186,0.021249255165457726,0.36254867911338806,
36450,-0.01262541115283966,0.009720093570649624,0.3746918737888336,
36550,-0.015297041274607182,0.003657266963273287,0.3858490288257599,
36650,-0.01929084025323391,0.0014598043635487556,0.3943761885166168,
36750,-0.024249227717518806,0.0014497007941827178,0.4015655517578125,
36850,-0.03208528459072113,-0.010150043293833733,0.4092521071434021,
36950,-0.03590173274278641,-0.011198091320693493,0.41650262475013733,
37050,-0.04165171831846237,-0.016349801793694496,0.4213006794452667,
37150,-0.05068375915288925,-0.02310212142765522,0.4300302267074585,
37250,-0.05290194973349571,-0.017416952177882195,0.43379414081573486,
37350,-0.05270567908883095,-0.014256112277507782,0.43576696515083313,
37450,-0.052554164081811905,-0.015444190241396427,0.43691545724868774,
37550,-0.04831759259104729,-0.014332832768559456,0.43754881620407104,
37650,-0.05059373378753662,-0.014631551690399647,0.4386138916015625,
37750,-0.04641136899590492,-0.0148842204362154,0.44256287813186646,
37850,-0.04428195208311081,-0.014567946083843708,0.44440487027168274,
37950,-0.046782612800598145,-0.014547447673976421,0.44565868377685547,
38050,-0.0432596318423748,-0.014398954808712006,0.4432741403579712,
38150,-0.039800990372896194,-0.015825532376766205,0.44314515590667725,
38250,-0.037895526736974716,-0.010860614478588104,0.44168099761009216,
38350,-0.03527379781007767,-0.013672174885869026,0.443362295627594,
38450,-0.03697558119893074,-0.017336290329694748,0.44370511174201965,
38550,-0.035342421382665634,-0.013522634282708168,0.44351571798324585,
38650,-0.03500266745686531,-0.014723103493452072,0.4433586597442627,
38750,-0.030020516365766525,-0.013964560814201832,0.44443732500076294,
38850,-0.025209354236721992,-0.017970765009522438,0.4445403516292572,
38950,-0.017824333161115646,-0.01430995762348175,0.4474875330924988,
39050,-0.01538742333650589,-0.014862324111163616,0.44493719935417175,
39150,-0.013196619227528572,-0.008663186803460121,0.4452531337738037,
39250,-0.012612941674888134,-0.010397070087492466,0.44203487038612366,
39350,-0.012594037689268589,-0.006832966580986977,0.4427349269390106,
39450,-0.009624658152461052,-0.009161707013845444,0.44330307841300964,
39550,-0.007576359901577234,-0.00965738296508789,0.4463386535644531,
39650,0.0009933230467140675,-0.004416198935359716,0.4474988281726837,
39750,0.0019029272953048348,-0.00439019501209259,0.44940197467803955,
39850,0.004662688355892897,0.0015174585860222578,0.44615742564201355,
39950,0.005544339306652546,0.002436586655676365,0.4439920485019684,
40050,0.0023965232539922,0.0022929958067834377,0.4410642385482788,
