time,acc.z,
11311,1.0000216960906982,
11411,0.9997406005859375,
11511,0.9996671080589294,
11611,0.9995824694633484,
11711,0.9998060464859009,
11811,1.0008233785629272,
11911,0.9996017813682556,
12011,0.9981449246406555,
12111,0.9983199238777161,
12211,1.0014641284942627,
12311,0.9990938901901245,
12411,1.000296950340271,
12511,0.9990100264549255,
12611,1.0001208782196045,
12711,0.9970318078994751,
12811,0.9993324875831604,
12911,1.0001798868179321,
13011,1.0001975297927856,
13111,0.9987919330596924,
13211,0.9978163838386536,
13311,0.9971796274185181,
13411,1.0128755569458008,
13511,1.0420435667037964,
13611,0.9252824783325195,
13711,1.0752079486846924,
13811,0.811356246471405,
13911,0.8730801343917847,
14011,0.8816749453544617,
14111,0.9555967450141907,
14211,0.9768787622451782,
14311,1.0312522649765015,
14411,1.1397349834442139,
14511,1.185117244720459,
14611,1.1355817317962646,
14711,1.010977864265442,
14811,0.9439109563827515,
14911,0.9665489196777344,
15011,1.0881251096725464,
15111,1.0860844850540161,
15211,1.0765429735183716,
15311,0.9318963885307312,
15411,0.9986797571182251,
15511,1.0085729360580444,
15611,0.9613522887229919,
15711,0.9720811247825623,
15811,1.0013370513916016,
15911,0.9253048896789551,
16011,0.9092642664909363,
16111,0.9765926003456116,
16211,1.0256617069244385,
16311,1.0045287609100342,
16411,1.0128908157348633,
16511,0.9816579222679138,
16611,1.053402066230774,
16711,1.096720814704895,
16811,1.0329922437667847,
16911,1.1264270544052124,
17011,1.0147355794906616,
17111,1.0072976350784302,
17211,0.964175820350647,
17311,1.0200432538986206,
17411,0.9592902064323425,
17511,1.0338579416275024,
17611,1.0396392345428467,
17711,1.0093070268630981,
17811,1.0027414560317993,
17911,0.9992879033088684,
18011,1.0288410186767578,
18111,1.0154403448104858,
18211,1.0260156393051147,
18311,1.0078059434890747,
18411,1.0659186840057373,
18511,1.1096376180648804,
18611,1.0352754592895508,
18711,1.0191863775253296,
18811,0.9921600818634033,
18911,0.9961003065109253,
19011,1.0234472751617432,
19111,1.030603289604187,
19211,0.9944907426834106,
19311,1.002956748008728,
19411,0.9681535959243774,
19511,0.9765312671661377,
19611,1.0264533758163452,
19711,0.997970700263977,
19811,1.0009506940841675,
19911,0.9931108951568604,
20011,0.9899073839187622,
20111,1.0124309062957764,
20211,1.00348699092865,
20311,0.9899077415466309,
20411,1.04190993309021,
20511,1.006041169166565,
20611,1.0094616413116455,
20711,1.020708441734314,
20811,1.0282570123672485,
20911,1.0100595951080322,
21011,0.974337637424469,
21111,0.9697863459587097,
21211,0.9958902597427368,
21311,1.015838623046875,
21411,1.032604694366455,
21511,1.0342192649841309,
21611,0.9956610798835754,
21711,1.0139118432998657,
21811,1.0235061645507812,
21911,1.0672848224639893,
22011,0.9813433885574341,
22111,1.0058680772781372,
22211,1.025442123413086,
22311,1.024017095565796,
22411,1.0379679203033447,
22511,1.0120128393173218,
22611,0.9664503931999207,
22711,1.0035613775253296,
22811,1.034070372581482,
22911,1.0406708717346191,
23011,1.0298566818237305,
23111,1.0020288228988647,
23211,0.995136559009552,
23311,0.9848518371582031,
23411,1.0062049627304077,
23511,1.0146585702896118,
23611,0.987138032913208,
23711,0.9897803068161011,
23811,1.0279622077941895,
23911,1.0644501447677612,
24011,0.9963060021400452,
24111,0.9750339984893799,
24211,1.0018587112426758,
24311,1.0162081718444824,
24411,1.0106860399246216,
24511,1.049943208694458,
24611,0.9835683703422546,
24711,0.997863233089447,
24811,1.023667573928833,
24911,0.9994076490402222,
25011,1.0150855779647827,
25111,1.0393365621566772,
25211,0.9994605183601379,
25311,0.9654302597045898,
25411,1.0042064189910889,
25511,0.9933576583862305,
25611,1.0187736749649048,
25711,0.9582231640815735,
25811,0.9943870902061462,
25911,1.017797589302063,
26011,1.0172441005706787,
26111,1.037017583847046,
26211,0.9844585657119751,
26311,0.9700148105621338,
26411,1.0430362224578857,
26511,1.0406605005264282,
26611,0.9526330828666687,
26711,1.0012274980545044,
26811,1.0535697937011719,
26911,1.0180872678756714,
27011,1.0163244009017944,
27111,0.979882538318634,
27211,0.9724066257476807,
27311,1.0163086652755737,
27411,1.0561951398849487,
27511,1.0318721532821655,
27611,1.0097295045852661,
27711,0.9811707735061646,
27811,0.9946739673614502,
27911,1.0005240440368652,
28011,0.9824045300483704,
28111,1.0035165548324585,
28211,1.0216491222381592,
28311,0.9687821269035339,
28411,0.9894815683364868,
28511,1.0798367261886597,
28611,1.041456937789917,
28711,0.9761419892311096,
28811,0.9751690626144409,
28911,1.0238462686538696,
29011,1.0250741243362427,
29111,0.9968243837356567,
29211,1.0027025938034058,
29311,1.0118005275726318,
29411,0.985509991645813,
29511,1.0141994953155518,
29611,0.9948368668556213,
29711,0.9990488290786743,
29811,0.9803545475006104,
29911,1.0136524438858032,
30011,0.991194486618042,
30111,1.0072135925292969,
30211,1.0220128297805786,
30311,1.0250475406646729,
30411,0.9709895849227905,
30511,1.0076950788497925,
30611,0.9836018681526184,
30711,1.0472376346588135,
30811,1.0494720935821533,
30911,1.0097830295562744,
31011,1.0063244104385376,
31111,1.0630820989608765,
31211,1.060791254043579,
31311,1.011242389678955,
31411,1.0238653421401978,
31511,1.017687439918518,
31611,1.042927622795105,
31711,1.036635160446167,
31811,0.9944073557853699,
31911,0.9977090954780579,
32011,0.9945885539054871,
32111,1.0346189737319946,
32211,1.0365911722183228,
32311,0.988737165927887,
32411,0.996548056602478,
32511,0.9774540662765503,
32611,1.0082879066467285,
32711,1.0273205041885376,
32811,0.9783042669296265,
32911,1.0234684944152832,
33011,1.0203771591186523,
33111,1.0263522863388062,
33211,1.0221039056777954,
33311,1.015218734741211,
33411,1.045790195465088,
33511,1.0069612264633179,
33611,1.0575062036514282,
33711,1.0346430540084839,
33811,1.0451635122299194,
33911,1.0460480451583862,
34011,1.0307303667068481,
34111,1.020632028579712,
34211,1.0301601886749268,
34311,0.9892462491989136,
34411,1.0254329442977905,
34511,0.9920570850372314,
34611,1.01600980758667,
34711,0.9774223566055298,
34811,0.9831687808036804,
34911,1.0371116399765015,
35011,1.0028892755508423,
35111,0.9888652563095093,
35211,0.9844459891319275,
35311,1.005421757698059,
35411,1.0102617740631104,
35511,1.008594274520874,
35611,1.0177310705184937,
35711,0.9678274989128113,
35811,1.0077837705612183,
35911,1.013957142829895,
36011,0.9856316447257996,
36111,1.0004942417144775,
36211,1.0064316987991333,
36311,0.9876579642295837,
36411,1.01459538936615,
36511,1.004260778427124,
36611,0.9725540280342102,
36711,1.0002107620239258,
36811,1.0280330181121826,
36911,1.0242979526519775,
37011,0.9712406396865845,
37111,1.0397450923919678,
37211,0.9978045225143433,
37311,1.0103415250778198,
37411,1.0149483680725098,
37511,0.9972547888755798,
37611,1.0098741054534912,
37711,1.0556488037109375,
37811,1.0295075178146362,
37911,1.0174204111099243,
38011,1.0486128330230713,
38111,0.9952570796012878,
38211,1.0223383903503418,
38311,1.0013238191604614,
38411,0.9804989695549011,
38511,0.9992364645004272,
38611,0.9954119324684143,
38711,0.9873810410499573,
38811,0.9808103442192078,
38911,0.9884705543518066,
39011,1.029813528060913,
39111,1.0385781526565552,
39211,1.023974061012268,
39311,0.9549292922019958,
39411,1.0526543855667114,
39511,1.0258216857910156,
39611,1.0054529905319214,
39711,0.9617062211036682,
39811,1.0042176246643066,
39911,1.0144177675247192,
40011,0.9944526553153992,
40111,0.9949848055839539,
40211,1.0054469108581543,
40311,0.9874536991119385,
40411,0.9872791767120361,
40511,1.026550531387329,
40611,1.0560287237167358,
40711,1.0030889511108398,
40811,0.9904627203941345,
40911,1.0460492372512817,
41011,1.0103254318237305,
41111,1.002144694328308,
41211,1.0398327112197876,
41311,0.991773247718811,
41411,0.9882626533508301,
41511,1.0680948495864868,
41611,0.9983392357826233,
41711,1.0408953428268433,
41811,0.9758275747299194,
41911,0.9845290184020996,
42011,1.0392283201217651,
42111,1.001303791999817,
42211,1.0023924112319946,
42311,1.0004262924194336,
42411,1.002069354057312,
42511,1.0103747844696045,
42611,1.0280996561050415,
42711,1.0140621662139893,
42811,1.0222326517105103,
42911,0.9841780662536621,
43011,1.0083003044128418,
43111,1.0197697877883911,
43211,1.0140621662139893,
43311,0.9718275666236877,
43411,1.0321476459503174,
43511,0.9699142575263977,
43611,1.0076793432235718,
43711,1.005615472793579,
43811,1.0125212669372559,
43911,1.012516975402832,
44011,0.9888511300086975,
44111,1.0346876382827759,
44211,0.9961233139038086,
44311,1.0177688598632812,
44411,1.029695987701416,
44511,0.9770913124084473,
44611,0.9669251441955566,
44711,1.007327914237976,
44811,0.9872320890426636,
44911,0.9976122975349426,
45011,0.9764454960823059,
45111,0.9949779510498047,
45211,1.0893203020095825,
45311,1.0380680561065674,
45411,1.0351847410202026,
45511,0.9726231098175049,
45611,0.9818580746650696,
45711,0.995643138885498,
45811,1.0253667831420898,
45911,0.9831007122993469,
46011,0.9853547215461731,
46111,0.9642891883850098,
46211,1.009438395500183,
46311,1.019658088684082,
46411,1.0282809734344482,
46511,1.0800920724868774,
46611,1.0283901691436768,
46711,1.019913673400879,
46811,0.984137773513794,
46911,1.0127780437469482,
47011,1.002601981163025,
47111,1.0096540451049805,
47211,1.0085362195968628,
47311,1.0800226926803589,
47411,0.9757468104362488,
47511,1.011218786239624,
47611,0.9956825971603394,
47711,0.9892139434814453,
47811,1.0178534984588623,
47911,1.0313767194747925,
48011,1.0135290622711182,
48111,1.014931559562683,
48211,1.0339295864105225,
48311,1.011103630065918,
48411,1.0181580781936646,
48511,0.9876153469085693,
48611,0.9901195168495178,
48711,0.981812059879303,
48811,0.9964737892150879,
48911,0.9907999038696289,
49011,0.9727303385734558,
49111,1.009757161140442,
49211,1.0473082065582275,
49311,1.0225844383239746,
49411,1.0152013301849365,
49511,1.001189947128296,
49611,0.9704409837722778,
49711,0.9832060933113098,
49811,1.023470163345337,
49911,1.034841537475586,
50011,0.97947096824646,
50111,1.026965618133545,
50211,1.0043902397155762,
50311,0.9744135737419128,
50411,0.9982173442840576,
50511,0.9443971514701843,
50611,0.9959879517555237,
50711,1.0226316452026367,
50811,1.0297648906707764,
50911,1.0385245084762573,
51011,1.014823317527771,
51111,1.0232133865356445,
51211,1.0216296911239624,
51311,0.9960503578186035,
51411,0.9941763281822205,
51511,1.0227079391479492,
51611,0.9958986043930054,
51711,0.9924938678741455,
51811,0.9696619510650635,
51911,1.0045967102050781,
52011,1.0660737752914429,
52111,0.9948275089263916,
52211,0.9842439889907837,
52311,1.0343290567398071,
52411,0.9618896245956421,
52511,1.0354424715042114,
52611,1.01051926612854,
52711,0.9888206124305725,
52811,1.0001296997070312,
52911,0.985823392868042,
53011,1.000327467918396,
53111,0.9825398325920105,
53211,0.9881237149238586,
53311,0.9907350540161133,
53411,1.0132713317871094,
53511,1.0032668113708496,
53611,1.0499299764633179,
53711,0.9999853372573853,
53811,0.9838383793830872,
53911,1.0028918981552124,
54011,1.0398852825164795,
54111,0.9890558123588562,
54211,1.0438785552978516,
54311,0.9971568584442139,
54411,0.992811918258667,
54511,0.9812506437301636,
54611,1.021801233291626,
54711,0.9964724183082581,
54811,1.0082188844680786,
54911,1.0302401781082153,
55011,1.0089664459228516,
55111,0.9876424670219421,
55211,0.9777359962463379,
55311,1.0386724472045898,
55411,1.0061498880386353,
55511,1.0011926889419556,
55611,1.0303007364273071,
55711,1.0405653715133667,
55811,1.0144574642181396,
55911,1.0407756567001343,
56011,0.9504058361053467,
56111,0.9573068022727966,
56211,1.0110695362091064,
56311,1.0199334621429443,
56411,1.0729080438613892,
56511,0.9912804961204529,
56611,1.01686429977417,
56711,1.0337494611740112,
56811,1.0454519987106323,
56911,0.9682870507240295,
57011,1.0517739057540894,
57111,1.0102449655532837,
57211,1.0040572881698608,
57311,1.0310375690460205,
57411,0.9887073636054993,
57511,1.0476503372192383,
57611,1.007408618927002,
57711,0.9947084188461304,
57811,1.0105971097946167,
57911,0.992429792881012,
58011,0.9799097180366516,
58111,0.9796132445335388,
58211,0.9996239542961121,
58311,1.021388053894043,
58411,0.9961197972297668,
58511,1.0116263628005981,
58611,0.993135929107666,
58711,1.0137895345687866,
58811,0.978321373462677,
58911,0.9582497477531433,
59011,1.0393939018249512,
59111,1.0323216915130615,
59211,1.0376869440078735,
59311,1.012237548828125,
59411,1.0407755374908447,
59511,1.0027750730514526,
59611,1.0099985599517822,
59711,0.9984868168830872,
59811,0.9813414812088013,
59911,0.9894598126411438,
60011,0.9963710308074951,
60111,0.9991461634635925,
60211,1.0045644044876099,
60311,0.9827864766120911,
60411,1.0259038209915161,
60511,1.0673017501831055,
60611,1.0306774377822876,
60711,0.9844827055931091,
60811,1.0136216878890991,
60911,1.0224864482879639,
61011,0.983404815196991,
61111,1.0280860662460327,
61211,0.9953463077545166,
61311,0.9873604774475098,
61411,1.0360721349716187,
61511,1.0060691833496094,
61611,1.0085692405700684,
61711,1.028701901435852,
61811,0.9920570254325867,
61911,1.0239142179489136,
62011,0.9981679916381836,
62111,1.0240843296051025,
62211,0.9869316220283508,
62311,1.0189223289489746,
62411,1.0125300884246826,
62511,1.0129715204238892,
62611,0.9901091456413269,
62711,0.966232180595398,
62811,0.9724770784378052,
62911,1.0010645389556885,
63011,0.9938977360725403,
63111,1.002059817314148,
63211,1.0121382474899292,
63311,0.9996431469917297,
63411,1.0170609951019287,
63511,1.0183770656585693,
63611,1.003016710281372,
63711,1.0174062252044678,
63811,0.9378233551979065,
63911,1.0283191204071045,
64011,1.013723611831665,
64111,1.0347381830215454,
64211,0.9805623888969421,
64311,1.0276613235473633,
64411,1.01112699508667,
64511,0.9967016577720642,
64611,1.0291614532470703,
64711,1.0308105945587158,
64811,0.9920892119407654,
64911,1.0041403770446777,
65011,0.9792667031288147,
65111,0.9851556420326233,
65211,1.0064117908477783,
65311,1.0029833316802979,
65411,1.0142998695373535,
65511,1.0285266637802124,
65611,1.0287305116653442,
65711,0.9946496486663818,
65811,1.0070549249649048,
65911,1.0310654640197754,
66011,0.9916271567344666,
66111,1.0220105648040771,
66211,1.0162938833236694,
66311,1.0056935548782349,
66411,0.9970248341560364,
66511,0.9814575910568237,
66611,1.0186067819595337,
66711,1.0007107257843018,
66811,1.015832543373108,
66911,1.003894567489624,
67011,0.9751316905021667,
67111,0.9971663355827332,
67211,1.0207185745239258,
67311,1.0321470499038696,
67411,1.054189682006836,
67511,0.9936265349388123,
67611,1.0328868627548218,
67711,1.0002880096435547,
67811,0.9894211292266846,
67911,0.9929064512252808,
68011,1.0360897779464722,
68111,1.017259955406189,
68211,1.0077959299087524,
68311,1.0322115421295166,
68411,1.0069369077682495,
68511,0.9727393388748169,
68611,0.9738172292709351,
68711,1.024867296218872,
68811,1.0027451515197754,
68911,1.0399307012557983,
69011,1.0073223114013672,
69111,0.9850711226463318,
69211,0.9986529350280762,
69311,0.9815860390663147,
69411,0.9819688200950623,
69511,1.0359106063842773,
69611,0.9878515601158142,
69711,1.019650936126709,
69811,0.9979478716850281,
69911,1.0010331869125366,
70011,1.0131983757019043,
70111,0.9880200028419495,
70211,1.0303670167922974,
70311,1.0231801271438599,
70411,1.0583734512329102,
70511,1.0731393098831177,
70611,1.0247256755828857,
70711,0.9895331859588623,
70811,1.001146912574768,
70911,1.0668854713439941,
71011,1.02339506149292,
71111,1.0849777460098267,
71211,1.014216423034668,
71311,1.017179250717163,
71411,0.9924505352973938,
71511,0.9692096710205078,
71611,0.9775133728981018,
71711,0.9825800061225891,
71811,1.0015146732330322,
71911,1.0299930572509766,
72011,1.0246477127075195,
72111,1.0013586282730103,
72211,1.0051548480987549,
72311,1.0603781938552856,
72411,1.028217077255249,
72511,1.0086249113082886,
72611,0.98162442445755,
72711,0.984524130821228,
