time,motor.m1,motor.m2,motor.m3,motor.m4,
38501,45945,44045,42113,42241,
38601,47397,42869,39701,44313,
38701,46021,45081,41235,40211,
38801,38277,41479,46049,43543,
38901,45334,40522,40280,43252,
39001,48952,43018,42056,45502,
39101,38510,47260,48456,38946,
39201,45524,41360,41504,43156,
39301,46547,41925,39107,39793,
39401,44484,46080,44860,40500,
39501,47078,38736,41370,46004,
39601,48611,42207,42757,45289,
39701,42136,47310,45180,41094,
39801,48491,43721,42245,45663,
39901,43890,44188,44070,45032,
40001,46728,49472,45930,41202,
40101,50679,44623,38817,44229,
40201,40676,44260,49808,45212,
40301,46898,46170,46516,47428,
40401,49689,45453,41747,46615,
40501,43428,46778,45844,44474,
40601,47758,47038,40880,43388,
40701,45409,45641,41597,44161,
40801,42285,45239,44293,43379,
40901,46408,44166,43772,45078,
41001,47000,45564,41854,45098,
41101,45476,46060,48624,45912,
41201,45072,47142,47006,43616,
41301,49137,50567,45181,42791,
41401,46813,46795,43759,42253,
41501,44532,43274,47792,47390,
41601,41994,44400,46852,43018,
41701,46953,48471,43655,41065,
41801,47573,43083,40967,44237,
41901,43927,44573,46497,44871,
42001,41567,47883,46207,37843,
42101,49019,44065,38819,43237,
42201,41467,44717,46085,42479,
42301,40147,40879,43197,42001,
42401,47030,41330,38366,41002,
42501,50990,49090,38950,35318,
42601,43991,43325,45567,46037,
42701,46233,42849,43423,43343,
42801,43744,47510,42892,38202,
42901,45513,39713,38571,42259,
43001,45569,42631,43923,46217,
43101,41561,48423,42361,34283,
43201,44574,46008,44648,42978,
43301,44683,40795,41317,43157,
43401,43974,49504,45250,37752,
43501,42928,43660,44292,43800,
43601,49078,40988,41976,48054,
43701,43658,48336,44910,39656,
43801,42198,42764,46886,44932,
43901,50164,39976,36330,46910,
44001,46184,47120,44066,42866,
44101,40890,45134,46272,43864,
44201,47196,43680,41002,43582,
44301,45276,49234,43204,39990,
44401,43263,44965,47521,48343,
44501,42745,44803,47817,46039,
44601,50971,45305,40233,46611,
44701,42832,47768,46752,44988,
44801,44876,43734,44084,45958,
44901,50200,49740,40170,42818,
45001,44404,44790,43622,45764,
45101,48634,44026,45106,49086,
45201,43900,44640,43510,44162,
45301,46238,46616,45416,43574,
45401,43220,44898,46162,43692,
45501,44597,44133,44587,43639,
45601,48481,44607,37323,42181,
45701,41710,42632,46586,45084,
45801,44048,43780,42800,43764,
45901,48321,45391,43151,44985,
46001,43343,45293,44925,43335,
46101,42451,47571,47067,42215,
46201,48142,46324,42412,43890,
46301,40782,45374,46070,41290,
46401,41744,38494,41252,45174,
46501,46712,42928,35900,40992,
46601,40158,46566,41854,39350,
46701,41483,42679,42851,43507,
46801,45140,43964,40950,43226,
46901,36564,44750,44808,40254,
47001,44535,45149,40497,40935,
47101,46607,44231,37255,41059,
47201,39940,43684,47314,43494,
47301,43871,46145,43729,40003,
47401,55235,44357,35265,44683,
47501,37047,45621,52675,45121,
47601,49487,45095,42467,46667,
47701,49231,44021,37819,43401,
47801,39928,50116,50398,40610,
47901,47195,43617,38859,43153,
48001,48378,44502,41342,46066,
48101,39493,41409,48265,46081,
48201,41881,45479,45455,43105,
48301,47433,46299,40419,43337,
48401,43299,47045,44111,45173,
48501,47133,47961,41297,44609,
48601,47899,46647,41137,47069,
48701,45117,46667,43031,47017,
48801,45517,49081,45757,44869,
48901,48707,47335,43347,47499,
49001,46740,44906,43044,47798,
49101,43897,46611,47423,48009,
49201,44593,47693,42073,42605,
49301,44650,46518,41704,44236,
49401,43330,43090,41034,43918,
49501,42128,42786,47006,47028,
49601,45066,47466,41816,41872,
49701,46882,46968,41140,43374,
49801,39963,43567,47109,44649,
49901,45209,45577,44915,46423,
50001,45480,43932,40992,43996,
50101,44418,42882,44198,46370,
50201,41278,42532,47488,45970,
50301,43378,42438,44514,45590,
50401,45439,44345,40791,40509,
50501,40190,40948,47454,44260,
50601,49136,43228,39136,45256,
50701,44511,44949,42257,42455,
50801,38287,46801,46991,41153,
50901,46920,38652,34010,45042,
51001,40925,44187,40699,40345,
51101,39671,40405,40735,42157,
51201,44712,43904,37788,39792,
51301,40631,45123,39763,36239,
51401,43017,44809,45581,45733,
51501,47311,44239,39433,45189,
51601,44347,49717,46415,42901,
51701,47508,42590,44106,47540,
51801,46350,44986,45708,45032,
51901,43746,49010,41564,43320,
52001,41228,44712,48176,46056,
52101,50306,50896,36914,36944,
52201,38900,42790,48870,42320,
52301,49823,42307,33879,49887,
52401,42433,51331,45181,40279,
52501,44478,46510,42956,44252,
52601,47341,43439,40547,47493,
52701,43102,47094,45272,44700,
52801,47451,45545,43331,44889,
52901,48153,46257,44975,47731,
53001,48432,45160,44086,46930,
53101,45451,48597,47643,48013,
53201,45241,46187,43901,44979,
53301,45706,47518,42812,43048,
53401,41575,42587,45099,43743,
53501,46925,45705,42035,43431,
53601,41044,42340,44242,45594,
53701,44451,47695,45001,43761,
53801,46967,45147,40769,44569,
53901,45413,46153,44167,43279,
54001,41846,43854,46664,43360,
54101,47764,46566,44188,44654,
54201,46620,45342,43062,44924,
54301,42911,43193,44173,42791,
54401,38987,44805,44159,40917,
54501,47714,42548,35408,40106,
54601,39263,43313,44829,43287,
54701,41162,42820,44268,44470,
54801,44539,48329,44481,41411,
54901,44723,46981,40777,38915,
55001,48177,40693,38903,47151,
55101,32778,45712,49636,37482,
55201,45204,43992,39354,41854,
55301,48412,46296,35308,38676,
55401,40277,45389,49309,47169,
55501,42120,43572,41212,47560,
55601,44290,49848,41270,38504,
55701,42635,47063,42213,42885,
55801,45276,44080,45514,50394,
55901,42835,45627,42985,44405,
56001,40010,47024,47004,44838,
56101,47366,42328,41204,47026,
56201,45183,44139,41413,48105,
56301,40608,49486,46714,41392,
56401,45466,45274,40500,44292,
56501,45164,45432,41030,45814,
56601,46673,50095,42393,40555,
56701,46925,47781,43269,44501,
56801,45142,45206,42004,46856,
56901,45687,50009,47579,46193,
57001,47293,48753,44237,46337,
57101,46643,47825,46993,48591,
57201,43079,49033,42843,44877,
57301,45577,45229,44899,46783,
57401,44544,45336,43922,44946,
57501,44532,49098,44790,42956,
57601,44055,46767,39465,42833,
57701,45326,42956,46368,41806,
57801,43569,46329,42993,40017,
57901,53591,45253,35553,43447,
58001,40494,43900,43896,45202,
58101,41293,45105,49275,46015,
58201,48921,46527,38369,47411,
58301,41401,46279,46169,43651,
58401,41367,44795,44383,42807,
58501,45440,45016,40468,45400,
58601,41037,45287,44083,44401,
58701,44456,42446,41438,43464,
58801,44954,44480,39422,42612,
58901,46041,45537,42493,38917,
59001,42288,44754,43560,45958,
59101,48184,44598,36188,40250,
59201,42041,48701,40497,42933,
59301,42257,44573,43087,44731,
59401,46151,45115,36867,42967,
59501,39716,46954,44074,38224,
59601,39847,47617,44301,42595,
59701,47947,44867,34321,42585,
59801,44873,51497,44177,40833,
59901,42025,45421,47353,48973,
60001,46655,48811,44115,48259,
60101,43389,52263,43413,42711,
60201,39819,47889,44437,44983,
60301,45064,46744,41908,47624,
60401,45708,51090,40338,44236,
60501,42565,48779,41429,46399,
60601,41170,45780,43930,49540,
60701,43003,46907,42217,46217,
60801,42330,48830,42250,45282,
60901,46962,51244,40176,48030,
61001,45304,48628,42390,49498,
61101,45315,54141,45589,46683,
61201,44288,48392,42270,47606,
61301,44060,50124,43522,46994,
61401,44888,46014,42144,46302,
61501,43153,47875,41787,43305,
61601,42910,46164,41050,40340,
61701,47787,43259,40097,45437,
61801,38742,47196,43490,44560,
61901,48229,47559,39919,43169,
62001,46204,45322,41016,44142,
62101,44616,45570,46046,46168,
62201,42708,44698,46118,43544,
62301,42171,45475,46399,42759,
62401,47722,44228,38310,44476,
62501,44800,43464,40898,42922,
62601,35218,46406,48860,43572,
62701,44109,45137,40705,44345,
62801,43616,47610,43710,42392,
62901,39086,45308,41418,40348,
63001,44424,40692,38546,48462,
63101,46572,47742,34104,41166,
63201,41773,49173,43221,41809,
63301,45538,43538,37174,44266,
63401,47736,41242,35340,47962,
63501,40454,44570,41588,38888,
63601,44743,48825,42061,42431,
63701,42438,47182,44286,46362,
63801,42505,49135,46925,48251,
63901,48603,50749,37523,46289,
64001,39513,51299,48555,49761,
64101,38993,50777,40527,50003,
64201,49131,49301,35621,42115,
64301,39342,49322,44022,49966,
64401,44009,50275,39623,49273,
64501,42214,54926,40404,46592,
64601,40610,52630,40680,49336,
64701,44040,49614,38658,49176,
64801,44557,50835,37089,46991,
64901,41242,53110,42440,48300,
65001,41759,52309,40297,46823,
65101,44124,52768,42218,50390,
65201,43328,50044,42940,51020,
65301,45237,52295,43499,50501,
65401,45747,49911,40163,47239,
65501,42527,46893,44419,47565,
65601,44533,47869,39573,41925,
65701,43226,46292,42902,45884,
65801,43714,45724,40148,42110,
65901,45171,48709,43905,44199,
66001,39719,45143,43329,43925,
66101,46406,45590,40616,43908,
66201,45524,44994,44164,45314,
66301,42565,45723,43307,43097,
66401,48610,44302,36686,43896,
66501,37765,45589,45367,40599,
66601,44989,38513,38349,45237,
66701,50283,43383,36063,46827,
66801,40943,47811,46729,43749,
66901,41088,44530,40636,42026,
67001,46531,43605,37463,44025,
67101,42731,47455,37527,39723,
67201,42532,48022,40746,39328,
67301,45544,46428,35260,43228,
67401,42928,44774,40720,47378,
67501,46694,49028,40098,46916,
67601,39057,51997,44925,45765,
67701,43485,49645,39537,46841,
67801,45774,53034,38544,45836,
67901,41424,51586,42210,49596,
68001,44150,52054,39714,51082,
68101,41979,52747,38271,49287,
68201,36895,50981,40445,48755,
68301,41665,51563,35639,48933,
68401,43536,49216,35164,50492,
68501,43324,53000,39682,50034,
68601,42260,49968,39292,52372,
68701,42692,51236,37214,48306,
68801,41145,50247,38451,50389,
68901,42934,53782,41578,52610,
69001,44651,53629,38871,52105,
69101,43199,54429,41513,53523,
69201,42750,54002,38786,50430,
69301,43663,52665,37683,49789,
69401,38654,47324,39384,49818,
69501,41739,48389,37953,48731,
69601,41907,48823,38887,46079,
69701,40451,47393,41711,48505,
69801,43700,48748,36564,43616,
69901,45267,53217,38699,41409,
70001,41714,46218,42104,47056,
70101,46641,46595,40241,48711,
70201,44248,48996,41244,43304,
70301,41775,46843,41987,44851,
70401,43185,46633,41713,46681,
70501,41030,45886,42804,44348,
70601,43923,48215,40031,43119,
70701,44386,43704,39092,46266,
70801,39749,44703,43513,46147,
70901,38737,47587,40469,39651,
71001,45994,43450,33862,45234,
71101,41683,46067,42105,45057,
71201,47075,46329,38673,47623,
71301,45074,44650,36864,46076,
71401,39844,49560,40714,42258,
71501,40181,49819,38673,39951,
71601,48164,49374,36006,44908,
71701,45257,45707,40439,48645,
71801,47425,46893,38963,49331,
71901,42679,49693,40813,44515,
72001,41305,51227,45901,47623,
72101,43762,48552,41096,48402,
72201,46137,48295,36977,46771,
72301,42074,48130,42256,48068,
72401,40876,46240,44436,48276,
72501,47732,49074,38718,45520,
72601,42216,47990,43428,46566,
72701,42154,48664,44142,45772,
72801,46035,47477,40309,45907,
72901,45971,50905,44599,46701,
73001,45488,46732,44456,49288,
73101,48054,49258,43430,48274,
73201,45593,48275,43015,47453,
73301,45581,47795,44223,49537,
73401,43122,47900,43328,45882,
73501,46657,52449,41193,43909,
73601,39259,46003,45169,47105,
73701,43445,48551,43157,46567,
73801,44349,49395,40137,43707,
73901,41702,48514,43970,46066,
74001,45771,48041,38519,44717,
74101,41049,48127,47547,47245,
74201,38462,46112,48638,46708,
74301,48365,46135,35865,43207,
74401,41339,42607,41193,44845,
74501,42075,43145,40493,42515,
74601,45721,46687,39315,39289,
74701,38317,45325,48495,44059,
74801,45524,43728,42026,45306,
74901,46247,46815,37467,38831,
75001,38807,45151,46803,43119,
75101,45027,42195,40493,45805,
75201,43243,47317,43679,45769,
75301,39076,45296,43172,42840,
75401,47070,44686,37610,46114,
75501,39829,45739,44979,43753,
75601,42663,48059,45485,46181,
75701,49934,45096,34628,45462,
75801,41418,48266,45606,46030,
75901,39302,47628,45310,41468,
76001,50984,44938,37642,46188,
76101,42981,45037,44213,45709,
76201,42443,43381,46243,46101,
76301,51482,45390,37700,45636,
76401,44633,47665,46577,44149,
76501,45223,46881,46051,43113,
76601,46740,43594,43352,44550,
76701,43479,45219,46479,44431,
76801,45578,48336,44280,42858,
76901,47300,48470,44894,45484,
77001,43930,46782,45494,44738,
77101,48559,45465,44401,47815,
77201,43368,46854,45780,43794,
77301,47109,48931,44733,43231,
77401,43254,43848,45840,46294,
77501,47360,44016,43172,46692,
77601,44474,43834,42560,43260,
77701,44658,44554,43908,44428,
77801,42631,43637,44851,45633,
77901,42490,50914,47236,41268,
78001,47341,46731,40789,45067,
78101,46591,44875,42269,48317,
78201,42529,48045,46773,43825,
78301,46554,44290,40562,43958,
78401,41863,45137,43053,43691,
78501,43533,41197,43039,46195,
78601,47815,48501,38611,39497,
78701,43518,44104,43938,43336,
78801,41185,43451,45951,45853,
78901,48342,40014,36754,44238,
79001,40833,45095,42519,38557,
79101,44508,44252,41772,40336,
79201,41927,42227,44721,46245,
79301,41185,47499,42777,39215,
79401,49447,46507,40741,45309,
79501,46600,43204,42432,46568,
79601,42915,49201,46337,43467,
79701,39717,42279,46173,44563,
79801,47753,45947,39669,41995,
79901,46694,47736,39606,40680,
80001,40868,42392,46780,47972,
80101,44502,44072,39332,40886,
80201,44823,45651,40709,40469,
80301,41953,46913,47937,44645,
80401,48821,46659,49321,40819,
80501,41065,56427,30861,56683,
80601,43741,49001,47343,45771,
80701,45266,48698,47270,45066,
80801,47677,45631,44117,44615,
80901,46259,46029,49521,46767,
81001,43719,45419,45563,45383,
81101,46577,44913,44223,44607,
81201,43305,45171,44735,42781,
81301,48651,42555,45271,45495,
81401,46434,48172,45864,40462,
81501,46742,48278,46254,42954,
81601,44123,45881,45155,43565,
81701,45007,49921,44681,43835,
81801,46117,44963,41527,44665,
81901,41857,45835,48095,45833,
82001,47004,48446,42802,41784,
82101,48188,47940,42836,44252,
82201,47166,43918,45220,43508,
82301,45604,42488,46886,39030,
82401,45458,44268,42410,40080,
82501,39427,48507,36469,47081,
82601,42764,44782,43768,44994,
82701,39013,49019,45037,38895,
82801,43390,48768,38958,37992,
82901,43962,39162,39716,44096,
83001,41713,43485,44283,39247,
83101,48031,43677,33429,39943,
83201,42763,44215,42243,44099,
83301,39638,41592,40730,44304,
83401,45521,47613,43581,41573,
83501,44907,51865,43973,37503,
83601,47451,42075,44051,50875,
83701,40725,44799,45619,46777,
83801,47975,49495,40819,41967,
83901,44196,40680,41756,47184,
84001,40205,45345,46931,44451,
84101,40629,47841,42745,41393,
84201,42657,44791,40357,41699,
84301,42581,42787,44337,47067,
84401,44372,46326,48434,40536,
84501,51016,44936,45416,42696,
84601,45041,48489,42517,50953,
84701,45590,45914,46294,46354,
84801,46021,46363,44869,48091,
84901,48259,47415,44789,46853,
85001,42358,49466,45360,45156,
85101,48653,44757,42669,48417,
85201,42795,47985,44703,41945,
85301,45169,48973,44653,44985,
85401,43377,40871,44861,47151,
85501,43789,49407,42333,39499,
85601,42077,44751,43609,41927,
85701,47668,43204,40938,47670,
85801,39570,50268,41670,45220,
85901,48596,42096,40718,46690,
86001,41582,40596,47120,49510,
86101,47132,49610,43840,43630,
86201,44740,46602,45874,44156,
86301,46703,44523,41177,42277,
86401,42833,43913,41475,39463,
86501,37592,47418,41856,37986,
86601,49823,45321,37603,35857,
86701,40986,41402,44848,43320,
86801,46957,47519,43481,41303,
86901,43875,41463,43243,43643,
87001,45781,41837,44195,40951,
87101,43652,44758,42262,38824,
87201,41787,43443,48271,43707,
87301,43609,41453,40565,41189,
87401,46105,45941,40029,41265,
87501,43161,45907,39253,37923,
87601,44027,42039,43549,44697,
87701,46251,43349,41461,41639,
87801,43214,50020,47160,41134,
87901,45830,43726,42854,45414,
88001,50193,45587,44123,42889,
88101,41821,48157,43001,40961,
88201,43076,44756,40184,44720,
88301,47561,42243,43357,41607,
88401,43702,45826,46978,42586,
88501,47714,48256,36670,46036,
88601,46006,47854,46096,44448,
88701,44105,47245,49269,44449,
88801,45757,46691,42955,43145,
88901,47423,43699,46071,49063,
89001,47460,45324,47602,46630,
89101,48482,49546,47144,45260,
89201,43602,47132,48602,44276,
89301,49118,42836,44234,44680,
89401,42933,43687,45135,40217,
89501,45695,42275,45073,46485,
89601,45060,43116,44048,44568,
89701,42735,45553,50301,40611,
89801,43947,41533,46321,44647,
89901,50294,42020,42522,44864,
90001,43884,43584,48538,42246,
90101,47540,41198,49266,43780,
90201,54300,39966,44516,43114,
90301,44016,42858,49370,37328,
90401,47858,42024,46716,40610,
90501,48304,40324,46392,43840,
90601,43730,41364,46990,42732,
90701,51218,41876,40678,41852,
90801,44848,41190,43030,39212,
90901,40981,38885,42963,40591,
91001,45460,40466,42936,41526,
91101,42485,39985,44023,42255,
91201,45266,42836,43814,42152,
91301,44136,38096,41834,43466,
91401,42613,46977,46487,39887,
91501,45069,44057,44699,42827,
91601,52204,43100,41214,46782,
91701,43373,39905,47091,43495,
91801,46601,44821,48101,40697,
91901,44851,43487,46989,44365,
92001,46953,42881,47575,45839,
92101,41875,47645,46361,40727,
92201,44743,45091,44799,38915,
92301,45074,40132,44960,45614,
92401,42286,45720,48130,38232,
92501,44323,44991,47151,40403,
92601,47928,43058,44328,43354,
92701,46194,46482,49296,41732,
92801,49360,42088,49758,46026,
92901,47392,48102,52730,45724,
93001,46495,44861,49639,44149,
93101,51177,40911,47119,48013,
93201,45042,44990,49656,43120,
93301,46086,47240,49812,42358,
93401,48104,40746,42496,44326,
93501,45016,42260,46908,40500,
93601,44548,41186,45618,42484,
93701,45386,41448,46254,44444,
93801,45122,42816,47852,43062,
93901,46309,46263,47295,42949,
94001,47336,44184,43508,41920,
94101,47395,40585,45189,45407,
94201,43397,47407,49099,44009,
94301,43638,45194,46470,43042,
94401,48650,46362,42582,39418,
94501,42365,40701,45581,41545,
94601,44427,40413,44669,43663,
94701,40859,47211,44811,38767,
94801,45483,48281,42249,38635,
94901,43748,39902,41198,43840,
95001,38292,43384,49192,42908,
95101,43011,40819,42541,41085,
95201,49262,41934,35378,40790,
95301,39119,42299,48085,40697,
95401,45122,42428,45286,41580,
95501,45957,44477,39785,37709,
95601,42464,41882,49432,44774,
95701,49127,42449,46447,45381,
95801,48874,45484,47844,44262,
95901,50163,40017,48453,40015,
96001,50748,36790,54562,36128,
96101,44670,35720,51334,41172,
96201,46688,43692,45234,34918,
96301,48090,40888,45994,39760,
96401,46285,39533,48349,41857,
96501,46338,39926,48508,44456,
96601,48927,46437,50379,37521,
96701,46239,42141,50749,42023,
96801,48052,44464,49052,41960,
96901,50928,45340,51624,43432,
97001,49248,46594,52216,43782,
97101,51082,46870,50312,45536,
97201,51211,41567,47361,43301,
97301,46273,42243,49695,45385,
97401,42253,44307,46203,43177,
97501,44301,46357,45193,40049,
97601,43546,39296,43298,46376,
97701,40713,46031,50259,44253,
97801,47070,44056,41298,38632,
97901,44113,43591,47805,42299,
98001,40343,41561,51277,43315,
98101,49043,46557,43215,44713,
98201,43843,47801,48811,43941,
98301,46329,43701,44825,45105,
98401,45278,44382,42454,43258,
98501,42178,42190,39850,43582,
98601,37923,44909,41781,37951,
98701,48102,39226,39524,42980,
98801,41646,44902,44010,43282,
98901,43737,49157,42357,39421,
99001,45277,41761,39961,50037,
99101,41792,42470,45050,40752,
99201,43115,46347,44451,39751,
99301,41578,40406,38716,41748,
99401,43425,43637,42225,37757,
99501,43321,41965,40873,41309,
99601,47771,41695,41961,43045,
99701,42305,46489,46135,39011,
99801,43850,43664,44186,44860,
99901,43186,45508,44742,42716,
100001,42589,51193,48959,40899,
100101,50386,45120,43946,39024,
100201,49551,37693,44315,43949,
100301,44444,45476,49800,41052,
100401,50068,45544,48750,40830,
100501,48862,41286,47558,46910,
100601,50569,45175,50975,40789,
100701,49020,45602,50244,43386,
100801,50655,42245,51613,45343,
100901,52373,42833,51789,45517,
101001,50646,44318,49356,42700,
101101,52530,44192,51864,40402,
101201,48936,39880,49362,39690,
101301,46676,44306,45628,39474,
101401,46232,43924,46308,43004,
101501,45261,45351,46745,44959,
101601,47823,39605,47497,38759,
101701,44944,43938,45564,42910,
101801,43861,37961,46155,46087,
101901,45403,51509,46335,37589,
102001,48469,43323,41729,45599,
102101,45517,46115,45115,47025,
102201,45616,48434,45576,40410,
102301,44065,42049,40937,41537,
102401,42915,42137,42421,42207,
102501,37936,47006,40400,43326,
102601,50696,39146,37750,41752,
102701,42670,42932,43224,42562,
102801,34360,47172,48422,42750,
102901,45637,40579,40855,44937,
103001,44000,45198,40576,40062,
103101,38916,44186,41626,38848,
103201,47192,41192,39596,42560,
103301,43481,48115,43967,34461,
103401,43787,42541,44353,42951,
103501,47927,38397,44617,40763,
103601,44912,46740,48242,38386,
103701,52230,41668,38670,42172,
103801,46090,40748,50082,44136,
103901,48958,43388,46188,41422,
104001,54724,46926,45074,36852,
104101,46167,35829,54969,41255,
104201,52527,36313,43693,43875,
104301,51896,47852,46948,31924,
104401,50531,39387,49729,41793,
104501,49560,42446,46750,45128,
104601,46787,45977,45185,41159,
104701,43397,44229,42465,46601,
104801,48532,42208,44446,43298,
104901,49275,45035,44605,45125,
105001,44852,47678,45224,45802,
105101,49213,47271,46765,45179,
105201,47923,44179,45131,44891,
105301,47541,45957,48937,41589,
105401,46569,43805,41799,47075,
105501,43337,53495,41641,46179,
105601,45754,43756,40660,47858,
105701,44368,46346,44834,44292,
105801,43046,45782,42562,41618,
105901,45624,43850,39504,47202,
106001,43236,44218,40888,44618,
106101,44382,49432,44710,40188,
106201,42978,41696,44130,44952,
106301,46749,42467,42959,39501,
106401,42496,46520,42580,40688,
106501,44882,39650,39770,43874,
106601,46964,42900,38416,41012,
106701,46204,46702,42354,39316,
106801,46012,45658,42048,42586,
106901,43057,41485,42085,42941,
107001,42578,46658,44000,36084,
107101,38968,41374,43024,38542,
107201,45911,40797,37217,42791,
107301,41454,45908,42980,35222,
107401,44848,40378,39762,48684,
107501,42740,45080,36628,44116,
107601,42113,48537,46985,40809,
107701,41776,38158,46934,46368,
107801,46667,46551,41593,40441,
107901,45722,43712,42518,38900,
108001,41905,42033,48745,42381,
108101,52953,40465,42421,39565,
108201,42466,46594,45212,39696,
108301,49278,39484,43938,40580,
108401,44706,44868,44170,42300,
108501,45453,47977,42901,40997,
108601,45366,43790,42758,45658,
108701,46985,45551,43039,41941,
108801,45998,46030,44088,41692,
108901,46347,46891,47977,46357,
109001,47517,44919,45935,47385,
109101,48825,50115,45857,43659,
109201,45717,48601,44801,43429,
109301,49166,44920,44684,47978,
109401,46318,45252,44126,45212,
109501,43838,43456,41304,43438,
109601,43358,42874,45836,44740,
109701,43840,44736,45392,47752,
109801,46014,43046,42062,45078,
109901,47638,48562,38522,44214,
110001,45670,42350,43894,40618,
110101,45355,46961,48301,39283,
110201,46190,44970,43772,44896,
110301,46956,46140,40982,42890,
110401,42501,45149,43509,39733,
110501,42406,44746,42632,38116,
110601,38256,36302,42726,50760,
110701,46091,42929,38845,40523,
110801,44413,46669,45087,39379,
110901,41680,40860,38244,43312,
111001,43689,41537,40889,39977,
111101,41329,44307,41293,39407,
111201,44783,38923,42871,47279,
111301,45929,45289,38505,41305,
111401,42564,44536,43126,44330,
111501,43687,37665,38895,43745,
111601,47960,40726,37688,43534,
111701,37091,52191,46489,36705,
111801,44226,43378,39018,47182,
111901,45723,39259,41591,47767,
112001,41929,52093,45107,41527,
112101,46659,45495,38565,42809,
112201,43806,40858,43700,43080,
112301,41603,45533,45083,41185,
112401,44100,45192,42732,42652,
112501,47384,45102,40772,41606,
112601,45009,44803,43171,43825,
112701,44502,44714,42456,44668,
112801,44128,44896,43490,42998,
112901,48545,48491,45191,45113,
113001,48033,45823,42107,46281,
113101,47003,48577,47669,46299,
113201,47299,48181,43771,45145,
113301,47974,50056,43664,45046,
113401,43477,46749,46849,44265,
113501,45285,44209,43997,44853,
113601,46510,42626,43712,38948,
113701,41715,44891,44185,41189,
113801,43023,40801,43561,43007,
113901,41640,46630,46456,42890,
114001,41749,49127,40973,46619,
114101,45685,45427,45271,45453,
114201,42976,46204,48404,45944,
114301,43181,44027,43097,44503,
114401,47686,41488,44974,38660,
114501,44305,40395,40673,42959,
114601,42578,45834,39318,43926,
114701,46872,44358,48072,36998,
114801,45514,42534,38862,47918,
114901,42651,43941,40385,38547,
115001,39634,41892,42474,41144,
115101,46269,41419,35907,40505,
115201,41481,42607,40623,40045,
115301,46947,39627,38371,40299,
115401,46466,42930,39984,40664,
115501,43963,43199,44543,43835,
115601,41084,46492,49582,44242,
115701,49129,45769,39263,43199,
115801,46501,50233,41109,44929,
115901,40758,47132,45490,44144,
116001,42104,46846,39788,42678,
116101,41939,44909,37199,40309,
116201,41955,41627,39947,43215,
116301,45053,42943,43221,44987,
116401,44043,44757,44493,48911,
116501,41016,50194,43522,50620,
116601,44213,52483,42911,47705,
116701,45452,49510,40560,49242,
116801,42235,50867,40837,46593,
116901,44821,48715,42645,45367,
117001,42797,50041,39713,49293,
117101,49706,48470,45918,44182,
117201,43664,46854,44786,47932,
117301,44692,46186,46896,50286,
117401,45852,45822,41082,44896,
117501,40665,46043,40659,45341,
117601,40490,41642,47346,42598,
117701,44316,43594,43274,43216,
117801,44663,44201,41827,44657,
117901,42799,44637,45141,46631,
118001,44046,49122,44590,40558,
118101,50159,47461,39623,43329,
118201,40597,46655,43657,47823,
118301,43823,45641,44005,43531,
118401,45206,45308,42168,40298,
118501,41991,44235,40893,38633,
118601,41468,45996,44048,39448,
118701,49225,42719,40549,41491,
118801,42303,42487,44507,44715,
118901,40541,41163,44915,41041,
119001,43502,43512,39520,40338,
119101,40435,39349,42793,41047,
119201,40267,44919,41727,42027,
