time,acc.x,acc.y,acc.z,
364326,-0.0035550047177821398,0.030544735491275787,1.0115463733673096,
364336,0.006151197943836451,0.026931189000606537,1.001861572265625,
364346,-0.004428036976605654,0.005019613076001406,1.01095449924469,
364356,0.011381941847503185,-0.007032883353531361,1.0145213603973389,
364366,-0.023204443976283073,-0.009372478350996971,1.0628161430358887,
364376,0.02635537087917328,0.026691745966672897,1.0058478116989136,
364386,0.012418262660503387,-0.01854909583926201,1.0549378395080566,
364396,-0.004105851519852877,0.002944501116871834,1.046085000038147,
364406,-0.0026179617270827293,0.003600348951295018,1.0028550624847412,
364416,0.003917798865586519,0.06467454880475998,0.9634333848953247,
364426,0.02527196705341339,0.0566910021007061,1.01797616481781,
364436,-0.007683717645704746,0.02768002450466156,1.051709532737732,
364446,0.012403675355017185,0.02844860963523388,1.0318841934204102,
364456,-0.0005498301470652223,0.01883232221007347,1.0096144676208496,
364466,0.012685736641287804,-0.015122559852898121,1.0171685218811035,
364476,-0.012211845256388187,0.0023644398897886276,1.0192296504974365,
364486,-0.001232609385624528,-0.010533269494771957,0.9897363185882568,
364496,0.007300195749849081,0.008862589485943317,0.9819509983062744,
364506,-0.012240299955010414,0.007666195742785931,1.0225131511688232,
364516,-0.008777184411883354,-0.011947708204388618,0.9484178423881531,
364526,-0.006824636831879616,0.012570173479616642,0.91774982213974,
364536,0.004582822788506746,0.051822271198034286,0.9730609655380249,
364546,-0.014406682923436165,0.058552052825689316,0.998937726020813,
364556,0.021509621292352676,0.10661134868860245,1.0058804750442505,
364566,-0.017397241666913033,0.016134491190314293,1.0447264909744263,
364576,-0.014831340871751308,-0.011019302532076836,1.0071641206741333,
364586,0.013676431961357594,-0.0032907912973314524,0.9806927442550659,
364596,0.006518542300909758,0.009763509966433048,0.9919183850288391,
364606,4.8316316679120064e-05,0.012078175321221352,0.9941741824150085,
364616,-0.014916873537003994,-0.018541529774665833,1.0116214752197266,
364626,0.016002604737877846,0.024058828130364418,0.9624603390693665,
364636,-0.012216112576425076,-0.0058883861638605595,0.9982556104660034,
364646,-0.008047102019190788,0.008147560991346836,1.0139409303665161,
364656,-0.009025050327181816,0.05504719540476799,0.9826260805130005,
364666,0.018529320135712624,0.09213781356811523,0.9839930534362793,
364676,0.006220407318323851,0.023524245247244835,1.0299253463745117,
364686,0.018135251477360725,0.022569900378584862,1.0138126611709595,
364696,-0.007302391808480024,0.0010367821669206023,1.015123963356018,
364706,0.0074742138385772705,-0.0025205269921571016,1.0167368650436401,
364716,-0.0004100285586901009,-0.0025649466551840305,1.0014748573303223,
364726,-0.0032851083669811487,-0.014807775616645813,0.9651392698287964,
364736,-0.0025970751885324717,0.02376658469438553,0.9868021011352539,
364746,0.0004620454565156251,0.005986705422401428,0.9769495725631714,
364756,0.017429169267416,-0.0030448525212705135,1.0069358348846436,
364766,0.001261910772882402,-0.02846173383295536,1.0465283393859863,
364776,-0.008937831036746502,0.0033134666737169027,1.0044662952423096,
364786,0.009175023064017296,0.16933223605155945,0.9286623597145081,
