time,acc.z,
21720,0.998533308506012,
21820,0.9977666139602661,
21920,1.0001602172851562,
22020,0.9988878965377808,
22120,1.0020076036453247,
22220,0.999618649482727,
22320,0.997275710105896,
22420,0.9995846748352051,
22520,0.99857497215271,
22620,0.9976963996887207,
22720,0.999201238155365,
22820,0.9992719292640686,
22920,0.9986106157302856,
23020,1.0015965700149536,
23120,1.000675082206726,
23220,0.998916745185852,
23320,0.9996379017829895,
23420,0.997938871383667,
23520,0.999762237071991,
23620,0.9994899034500122,
23720,1.0002206563949585,
23820,1.0314362049102783,
23920,1.0132333040237427,
24020,0.9183011054992676,
24120,1.0446163415908813,
24220,0.9384582042694092,
24320,1.012449026107788,
24420,1.0326770544052124,
24520,0.9963240623474121,
24620,1.0211012363433838,
24720,1.098440408706665,
24820,1.1841707229614258,
24920,0.981894850730896,
25020,0.937472403049469,
25120,1.018758773803711,
25220,1.1199427843093872,
25320,1.0747530460357666,
25420,1.045806646347046,
25520,0.9998586773872375,
25620,0.9821636080741882,
25720,0.9788712859153748,
25820,0.9489853382110596,
25920,1.0037068128585815,
26020,1.053276538848877,
26120,1.0118770599365234,
26220,0.9816265106201172,
26320,0.9654327034950256,
26420,0.9444890022277832,
26520,0.9334760904312134,
26620,0.9274232983589172,
26720,0.9711599349975586,
26820,0.9711745977401733,
26920,1.016694188117981,
27020,0.9929158091545105,
27120,1.0259584188461304,
27220,1.057875156402588,
27320,1.041440486907959,
27420,1.0207027196884155,
27520,1.0199376344680786,
27620,0.9969530701637268,
27720,0.9660084843635559,
27820,1.004428505897522,
27920,1.033986210823059,
28020,1.0018284320831299,
28120,1.0046097040176392,
28220,0.9895876049995422,
28320,1.0073810815811157,
28420,1.0152379274368286,
28520,1.0240639448165894,
28620,0.9940752387046814,
28720,0.9965243339538574,
28820,1.0185381174087524,
28920,1.0076667070388794,
29020,0.965464174747467,
29120,0.9766043424606323,
29220,1.029841661453247,
29320,1.0280368328094482,
29420,0.963330090045929,
29520,0.9932005405426025,
29620,0.9710161685943604,
29720,1.0135276317596436,
29820,1.0306639671325684,
29920,1.0291301012039185,
30020,1.0139145851135254,
30120,1.0113656520843506,
30220,0.9958435297012329,
30320,0.9793475270271301,
30420,1.002739429473877,
30520,1.0061750411987305,
30620,0.9924345016479492,
30720,1.028590202331543,
30820,1.0140851736068726,
30920,1.007428526878357,
31020,1.0090028047561646,
31120,0.9993440508842468,
31220,0.9960149526596069,
31320,1.0164111852645874,
31420,1.0169992446899414,
31520,1.0021312236785889,
31620,1.0168825387954712,
31720,0.9876033663749695,
31820,0.9841669201850891,
