time,motor.m1,motor.m2,motor.m3,motor.m4,
43421,43065,41011,44761,42371,
43521,44475,44745,42875,39245,
43621,45818,41472,41224,40774,
43721,43699,41095,42215,41175,
43821,41064,44120,42338,40786,
43921,42045,43291,42793,39859,
44021,41531,38111,43079,43587,
44121,43444,46796,40784,37992,
44221,43991,45079,40687,40587,
44321,43524,39692,39956,46228,
44421,41121,43087,42235,43641,
44521,42452,46514,43706,39504,
44621,46243,44409,40557,40879,
44721,43152,43098,43458,41628,
44821,45071,40859,42053,42477,
44921,44663,42841,41573,39467,
45021,42592,44684,44440,38840,
45121,43642,40556,43718,42136,
45221,43635,43291,42767,39727,
45321,43841,43049,42261,39437,
45421,41003,43653,42625,40731,
45521,41532,43258,44416,39506,
45621,42526,42912,43274,40224,
45721,44469,42663,42239,40685,
45821,43915,40311,43611,42515,
45921,44348,42858,42684,41138,
46021,43045,41503,43655,41209,
46121,44584,41208,42762,41102,
46221,43528,40800,43698,40750,
46321,43945,41777,43935,40323,
46421,44436,42492,42840,38964,
46521,44550,40606,42296,41404,
46621,43226,41898,45406,40330,
46721,44413,43295,43833,40219,
46821,44941,41351,44337,40823,
46921,44655,41929,44941,40123,
47021,44071,42909,44539,39149,
47121,45998,39358,43606,42014,
47221,41980,41876,44128,40100,
47321,43540,40966,42866,38488,
47421,44294,40694,44002,37950,
47521,45847,41941,43163,39997,
47621,42411,43739,45717,37077,
47721,42499,41021,44533,40027,
47821,45249,42893,42701,40381,
47921,47665,42973,40407,41511,
48021,42113,41839,46399,42761,
48121,43749,42167,43485,42715,
48221,45876,43628,39708,41336,
48321,40876,43922,42854,41324,
48421,40796,42318,42406,43856,
48521,42231,42625,38951,42277,
48621,37972,46196,42006,38918,
48721,42248,43086,37632,41542,
48821,42087,40833,39493,44231,
48921,40133,45137,41541,42161,
49021,41367,45061,40135,41773,
49121,44396,44130,38048,42286,
49221,41833,44673,41719,40979,
49321,41952,44826,42212,40742,
49421,42054,42332,42912,42970,
49521,43722,44462,40496,39396,
49621,44046,44008,41232,40722,
49721,44488,41030,40972,44154,
49821,43371,42135,41477,41165,
49921,42491,44109,42127,38525,
50021,43557,43937,41371,39823,
50121,45351,44613,40699,40025,
50221,44644,42384,40902,41222,
50321,44982,42914,40502,40442,
50421,44426,44744,41526,38660,
50521,44459,41113,41221,41031,
50621,43328,42968,42388,40036,
50721,43156,44096,42192,39096,
50821,44515,40327,40097,41865,
50921,40960,44606,43152,38334,
51021,41062,43056,44502,41156,
51121,45143,42633,40597,41811,
51221,44483,43953,41821,40459,
51321,43407,43339,43029,42061,
51421,40404,44974,45280,39406,
51521,45080,42852,40218,41182,
51621,42994,42340,42102,41852,
51721,41277,43047,42631,40517,
51821,43467,43523,40333,40357,
51921,43902,41726,40990,43198,
52021,43005,42849,42947,43447,
52121,43023,46175,42517,40077,
52221,43074,43640,41646,41048,
52321,40779,43347,43427,40063,
52421,42727,40929,42085,41615,
52521,44023,43797,41463,38789,
52621,44273,43347,41771,38849,
52721,41189,43249,45787,38667,
52821,45238,39112,43506,42448,
52921,43800,44190,44220,37746,
53021,44341,44123,44811,38565,
53121,47033,42117,42373,39685,
53221,43366,45078,45290,38622,
53321,46026,44346,43968,39588,
53421,46862,40918,41970,41398,
53521,42992,43176,44612,39644,
53621,43149,42457,43191,39379,
53721,44867,41935,42077,38693,
53821,42919,41665,41931,39417,
53921,44579,42473,41139,39137,
54021,41615,44997,44329,36667,
54121,42187,43065,44121,40223,
54221,44735,42075,40549,41681,
54321,43834,41686,41388,41600,
54421,41152,43830,44002,39652,
54521,44162,42978,42166,42122,
54621,44998,43262,42338,42438,
54721,43128,43860,43544,40156,
54821,44272,42980,42988,40368,
54921,46246,43104,40544,40914,
55021,43259,45349,42893,39363,
55121,42044,43822,43760,40274,
55221,42463,42015,42023,41455,
55321,42192,44512,42378,39950,
55421,42645,44895,42753,40431,
55521,44003,42609,42301,43531,
55621,43879,44599,41959,41875,
55721,41915,47115,41887,38187,
55821,43890,41254,39878,43814,
55921,43938,43070,40768,41636,
56021,42508,46844,41086,38066,
56121,44453,43117,39987,42095,
56221,43393,40367,41901,43867,
56321,41978,47272,42792,39170,
56421,42441,46731,42001,40179,
56521,45662,42736,40334,42920,
56621,42147,45225,41893,41523,
56721,41136,45072,42308,41276,
56821,43785,42737,37997,43381,
56921,43269,44781,37411,41291,
57021,40960,43774,39264,42854,
57121,40031,45367,40401,41069,
57221,42313,44627,39171,42145,
57321,41001,46251,41299,41349,
57421,42160,45736,40196,41196,
57521,42390,43920,40516,42918,
57621,41424,44786,40408,41934,
57721,42717,45643,39963,41333,
57821,43569,45871,39137,41703,
57921,41606,44326,42512,43316,
58021,42712,45124,41868,43264,
58121,43809,46841,41253,41177,
58221,43046,45104,41008,41830,
58321,44661,43533,39621,42505,
58421,44008,45122,39400,42518,
58521,43403,45325,41059,39681,
58621,44255,44995,39247,38735,
58721,42988,43758,40190,40792,
58821,42103,42807,41291,41015,
58921,40344,46842,43556,37778,
59021,41719,43387,42595,43263,
59121,44874,41504,40880,43678,
59221,44585,46169,40279,39735,
59321,45160,45730,40398,41420,
59421,40188,45564,44804,42560,
59521,38964,44402,44832,42202,
59621,42081,43489,41709,41025,
59721,43858,44254,37938,43222,
59821,40568,43956,42196,40816,
59921,42028,43852,39674,41838,
60021,42985,45125,39475,41355,
60121,41330,45402,42436,42192,
60221,41948,44578,41614,43024,
60321,43097,46189,39999,42491,
60421,41496,46430,42104,42550,
60521,41105,44209,42317,43425,
60621,41242,45080,41758,42004,
60721,41696,45748,41726,41642,
60821,40270,44518,42532,42200,
60921,41078,43692,40962,42600,
61021,40992,43248,40252,42420,
61121,39396,43960,44492,38600,
61221,41269,43445,40819,43407,
61321,45313,46399,40507,39445,
61421,41614,47630,43148,39740,
61521,41316,43288,43374,43014,
61621,42763,43653,40849,41487,
61721,39332,47770,42106,39244,
61821,40664,43962,43086,41480,
61921,44337,44039,39365,41731,
62021,44472,45444,39868,41200,
62121,38721,44459,45821,43887,
62221,43416,42726,40046,43616,
62321,43925,44833,38681,43290,
62421,36552,45424,45092,42368,
62521,42365,45161,39177,43301,
62621,45991,43299,35195,44827,
62721,40474,47128,41314,41248,
62821,38636,46598,42766,41836,
62921,47119,44531,35471,44847,
63021,40182,47204,41372,41074,
63121,39025,44511,42675,43593,
63221,47337,43345,33871,46147,
63321,45798,44154,34608,44964,
63421,36389,48901,44271,41067,
63521,44494,45884,36322,44084,
63621,41614,46312,38976,43514,
63721,34611,49389,45109,40435,
63821,36450,47516,44080,41666,
63921,43492,46140,37966,43454,
64021,39763,46237,41855,42389,
64121,42675,44205,40529,44799,
64221,42034,44268,40262,43476,
64321,42579,45933,40147,42949,
64421,41327,46931,41311,42043,
64521,39947,45989,41991,42513,
64621,41203,46507,40723,42563,
64721,41289,45567,38613,42767,
64821,40641,47163,39197,42519,
64921,40393,47339,39361,43327,
65021,42806,45806,36766,44926,
65121,39048,47354,39902,43280,
65221,39691,47495,38923,43047,
65321,36905,44691,41501,44895,
65421,38595,45813,39945,44003,
65521,38890,46288,40602,44696,
65621,35529,48773,44197,41921,
65721,41088,46562,38426,44728,
65821,42573,47873,36499,43275,
65921,36169,48633,42909,41841,
66021,40218,46306,39862,43842,
66121,41832,46468,38118,43714,
66221,41193,48249,38819,42767,
66321,40122,45866,40122,45878,
66421,41987,45997,37423,45113,
66521,39504,47950,38974,42928,
66621,38409,45255,39191,45165,
66721,40740,46434,38190,45336,
66821,39292,48792,40146,43134,
66921,39530,48798,41026,43334,
67021,42503,47453,38359,43813,
67121,40784,47506,40536,43842,
67221,40260,45622,41084,45870,
67321,46804,44238,33924,47298,
67421,37527,46319,42409,44933,
67521,38548,46270,41660,44846,
67621,44104,44656,36144,45544,
67721,36717,47379,44655,42589,
67821,44583,44893,37335,44253,
67921,46022,44560,35068,42966,
68021,33227,46337,48971,42785,
68121,39741,45783,42577,40795,
68221,46017,44997,36071,41367,
68321,34474,46706,46552,40692,
68421,34654,47828,45340,40374,
68521,40694,46984,39860,41734,
68621,38859,47079,42161,42261,
68721,40455,44757,40767,45749,
68821,39777,43669,40987,47135,
68921,42083,49257,39013,42955,
69021,41556,45928,40576,46300,
69121,44772,45380,34604,46192,
69221,40887,45865,38413,44447,
69321,41632,45518,37284,45366,
69421,38093,45033,40903,43619,
69521,41010,43556,39372,45198,
69621,40098,44970,40264,44504,
69721,44684,44198,37280,45174,
69821,43008,44440,38484,46320,
69921,41271,45185,39787,45965,
70021,38826,45902,40912,44952,
70121,39398,47270,40648,44236,
70221,41938,47402,37256,44796,
70321,41329,48877,39021,44333,
70421,40232,48478,39516,44494,
70521,41599,47693,39051,46337,
70621,42995,46771,36973,46297,
70721,41351,48229,38363,44793,
70821,40885,48915,38393,43531,
70921,37665,48803,43283,43649,
71021,42797,46921,38695,45815,
71121,42739,47275,38249,44361,
71221,36296,49992,43364,41920,
71321,40593,48311,38735,41597,
71421,45267,44851,33849,43009,
71521,37486,44320,43204,43342,
71621,40404,46578,40554,42720,
71721,41337,47721,39811,42319,
71821,34554,52760,43836,39470,
71921,42230,47316,38838,42124,
72021,43253,45153,37439,44671,
72121,37334,46204,40766,45332,
72221,39670,44454,38472,46528,
72321,39074,47424,41634,40412,
72421,38021,47361,43955,39687,
72521,39172,47114,44826,41616,
72621,39876,46408,44798,41826,
72721,41160,44534,42976,43398,
72821,40809,46641,41295,41631,
72921,40630,46752,41590,43364,
73021,26378,56904,53718,36680,
73121,41977,44241,41175,43655,
73221,42373,42653,39443,46115,
73321,40501,46981,42611,40563,
73421,42664,43946,39462,43756,
73521,41382,46900,41122,40820,
73621,37281,46965,46681,39817,
73721,43224,45466,39726,44208,
73821,33550,49880,48800,38794,
73921,41565,48075,37845,43343,
74021,38918,48492,42114,41060,
74121,33828,51620,45422,41658,
74221,23248,58378,52648,38814,
74321,42477,43729,38871,45923,
74421,38966,45878,38246,47842,
74521,40498,45516,40782,43160,
74621,26503,52303,49703,40411,
74721,45335,42345,31477,49443,
74821,36891,46677,46993,40251,
74921,42300,46954,41676,43574,
75021,43467,45309,40903,44085,
75121,40251,45253,43741,44791,
75221,40813,45639,42427,44145,
75321,46445,43579,37385,45843,
75421,43997,43979,40347,44465,
75521,39551,47639,44889,42317,
75621,40073,49153,43643,41171,
75721,43499,47067,40627,43175,
75821,37602,47568,45830,41800,
75921,39646,41958,42956,46100,
76021,44285,45303,39407,41345,
76121,45085,42207,38685,45395,
76221,36752,45754,45726,43096,
76321,40338,46408,42156,42694,
76421,43604,43984,40260,45016,
76521,40596,45220,42452,42160,
76621,42637,45991,40503,42413,
76721,41387,44239,41723,42659,
76821,39733,46631,43317,40319,
76921,43692,44330,40144,43638,
77021,43531,46769,40651,41529,
77121,38477,45955,44153,42671,
77221,44299,43013,39475,44529,
77321,41791,47223,43327,42507,
77421,42770,47202,41626,40982,
77521,43346,43786,40286,42814,
77621,45158,43248,38720,44882,
77721,44358,45348,41490,42888,
77821,38262,45590,46906,41254,
77921,37354,48250,46316,38512,
78021,29428,45758,55406,38620,
78121,36562,47476,46278,39552,
78221,45246,44244,36650,43328,
78321,39106,45926,44432,41540,
78421,41617,45519,40195,43629,
78521,45763,46049,38573,42527,
78621,33755,47609,51483,41993,
78721,46943,44083,37447,44843,
78821,49960,42522,32318,45312,
78921,36873,46453,46419,40559,
79021,42719,43619,40827,43775,
79121,48655,42529,35161,44755,
79221,37659,47855,46051,41287,
79321,39598,45724,43082,44052,
79421,49741,38331,33319,48221,
79521,39440,46278,42688,41354,
79621,38156,43978,43024,42302,
79721,41806,44940,41192,42642,
79821,43449,42999,38587,44449,
79921,35297,46721,46799,41615,
80021,42298,43054,38032,44752,
80121,43599,44787,36587,44023,
80221,38070,45916,43950,43940,
80321,39252,46622,43518,44308,
80421,45617,45603,36315,45105,
80521,42181,46907,41217,44783,
80621,41495,45687,41023,44967,
80721,41941,45655,40051,44929,
80821,40824,44248,41126,46118,
80921,41205,45475,41069,45067,
81021,42138,46174,39160,43876,
81121,40912,46252,40270,44246,
81221,39800,46774,40314,43480,
81321,40437,46037,39733,43913,
81421,39452,44980,40980,45552,
81521,38254,46330,42156,44544,
81621,42073,47481,38393,43893,
81721,41648,46358,38514,45256,
81821,38408,46478,40754,44924,
81921,40729,46651,39047,44937,
82021,40640,47068,40340,45048,
82121,41957,47143,39111,44737,
82221,38638,46984,41544,44602,
82321,39874,45862,40342,45390,
82421,42461,44397,37537,46189,
82521,39291,46481,40737,43359,
82621,40737,47941,39883,41499,
82721,41754,45918,39440,43796,
82821,43104,45620,38604,44524,
82921,41632,45344,39732,43988,
83021,40088,46474,41682,42716,
83121,42795,46039,38935,42463,
83221,41765,45083,40621,43743,
83321,41340,47646,42044,41778,
83421,43991,46181,39701,42875,
83521,42120,45680,41276,43484,
83621,38642,48082,44640,41852,
83721,43723,45021,39041,44203,
83821,45002,45406,37848,44024,
83921,41563,45693,41017,42863,
84021,42885,44817,40543,44055,
84121,42001,46243,41811,42489,
84221,41840,45618,41450,42532,
84321,43528,45700,40120,42828,
84421,42860,45448,39610,42198,
84521,40859,45563,41659,42283,
84621,39863,45173,41783,40905,
84721,43698,43508,39328,42994,
84821,42189,45811,43005,40419,
84921,42601,42645,43039,42883,
85021,45309,44463,40721,40627,
85121,45229,44721,40941,40069,
85221,43868,43830,40788,41386,
85321,41506,45768,41144,40738,
85421,41244,46506,40242,41100,
85521,42056,44410,39176,43830,
85621,42410,46294,40274,43342,
85721,40251,46355,41941,42321,
85821,43498,46708,39624,41658,
85921,41965,46517,40559,42519,
86021,41912,45344,42092,41500,
86121,42583,44891,42087,40715,
86221,41934,46322,40426,39906,
86321,42927,45369,39355,40741,
86421,43180,45670,37676,41490,
86521,41996,47382,37976,40882,
86621,39463,48559,38623,42527,
86721,40949,46427,38435,43441,
86821,42509,47543,38057,41491,
86921,39834,49250,40234,42126,
87021,40855,47673,39565,42951,
87121,43361,46315,37239,42009,
87221,40422,46516,40866,40708,
87321,40524,46354,41652,41366,
87421,44907,45433,36359,43109,
87521,43056,44080,40882,41018,
87621,42100,46378,39886,41268,
87721,42709,45149,41013,40113,
87821,41196,45756,44986,38790,
87921,43489,44701,39987,42591,
88021,46447,44271,36757,41925,
88121,42765,44567,39779,41369,
88221,40165,46349,42709,41153,
88321,46219,43657,36869,42991,
88421,41294,46504,46598,37284,
88521,44654,42862,42764,40304,
88621,46778,44108,38548,40554,
88721,40836,46994,42508,41706,
88821,44753,44589,38443,41167,
88921,45604,44646,37692,42066,
89021,36337,49025,43615,40687,
89121,41286,44918,38424,43044,
89221,45501,43907,36409,42183,
89321,35335,47053,42441,41907,
89421,41024,46276,39908,41912,
89521,41838,46654,38232,45048,
89621,40866,46294,38528,45132,
89721,42421,46997,37325,44573,
89821,40647,46133,43813,41771,
89921,42218,47340,38416,44910,
90021,40273,47385,39251,43351,
90121,38947,46199,40547,44415,
90221,40664,47774,39086,43864,
90321,40481,47725,39061,43233,
90421,41587,47223,37063,42851,
90521,39121,47723,40423,41097,
90621,40936,45360,38758,44246,
90721,42024,46558,38844,42794,
90821,39213,46869,41907,41375,
90921,40251,45701,40411,43325,
91021,43343,44199,37333,44177,
91121,38564,46014,42748,41762,
91221,42588,41856,39000,45392,
91321,41446,47192,42568,41270,
91421,41711,46045,43411,42429,
91521,43880,43974,41294,44448,
91621,41648,45338,44566,41132,
91721,42963,43351,41855,42835,
91821,44877,43071,40459,43537,
91921,42532,46730,42510,40212,
92021,41866,45386,43380,40920,
92121,44166,41230,41262,44618,
92221,44097,43123,40257,42367,
92321,40951,46967,42953,40065,
92421,39376,46964,42446,41106,
92521,41533,44327,40273,43383,
92621,42959,44589,38551,42721,
92721,39396,45498,42492,41818,
92821,44007,43493,37831,44929,
92921,39890,46348,42954,41656,
93021,42706,44792,41688,43114,
93121,44696,45890,40342,43872,
93221,42503,44997,40831,43697,
93321,38364,45936,42686,44406,
93421,43697,45275,38109,43427,
93521,42625,45343,39447,44837,
93621,37783,47385,44445,41707,
93721,44381,45409,36851,44263,
93821,41824,46910,38624,42062,
93921,40308,46050,44224,41046,
94021,46827,44373,36481,44055,
94121,42825,45389,41145,42217,
94221,39267,45981,42627,42713,
94321,45241,43873,37999,41847,
94421,44141,45861,38067,41387,
94521,39361,44317,42307,42807,
94621,42521,44915,39883,42325,
94721,42359,48617,38557,41431,
94821,38973,47223,42781,40851,
94921,42446,45838,38700,42352,
95021,42319,47185,37341,43003,
95121,39599,47599,42377,42365,
95221,41942,46946,39556,44424,
95321,44220,46120,38084,44288,
95421,39227,46739,42795,43691,
95521,44048,45678,38944,43754,
95621,44381,49055,38381,41923,
95721,37325,47729,45385,41857,
95821,46237,44525,35585,44881,
95921,44566,46252,38108,42442,
96021,38852,46010,44314,40808,
96121,45365,45023,37099,41157,
96221,41745,47587,40169,40003,
96321,40064,45846,43322,40828,
96421,42111,45949,39215,42693,
96521,42191,47655,39709,41641,
96621,40158,47732,40864,41422,
96721,42432,46722,39312,43278,
96821,41106,47498,39078,44126,
96921,38583,50045,40639,42585,
97021,41483,48517,38381,43915,
97121,41449,48687,38435,43749,
97221,41345,45871,39479,45213,
97321,42054,44020,36128,48526,
97421,41052,47744,38308,43584,
97521,41792,45320,38914,44030,
97621,41499,45711,39439,43927,
97721,42853,45095,40219,42513,
97821,42622,45502,40348,43040,
97921,42130,45860,41748,43142,
98021,42840,46596,41096,41672,
98121,41706,45496,42492,42402,
98221,41528,45922,42312,43902,
98321,42655,45591,40035,43719,
98421,41692,45046,40440,43178,
98521,41443,45529,42015,42073,
98621,40872,44306,41366,43024,
98721,39099,44977,41197,42571,
98821,43532,45286,39294,39616,
98921,43139,44563,39551,40399,
99021,43616,44968,40478,40434,
99121,39114,46044,43260,40566,
99221,43404,43056,39024,43224,
99321,45392,45230,40726,40936,
99421,43367,46560,41208,41352,
99521,43475,46053,42855,42973,
99621,44313,44717,40625,42513,
99721,42334,46146,41430,42038,
99821,40860,44968,43452,43928,
99921,42284,47110,40788,41430,
100021,42907,44995,39957,43941,
100121,38961,45039,42707,43057,
100221,41636,45178,40018,41620,
100321,44327,45585,36021,40479,
100421,37897,47365,43533,38757,
100521,42595,43991,40549,41645,
100621,45020,44724,40116,41348,
100721,40815,46883,44841,38709,
100821,42998,44892,42902,40180,
100921,44169,45391,41175,38557,
101021,44254,44416,40306,39752,
101121,40384,46818,43442,37568,
101221,43103,45419,41347,40147,
101321,41497,44753,42955,41903,
101421,42362,44584,41570,43004,
101521,41650,44862,41662,42098,
101621,41288,46526,41752,40486,
101721,43143,45159,40665,41361,
101821,41521,45559,43487,40989,
101921,42147,44111,42539,41835,
102021,42192,43838,43608,42146,
102121,45658,42044,40276,43066,
102221,45934,44962,39580,40872,
102321,44730,44112,42108,42686,
102421,43118,44862,43490,42066,
102521,42568,45492,43334,41786,
102621,45633,42621,39099,42795,
102721,39566,44880,43924,39094,
102821,39460,44444,42906,38078,
102921,45473,41473,37627,40635,
103021,42344,43364,41642,40134,
103121,39148,45920,44780,37424,
103221,46345,41851,38953,41987,
103321,44016,44190,41946,39584,
103421,39513,46105,47723,37591,
103521,48231,41587,40443,41767,
103621,45224,44336,44088,38420,
103721,40708,45860,48628,36744,
103821,48578,39930,41736,42328,
103921,45832,45336,44344,37652,
104021,46204,46434,44492,37678,
104121,48550,40736,42948,42898,
104221,43964,43812,47920,40644,
104321,43528,45456,45886,38058,
104421,43790,44638,43560,37936,
104521,42065,42713,44089,40077,
104621,41424,41266,44728,41574,
104721,44149,44409,42169,38749,
104821,46790,41016,39384,42110,
104921,40383,43995,45357,39205,
105021,42099,44001,43557,39435,
105121,44123,43483,41985,39777,
105221,44606,43614,42450,40642,
105321,37553,44077,47659,39723,
105421,42354,45008,42718,39920,
105521,46110,42176,40090,43380,
105621,40837,45635,46493,41019,
105721,43632,43086,43058,41728,
105821,47547,41773,38875,42441,
105921,38423,48437,47807,37657,
106021,41846,42368,45310,43088,
106121,50949,40995,36799,44109,
106221,40586,48248,45264,36954,
106321,36082,45736,48556,39142,
106421,44017,38801,40811,46751,
106521,42963,45873,40803,40321,
106621,42152,44344,43398,42882,
106721,41210,43184,43464,43258,
106821,44977,44115,39905,42351,
106921,42724,45116,41912,41664,
107021,41625,44233,43329,41477,
107121,41301,45039,43457,40683,
107221,40313,43131,44313,42103,
107321,42835,42883,41079,41259,
107421,41276,44488,42122,40086,
107521,41052,41550,44020,43430,
107621,44183,44699,41297,41009,
107721,43479,43745,42935,41585,
107821,40782,45172,45060,40206,
107921,42918,42540,43150,43316,
108021,43206,46134,42616,40872,
108121,40421,46175,43879,40873,
108221,41032,45220,43564,42396,
108321,41937,42825,41479,41763,
108421,39944,44416,42732,40320,
108521,41922,44520,39040,41074,
108621,41564,47204,39752,39892,
108721,40708,43536,46890,41586,
108821,43233,45179,43311,41065,
108921,43689,43935,40467,42465,
109021,42898,45028,41424,42418,
109121,41570,45706,42510,42374,
109221,49610,42236,42270,40828,
