time,pm.vbat,
616439,3.33079195022583,
616449,3.33079195022583,
616459,3.33079195022583,
616469,3.33079195022583,
616479,3.33079195022583,
616489,3.33079195022583,
616499,3.33079195022583,
616509,3.33079195022583,
616519,3.33079195022583,
616529,3.33079195022583,
616539,3.33079195022583,
616549,3.33079195022583,
616559,3.33079195022583,
616569,3.33079195022583,
616579,3.33079195022583,
616589,3.33079195022583,
616599,3.33079195022583,
616609,3.33079195022583,
616619,3.3255133628845215,
616629,3.3255133628845215,
616639,3.320234775543213,
616649,3.320234775543213,
616659,3.320234775543213,
616669,3.320234775543213,
616679,3.320234775543213,
616689,3.3255133628845215,
616699,3.3255133628845215,
616709,3.3255133628845215,
616719,3.3255133628845215,
616729,3.3255133628845215,
616739,3.3255133628845215,
616749,3.320234775543213,
616759,3.320234775543213,
616769,3.320234775543213,
616779,3.320234775543213,
616789,3.320234775543213,
616799,3.3149561882019043,
616809,3.3149561882019043,
616819,3.3149561882019043,
616829,3.3149561882019043,
616839,3.3149561882019043,
616849,3.320234775543213,
616859,3.320234775543213,
616869,3.320234775543213,
616879,3.320234775543213,
616889,3.320234775543213,
616899,3.320234775543213,
616909,3.3255133628845215,
616919,3.320234775543213,
616929,3.320234775543213,
616939,3.320234775543213,
616949,3.320234775543213,
616959,3.3255133628845215,
616969,3.320234775543213,
616979,3.320234775543213,
616989,3.320234775543213,
616999,3.320234775543213,
617009,3.320234775543213,
617019,3.320234775543213,
617029,3.3149561882019043,
617039,3.320234775543213,
617049,3.320234775543213,
617059,3.320234775543213,
617069,3.320234775543213,
617079,3.320234775543213,
617089,3.320234775543213,
617099,3.320234775543213,
617109,3.320234775543213,
617119,3.320234775543213,
617129,3.320234775543213,
617139,3.320234775543213,
617149,3.320234775543213,
617159,3.320234775543213,
617169,3.320234775543213,
617179,3.320234775543213,
617189,3.320234775543213,
617199,3.320234775543213,
617209,3.320234775543213,
617219,3.320234775543213,
617229,3.320234775543213,
617239,3.320234775543213,
617249,3.320234775543213,
617259,3.320234775543213,
617269,3.320234775543213,
617279,3.3149561882019043,
617289,3.320234775543213,
617299,3.3149561882019043,
617309,3.3149561882019043,
617319,3.3149561882019043,
617329,3.3149561882019043,
617339,3.320234775543213,
617349,3.320234775543213,
617359,3.320234775543213,
617369,3.320234775543213,
617379,3.3255133628845215,
617389,3.3255133628845215,
617399,3.320234775543213,
617409,3.320234775543213,
617419,3.320234775543213,
617429,3.320234775543213,
617439,3.320234775543213,
617449,3.320234775543213,
617459,3.320234775543213,
617469,3.320234775543213,
617479,3.320234775543213,
617489,3.3149561882019043,
617499,3.3149561882019043,
617509,3.3149561882019043,
617519,3.3149561882019043,
617529,3.3149561882019043,
617539,3.3149561882019043,
617549,3.3149561882019043,
617559,3.3149561882019043,
617569,3.3149561882019043,
617579,3.3149561882019043,
617589,3.3149561882019043,
617599,3.3149561882019043,
617609,3.3149561882019043,
617619,3.320234775543213,
617629,3.3149561882019043,
617639,3.3149561882019043,
617649,3.3149561882019043,
617659,3.3149561882019043,
617669,3.3096776008605957,
617679,3.3096776008605957,
617689,3.3096776008605957,
617699,3.3096776008605957,
617709,3.3096776008605957,
617719,3.3096776008605957,
617729,3.3096776008605957,
617739,3.3096776008605957,
617749,3.304399013519287,
617759,3.304399013519287,
617769,3.304399013519287,
617779,3.304399013519287,
617789,3.304399013519287,
617799,3.304399013519287,
617809,3.3096776008605957,
617819,3.3096776008605957,
617829,3.3096776008605957,
617839,3.3096776008605957,
617849,3.3096776008605957,
617859,3.3096776008605957,
617869,3.3149561882019043,
617879,3.3149561882019043,
617889,3.3149561882019043,
617899,3.3149561882019043,
617909,3.3149561882019043,
617919,3.3149561882019043,
617929,3.3149561882019043,
617939,3.3149561882019043,
617949,3.3149561882019043,
617959,3.3149561882019043,
617969,3.3149561882019043,
617979,3.3149561882019043,
617989,3.320234775543213,
617999,3.3149561882019043,
618009,3.3149561882019043,
618019,3.3149561882019043,
618029,3.3096776008605957,
618039,3.3096776008605957,
618049,3.3096776008605957,
618059,3.3096776008605957,
618069,3.3096776008605957,
618079,3.3096776008605957,
618089,3.304399013519287,
618099,3.3096776008605957,
618109,3.304399013519287,
618119,3.3096776008605957,
618129,3.3096776008605957,
618139,3.3096776008605957,
618149,3.3096776008605957,
618159,3.3096776008605957,
618169,3.3096776008605957,
618179,3.3096776008605957,
618189,3.3096776008605957,
618199,3.3096776008605957,
618209,3.3149561882019043,
618219,3.3096776008605957,
618229,3.3096776008605957,
618239,3.304399013519287,
618249,3.304399013519287,
618259,3.304399013519287,
618269,3.304399013519287,
618279,3.304399013519287,
618289,3.304399013519287,
618299,3.304399013519287,
618309,3.304399013519287,
618319,3.304399013519287,
618329,3.3096776008605957,
618339,3.3096776008605957,
618349,3.3096776008605957,
618359,3.3096776008605957,
618369,3.3096776008605957,
618379,3.3096776008605957,
618389,3.3096776008605957,
618399,3.3096776008605957,
618409,3.3096776008605957,
618419,3.3096776008605957,
618429,3.3096776008605957,
618439,3.3096776008605957,
618449,3.3149561882019043,
618459,3.3149561882019043,
618469,3.3149561882019043,
618479,3.3149561882019043,
618489,3.3149561882019043,
618499,3.3149561882019043,
618509,3.3149561882019043,
618519,3.3096776008605957,
618529,3.3096776008605957,
618539,3.3096776008605957,
618549,3.3096776008605957,
618559,3.3096776008605957,
618569,3.2991204261779785,
618579,3.2991204261779785,
618589,3.2991204261779785,
618599,3.29384183883667,
618609,3.29384183883667,
618619,3.29384183883667,
618629,3.29384183883667,
618639,3.29384183883667,
618649,3.29384183883667,
618659,3.29384183883667,
618669,3.29384183883667,
618679,3.29384183883667,
618689,3.29384183883667,
618699,3.29384183883667,
618709,3.29384183883667,
618719,3.29384183883667,
618729,3.2991204261779785,
618739,3.2991204261779785,
618749,3.2991204261779785,
618759,3.2991204261779785,
618769,3.2991204261779785,
618779,3.2991204261779785,
618789,3.2991204261779785,
618799,3.2991204261779785,
618809,3.2991204261779785,
618819,3.2991204261779785,
618829,3.2991204261779785,
618839,3.2991204261779785,
618849,3.29384183883667,
618859,3.29384183883667,
618869,3.2991204261779785,
618879,3.2991204261779785,
618889,3.2991204261779785,
618899,3.2991204261779785,
618909,3.2991204261779785,
618919,3.2991204261779785,
618929,3.2991204261779785,
618939,3.304399013519287,
618949,3.304399013519287,
618959,3.304399013519287,
618969,3.304399013519287,
618979,3.304399013519287,
618989,3.304399013519287,
618999,3.304399013519287,
619009,3.304399013519287,
619019,3.304399013519287,
619029,3.304399013519287,
619039,3.304399013519287,
619049,3.304399013519287,
619059,3.304399013519287,
619069,3.304399013519287,
619079,3.304399013519287,
619089,3.3096776008605957,
619099,3.3096776008605957,
619109,3.3096776008605957,
619119,3.3096776008605957,
619129,3.304399013519287,
619139,3.304399013519287,
619149,3.304399013519287,
619159,3.304399013519287,
619169,3.2991204261779785,
619179,3.29384183883667,
619189,3.2991204261779785,
619199,3.29384183883667,
619209,3.29384183883667,
619219,3.29384183883667,
619229,3.29384183883667,
619239,3.29384183883667,
619249,3.2885632514953613,
619259,3.2885632514953613,
619269,3.2885632514953613,
619279,3.2885632514953613,
619289,3.2885632514953613,
619299,3.2885632514953613,
619309,3.2885632514953613,
619319,3.2885632514953613,
619329,3.2885632514953613,
619339,3.2885632514953613,
619349,3.2885632514953613,
619359,3.2885632514953613,
619369,3.2885632514953613,
619379,3.2885632514953613,
619389,3.2885632514953613,
619399,3.2885632514953613,
619409,3.2885632514953613,
619419,3.2832846641540527,
619429,3.2885632514953613,
619439,3.2885632514953613,
619449,3.2885632514953613,
619459,3.2885632514953613,
619469,3.2885632514953613,
619479,3.2885632514953613,
619489,3.2885632514953613,
619499,3.2885632514953613,
619509,3.2885632514953613,
619519,3.2885632514953613,
619529,3.29384183883667,
619539,3.29384183883667,
619549,3.29384183883667,
619559,3.2991204261779785,
619569,3.2991204261779785,
619579,3.2991204261779785,
619589,3.2991204261779785,
619599,3.2991204261779785,
619609,3.29384183883667,
619619,3.29384183883667,
619629,3.29384183883667,
619639,3.29384183883667,
619649,3.29384183883667,
619659,3.29384183883667,
619669,3.29384183883667,
619679,3.2991204261779785,
619689,3.2991204261779785,
619699,3.2991204261779785,
619709,3.2991204261779785,
619719,3.2991204261779785,
619729,3.2991204261779785,
619739,3.2991204261779785,
619749,3.2991204261779785,
619759,3.2991204261779785,
619769,3.29384183883667,
619779,3.29384183883667,
619789,3.29384183883667,
619799,3.29384183883667,
619809,3.29384183883667,
619819,3.29384183883667,
619829,3.29384183883667,
619839,3.29384183883667,
619849,3.29384183883667,
619859,3.2991204261779785,
619869,3.29384183883667,
619879,3.29384183883667,
619889,3.2991204261779785,
619899,3.29384183883667,
619909,3.29384183883667,
619919,3.2991204261779785,
619929,3.2991204261779785,
619939,3.2991204261779785,
619949,3.2991204261779785,
619959,3.2991204261779785,
619969,3.2991204261779785,
619979,3.2991204261779785,
619989,3.2991204261779785,
619999,3.2991204261779785,
620009,3.2991204261779785,
620019,3.2991204261779785,
620029,3.2991204261779785,
620039,3.2991204261779785,
620049,3.2991204261779785,
620059,3.2991204261779785,
620069,3.2991204261779785,
620079,3.2991204261779785,
620089,3.2991204261779785,
620099,3.2991204261779785,
620109,3.2991204261779785,
620119,3.2991204261779785,
620129,3.2991204261779785,
620139,3.2991204261779785,
620149,3.29384183883667,
620159,3.29384183883667,
620169,3.29384183883667,
620179,3.29384183883667,
620189,3.2885632514953613,
620199,3.2885632514953613,
620209,3.2832846641540527,
620219,3.2885632514953613,
620229,3.2832846641540527,
620239,3.2832846641540527,
620249,3.2832846641540527,
620259,3.2832846641540527,
620269,3.2832846641540527,
620279,3.2832846641540527,
620289,3.2885632514953613,
620299,3.2885632514953613,
620309,3.2885632514953613,
620319,3.2885632514953613,
620329,3.2832846641540527,
620339,3.2832846641540527,
620349,3.2832846641540527,
620359,3.2832846641540527,
620369,3.2832846641540527,
620379,3.2832846641540527,
620389,3.2885632514953613,
620399,3.2885632514953613,
620409,3.2885632514953613,
620419,3.2885632514953613,
620429,3.2885632514953613,
620439,3.2885632514953613,
620449,3.2885632514953613,
620459,3.2885632514953613,
620469,3.2885632514953613,
620479,3.2885632514953613,
620489,3.2885632514953613,
620499,3.2885632514953613,
620509,3.2885632514953613,
620519,3.2832846641540527,
620529,3.2832846641540527,
620539,3.2832846641540527,
620549,3.2832846641540527,
620559,3.2832846641540527,
620569,3.2885632514953613,
620579,3.2885632514953613,
620589,3.29384183883667,
620599,3.29384183883667,
620609,3.29384183883667,
620619,3.29384183883667,
620629,3.29384183883667,
620639,3.29384183883667,
620649,3.29384183883667,
620659,3.29384183883667,
620669,3.29384183883667,
620679,3.29384183883667,
620689,3.29384183883667,
620699,3.29384183883667,
620709,3.2885632514953613,
620719,3.2885632514953613,
620729,3.2885632514953613,
620739,3.2885632514953613,
620749,3.2885632514953613,
620759,3.2832846641540527,
620769,3.2832846641540527,
620779,3.2832846641540527,
620789,3.2885632514953613,
620799,3.2832846641540527,
620809,3.2832846641540527,
620819,3.2832846641540527,
620829,3.2832846641540527,
620839,3.2832846641540527,
620849,3.2832846641540527,
620859,3.2832846641540527,
620869,3.2832846641540527,
620879,3.2832846641540527,
620889,3.2832846641540527,
620899,3.2832846641540527,
620909,3.2832846641540527,
620919,3.2832846641540527,
620929,3.2832846641540527,
620939,3.2832846641540527,
620949,3.2832846641540527,
620959,3.2832846641540527,
620969,3.2832846641540527,
620979,3.2832846641540527,
620989,3.2832846641540527,
620999,3.2885632514953613,
621009,3.2832846641540527,
621019,3.2832846641540527,
621029,3.2832846641540527,
621039,3.2832846641540527,
621049,3.278006076812744,
621059,3.278006076812744,
621069,3.278006076812744,
621079,3.278006076812744,
621089,3.278006076812744,
621099,3.2832846641540527,
621109,3.278006076812744,
621119,3.2832846641540527,
621129,3.278006076812744,
621139,3.278006076812744,
621149,3.2832846641540527,
621159,3.2832846641540527,
621169,3.2832846641540527,
621179,3.2832846641540527,
621189,3.2832846641540527,
621199,3.2832846641540527,
621209,3.2832846641540527,
621219,3.2832846641540527,
