102480,3.394134998321533,
102580,3.383577823638916,
102680,3.383577823638916,
102780,3.383577823638916,
102880,3.3782992362976074,
102980,3.383577823638916,
103080,3.383577823638916,
103180,3.3888564109802246,
103280,3.383577823638916,
103380,3.3782992362976074,
103480,3.3782992362976074,
103580,3.3782992362976074,
103680,3.3782992362976074,
103780,3.383577823638916,
103880,3.3782992362976074,
103980,3.373020648956299,
104080,3.373020648956299,
104180,3.3677420616149902,
104280,3.373020648956299,
104380,3.373020648956299,
104480,3.3677420616149902,
104580,3.373020648956299,
104680,3.3677420616149902,
104780,3.373020648956299,
104880,3.373020648956299,
104980,3.373020648956299,
105080,3.3677420616149902,
105180,3.3677420616149902,
105280,3.373020648956299,
105380,3.3624634742736816,
105480,3.357184886932373,
105580,3.3624634742736816,
105680,3.3624634742736816,
105780,3.3677420616149902,
105880,3.3624634742736816,
105980,3.3677420616149902,
106080,3.3677420616149902,
106180,3.357184886932373,
106280,3.357184886932373,
106380,3.357184886932373,
106480,3.357184886932373,
106580,3.3519062995910645,
106680,3.357184886932373,
106780,3.357184886932373,
106880,3.357184886932373,
106980,3.357184886932373,
107080,3.357184886932373,
107180,3.3519062995910645,
107280,3.3519062995910645,
107380,3.3624634742736816,
107480,3.357184886932373,
107580,3.357184886932373,
107680,3.357184886932373,
107780,3.3519062995910645,
107880,3.3519062995910645,
107980,3.357184886932373,
108080,3.3519062995910645,
108180,3.346627712249756,
108280,3.3519062995910645,
108380,3.3413491249084473,
108480,3.3413491249084473,
108580,3.346627712249756,
108680,3.3519062995910645,
108780,3.3519062995910645,
108880,3.357184886932373,
108980,3.3519062995910645,
109080,3.3519062995910645,
109180,3.3413491249084473,
109280,3.3413491249084473,
109380,3.346627712249756,
109480,3.346627712249756,
109580,3.3519062995910645,
109680,3.346627712249756,
109780,3.3360705375671387,
109880,3.3360705375671387,
109980,3.346627712249756,
110080,3.346627712249756,
110180,3.346627712249756,
110280,3.346627712249756,
110380,3.3413491249084473,
110480,3.3360705375671387,
110580,3.33079195022583,
110680,3.33079195022583,
110780,3.3360705375671387,
110880,3.3413491249084473,
110980,3.346627712249756,
111080,3.3413491249084473,
111180,3.3360705375671387,
111280,3.3255133628845215,
111380,3.33079195022583,
111480,3.3360705375671387,
111580,3.33079195022583,
111680,3.33079195022583,
111780,3.346627712249756,
111880,3.346627712249756,
111980,3.3360705375671387,
112080,3.33079195022583,
112180,3.33079195022583,
112280,3.33079195022583,
112380,3.3360705375671387,
112480,3.3413491249084473,
112580,3.33079195022583,
112680,3.33079195022583,
112780,3.33079195022583,
112880,3.3360705375671387,
112980,3.3360705375671387,
113080,3.3360705375671387,
113180,3.3360705375671387,
113280,3.33079195022583,
113380,3.33079195022583,
113480,3.33079195022583,
113580,3.33079195022583,
113680,3.33079195022583,
113780,3.3360705375671387,
113880,3.3255133628845215,
113980,3.3255133628845215,
114080,3.3255133628845215,
114180,3.3255133628845215,
114280,3.3255133628845215,
114380,3.33079195022583,
114480,3.3360705375671387,
114580,3.33079195022583,
114680,3.33079195022583,
114780,3.33079195022583,
114880,3.3255133628845215,
114980,3.3255133628845215,
115080,3.33079195022583,
115180,3.3255133628845215,
115280,3.3255133628845215,
115380,3.3255133628845215,
115480,3.320234775543213,
115580,3.3255133628845215,
115680,3.320234775543213,
115780,3.3255133628845215,
115880,3.3255133628845215,
115980,3.320234775543213,
116080,3.3149561882019043,
116180,3.320234775543213,
116280,3.320234775543213,
116380,3.3255133628845215,
116480,3.3255133628845215,
116580,3.320234775543213,
116680,3.3255133628845215,
116780,3.33079195022583,
116880,3.33079195022583,
116980,3.3255133628845215,
117080,3.3255133628845215,
117180,3.320234775543213,
117280,3.320234775543213,
117380,3.3255133628845215,
117480,3.33079195022583,
117580,3.3255133628845215,
117680,3.3255133628845215,
117780,3.3255133628845215,
117880,3.320234775543213,
117980,3.3149561882019043,
118080,3.3096776008605957,
118180,3.3096776008605957,
118280,3.320234775543213,
118380,3.3255133628845215,
118480,3.3255133628845215,
118580,3.320234775543213,
118680,3.3255133628845215,
118780,3.3255133628845215,
118880,3.3255133628845215,
118980,3.3255133628845215,
119080,3.320234775543213,
119180,3.3149561882019043,
119280,3.3149561882019043,
119380,3.320234775543213,
119480,3.320234775543213,
119580,3.3149561882019043,
119680,3.3149561882019043,
119780,3.3149561882019043,
119880,3.320234775543213,
119980,3.320234775543213,
120080,3.320234775543213,
120180,3.3096776008605957,
120280,3.3096776008605957,
120380,3.3149561882019043,
120480,3.320234775543213,
120580,3.320234775543213,
120680,3.3149561882019043,
120780,3.320234775543213,
120880,3.320234775543213,
120980,3.320234775543213,
121080,3.320234775543213,
121180,3.3149561882019043,
121280,3.3149561882019043,
121380,3.304399013519287,
121480,3.3149561882019043,
121580,3.320234775543213,
121680,3.320234775543213,
121780,3.3149561882019043,
121880,3.3096776008605957,
121980,3.304399013519287,
122080,3.3149561882019043,
122180,3.3096776008605957,
122280,3.3149561882019043,
122380,3.3096776008605957,
122480,3.3096776008605957,
122580,3.304399013519287,
122680,3.3096776008605957,
122780,3.3149561882019043,
122880,3.320234775543213,
122980,3.320234775543213,
123080,3.3149561882019043,
123180,3.3149561882019043,
123280,3.320234775543213,
123380,3.320234775543213,
123480,3.304399013519287,
123580,3.2991204261779785,
123680,3.304399013519287,
123780,3.3149561882019043,
123880,3.3149561882019043,
123980,3.3149561882019043,
124080,3.3096776008605957,
124180,3.3149561882019043,
124280,3.3096776008605957,
124380,3.3096776008605957,
124480,3.3149561882019043,
124580,3.3096776008605957,
124680,3.304399013519287,
124780,3.3149561882019043,
124880,3.3149561882019043,
