time,stateEstimate.x,stateEstimate.y,stateEstimate.z,
25397,-0.007944676093757153,-0.03254913166165352,0.0003895819536410272,
25497,-0.00015058185090310872,-1.6216066796914674e-05,9.532440162729472e-05,
25597,0.0032313833944499493,0.00014641095185652375,0.00038167668390087783,
25697,0.004509542137384415,0.00027457255055196583,0.00022138799249660224,
25797,0.0038257301785051823,0.0007101659430190921,0.0001268133637495339,
25897,0.0027474521193653345,-0.0006310353055596352,0.00013178717927075922,
25997,-0.0028417541179805994,-0.001869752537459135,0.0004551283491309732,
26097,-0.004223182797431946,-0.0014344460796564817,0.00023845417308621109,
26197,-0.001919441856443882,-0.0020280154421925545,0.00013951085566077381,
26297,-0.002125457162037492,-0.002230409299954772,0.0009800060652196407,
26397,-0.0018511568196117878,-0.0010282600997015834,0.0002935144875664264,
26497,-0.0017852114979177713,-0.001737914513796568,0.0005343530210666358,
26597,-0.002447363454848528,-0.0026177330873906612,0.000334748940076679,
26697,-0.002439964795485139,-0.0014771869173273444,0.0009441662114113569,
26797,-0.002243231749162078,-0.0014672237448394299,0.00042296896572224796,
26897,-0.002667216584086418,-0.003356131026521325,0.0013126402627676725,
26997,-0.0029021985828876495,-0.0014349882258102298,0.0006834407686255872,
27097,-0.0026777684688568115,-0.003185881534591317,0.00018646774697117507,
27197,-0.001808906439691782,-0.0014093888457864523,0.00028734770603477955,
27297,-0.002897091908380389,-0.003161128843203187,0.0003014426038134843,
27397,-0.0016231004847213626,-0.0020553474314510822,0.00011041811376344413,
27497,-0.0037571988068521023,-0.001424989546649158,2.8798011044273153e-05,
91077,0.07415628433227539,-0.027514630928635597,0.0017822813242673874,
91177,0.0010341861052438617,-0.00010093026503454894,0.0017578451661393046,
91277,-0.005578671582043171,-0.0010127276182174683,0.00177280034404248,
91377,-0.0021873991936445236,-0.0009302094695158303,0.0011359702330082655,
91477,-0.0022494480945169926,0.0013378197327256203,0.0009716895874589682,
91577,-0.0021573395933955908,-0.0032937582582235336,0.0026626293547451496,
91677,-0.004794017877429724,-0.00214448943734169,0.0021317494101822376,
91777,-0.00417521595954895,-0.0010967014823108912,0.001981646753847599,
91877,-0.0034485592041164637,-0.0013119118520990014,0.002035555662587285,
91977,0.005331834312528372,-0.0024217404425144196,0.0017789428820833564,
92077,0.005293512716889381,-0.0019171817693859339,0.0009738508379086852,
92177,0.007142728194594383,-0.0007694284431636333,0.0011669988743960857,
92277,-0.0008209780789911747,-0.0031059288885444403,0.0011869993759319186,
92377,-0.006545732729136944,-0.003733782796189189,0.001191910239867866,
92477,-0.002741800155490637,-0.0030491799116134644,0.0010924298549070954,
92577,-0.0035906173288822174,-0.0032520920503884554,0.003072091843932867,
92677,-0.016208020970225334,-0.003931831568479538,0.0029814722947776318,
92777,-0.01472639199346304,-0.00576983205974102,0.0022496855817735195,
92877,-0.0031170302536338568,-0.005240639206022024,0.002447012346237898,
92977,-0.0023624044843018055,-0.00594965647906065,0.0028388742357492447,
93077,-0.0011547310277819633,-0.00589378084987402,0.0013095287140458822,
93177,-0.0008529187180101871,-0.004775830544531345,0.0010696090757846832,
93277,0.0015584944048896432,-0.006926042027771473,0.00298720202408731,
93377,-0.0003683540562633425,-0.020474636927247047,0.003528241766616702,
93477,-0.0029812203720211983,-0.038844745606184006,-0.00021212123101577163,
93577,-0.007986599579453468,-0.04475872218608856,-0.00023530142789240927,
93677,-0.011886103078722954,-0.037869006395339966,-0.0007881805649958551,
93777,-0.0002217378787463531,-0.04580681398510933,-0.0006636378238908947,
93877,-0.010647319257259369,-0.05152742192149162,0.000596036552451551,
