138092,-0.10231990367174149,-0.021701499819755554,-0.0003222330706194043,
138192,-0.10234525054693222,-0.021985037252306938,-0.0003639947099145502,
138292,-4.5411012251861393e-05,-8.438329678028822e-05,-3.012991101059015e-06,
138392,-0.00013721350114792585,-0.00021665429812856019,-0.00011137582623632625,
138492,-0.00043252852628938854,-0.0003724068810697645,-0.0002670123940333724,
138592,-0.00047173030907288194,0.0015938823344185948,-0.00019736106332857162,
138692,-0.00014612528320867568,-0.000583264569286257,-0.0002552489168010652,
138792,-0.000476103596156463,-0.0005403045797720551,-0.0003315384965389967,
138892,-0.0004830403486266732,-0.0005347636179067194,-0.00025749762426130474,
138992,-0.0004136880743317306,-0.0004749986983370036,-0.0002906059380620718,
139092,-0.00032764996285550296,-0.00040303723653778434,-0.00028945927624590695,
139192,1.2944707123097032e-05,-0.00039216430741362274,-0.0003429934149608016,
139292,5.515424163604621e-06,0.0007682592840865254,-0.0002518456312827766,
139392,-0.00030032978975214064,-0.00038367664092220366,-0.0003114578139502555,
139492,-0.0005552361835725605,-0.0003347986494190991,-0.00037722784327343106,
139592,-3.2318469038727926e-06,0.0011516178492456675,-0.0002898827369790524,
139692,-6.71817542752251e-06,-0.0005753868608735502,-0.00030083852470852435,
139792,-0.00029451109003275633,-0.0006446029292419553,-0.0003563620266504586,
139892,0.0002801916270982474,0.0008096569799818099,-0.0002324925153516233,
139992,-0.0002881032705772668,-0.00031074328580871224,-0.0002841931127477437,
140092,-0.0002910195617005229,-0.00031192327151075006,-0.00034203610266558826,
140192,2.0860115910181776e-05,0.0010654137004166842,-0.000212744198506698,
140292,0.0005376141052693129,-1.0718187695601955e-05,-0.0002874567871913314,
140392,-0.00022931050625629723,-0.0002684813807718456,-0.00039912600186653435,
140492,0.0034670003224164248,-0.001470954972319305,-0.00028097181348130107,
140592,0.008386923000216484,-0.012384191155433655,0.0024098290596157312,
140692,0.019700033590197563,-0.010639498941600323,0.004177430644631386,
140792,0.030892182141542435,-0.008284148760139942,0.0010143887484446168,
140892,0.041732531040906906,-0.008064037188887596,0.0008542119758203626,
140992,0.04356975480914116,-0.008929740637540817,0.0013022881466895342,
141092,0.02758253738284111,-0.013650485314428806,0.0002886274305637926,
141192,-0.011599629186093807,-0.01571991853415966,-0.0025687068700790405,
141292,-0.053062357008457184,-0.014997966587543488,0.0005058110691606998,
141392,-0.06804754585027695,-0.023151947185397148,0.016136759892106056,
141492,-0.05325216427445412,-0.02517201006412506,0.03949851542711258,
141592,-0.030516130849719048,-0.031885240226984024,0.06375231593847275,
141692,-0.008564296178519726,-0.03139888122677803,0.08718094974756241,
141792,0.004747619386762381,-0.03053985722362995,0.09854917973279953,
