time,pm.vbat,
13212,4.027565956115723,
13312,4.027565956115723,
13412,4.027565956115723,
13512,4.027565956115723,
13612,4.027565956115723,
13712,4.022287368774414,
13812,4.027565956115723,
13912,4.027565956115723,
14012,4.027565956115723,
14112,4.027565956115723,
14212,4.022287368774414,
14312,4.027565956115723,
14412,4.027565956115723,
14512,4.022287368774414,
14612,4.027565956115723,
14712,4.022287368774414,
14812,4.022287368774414,
14912,4.027565956115723,
15012,4.027565956115723,
15112,4.027565956115723,
15212,4.022287368774414,
15312,3.5630500316619873,
15412,3.642228841781616,
15512,3.695014715194702,
15612,3.5841643810272217,
15712,3.7689149379730225,
15812,3.8692080974578857,
15912,3.7530791759490967,
16012,3.6897361278533936,
16112,3.774193525314331,
16212,3.6739003658294678,
16312,3.446920871734619,
16412,3.5630500316619873,
16512,3.6000001430511475,
16612,3.6369502544403076,
16712,3.7266862392425537,
16812,3.747800588607788,
16912,3.647507429122925,
17012,3.6263930797576904,
17112,3.6527860164642334,
17212,3.6633431911468506,
17312,3.658064603805542,
17412,3.642228841781616,
17512,3.631671667098999,
17612,3.642228841781616,
17712,3.631671667098999,
17812,3.631671667098999,
17912,3.6369502544403076,
18012,3.6263930797576904,
18112,3.631671667098999,
18212,3.6263930797576904,
18312,3.631671667098999,
18412,3.621114492416382,
18512,3.6263930797576904,
18612,3.631671667098999,
18712,3.6263930797576904,
18812,3.6263930797576904,
18912,3.6263930797576904,
19012,3.621114492416382,
19112,3.621114492416382,
19212,3.621114492416382,
19312,3.621114492416382,
19412,3.631671667098999,
19512,3.6263930797576904,
19612,3.621114492416382,
19712,3.6105573177337646,
19812,3.621114492416382,
19912,3.6158359050750732,
20012,3.6158359050750732,
20112,3.6158359050750732,
20212,3.6158359050750732,
20312,3.6158359050750732,
20412,3.6158359050750732,
20512,3.6105573177337646,
20612,3.605278730392456,
20712,3.6105573177337646,
20812,3.6158359050750732,
20912,3.6105573177337646,
21012,3.605278730392456,
21112,3.605278730392456,
21212,3.6000001430511475,
21312,3.594721555709839,
21412,3.6000001430511475,
21512,3.605278730392456,
21612,3.6000001430511475,
21712,3.605278730392456,
21812,3.605278730392456,
21912,3.6105573177337646,
22012,3.6105573177337646,
22112,3.6000001430511475,
22212,3.594721555709839,
22312,3.5894429683685303,
22412,3.5841643810272217,
22512,3.5894429683685303,
22612,3.5894429683685303,
22712,3.5894429683685303,
22812,3.594721555709839,
22912,3.6000001430511475,
23012,3.6000001430511475,
23112,3.594721555709839,
23212,3.578885793685913,
23312,3.5736072063446045,
23412,3.5736072063446045,
23512,3.5841643810272217,
23612,3.5841643810272217,
23712,3.5841643810272217,
23812,3.5841643810272217,
23912,3.5894429683685303,
24012,3.5841643810272217,
24112,3.578885793685913,
24212,3.578885793685913,
24312,3.5736072063446045,
24412,3.5736072063446045,
24512,3.578885793685913,
24612,3.578885793685913,
24712,3.5841643810272217,
24812,3.5841643810272217,
24912,3.5736072063446045,
25012,3.5736072063446045,
25112,3.568328619003296,
25212,3.5630500316619873,
25312,3.568328619003296,
25412,3.568328619003296,
25512,3.5630500316619873,
25612,3.568328619003296,
25712,3.578885793685913,
25812,3.5841643810272217,
25912,3.568328619003296,
26012,3.568328619003296,
26112,3.5630500316619873,
26212,3.55249285697937,
26312,3.5630500316619873,
26412,3.5736072063446045,
26512,3.568328619003296,
26612,3.5630500316619873,
26712,3.5630500316619873,
26812,3.5630500316619873,
26912,3.5630500316619873,
27012,3.5630500316619873,
27112,3.5577714443206787,
27212,3.5577714443206787,
27312,3.55249285697937,
27412,3.55249285697937,
27512,3.5577714443206787,
27612,3.5577714443206787,
27712,3.5577714443206787,
27812,3.568328619003296,
27912,3.5736072063446045,
28012,3.568328619003296,
28112,3.5577714443206787,
28212,3.541935443878174,
28312,3.541935443878174,
28412,3.5366568565368652,
28512,3.5472142696380615,
28612,3.5577714443206787,
28712,3.5630500316619873,
28812,3.5577714443206787,
28912,3.5472142696380615,
29012,3.55249285697937,
29112,3.5630500316619873,
29212,3.5472142696380615,
29312,3.5472142696380615,
29412,3.55249285697937,
29512,3.5472142696380615,
29612,3.5472142696380615,
29712,3.541935443878174,
29812,3.541935443878174,
29912,3.541935443878174,
30012,3.5472142696380615,
30112,3.541935443878174,
30212,3.5472142696380615,
30312,3.55249285697937,
