time,motor.m1,motor.m2,motor.m3,motor.m4,
17001,43474,44086,42446,42402,
17101,42268,45582,45088,42414,
17201,41546,45986,44736,40572,
17301,42794,46032,41948,39694,
17401,42901,42583,42223,42825,
17501,42619,44591,43161,39897,
17601,42071,44899,43699,39967,
17701,42579,43087,44365,42681,
17801,41596,44632,45944,40856,
17901,43329,44457,44721,41473,
18001,41458,44176,45602,41584,
18101,41000,42788,44202,41374,
18201,41218,42690,44138,41178,
18301,41215,42611,45009,42069,
18401,41061,42495,44591,41009,
18501,41570,43478,44366,41470,
18601,43213,43371,42415,41493,
18701,39983,43479,44939,41611,
18801,42088,44302,43508,42114,
18901,42970,43814,42936,42372,
19001,39747,42465,45797,43711,
19101,43004,44544,43224,41284,
19201,43404,46142,43594,41000,
19301,41824,45070,45078,42924,
19401,41834,44378,44092,41004,
19501,40727,44329,44311,41221,
19601,41630,44268,42722,40624,
19701,40894,41824,42634,43348,
19801,41418,45112,43388,40590,
19901,42901,46905,42317,39613,
20001,43396,44554,42246,43304,
20101,41445,46199,44047,41685,
20201,42978,47082,43096,41944,
20301,41343,44789,43837,43443,
20401,41619,45529,43345,42775,
20501,43062,45830,42862,42366,
20601,41365,46607,43641,40387,
20701,41020,45940,43624,41000,
20801,44164,43846,40396,42458,
20901,42207,45261,42671,41377,
21001,39110,44316,44098,42488,
21101,40326,44996,43966,42448,
21201,41537,46593,45009,42245,
21301,42684,45640,43398,43946,
21401,44081,45987,42901,43023,
21501,43226,45414,42980,43608,
21601,41937,45861,44225,44173,
21701,41248,46252,43868,42544,
21801,42538,44750,40536,41752,
21901,42656,44902,39770,40420,
22001,40434,46460,45528,41726,
22101,43403,46705,42285,41867,
22201,41213,47163,44453,40931,
22301,43333,45955,41723,41737,
22401,44113,46465,42463,42303,
22501,42521,46095,43827,43733,
22601,42326,46774,45058,43706,
22701,42531,46085,42425,42583,
22801,43585,44867,40741,43599,
22901,41831,45557,42609,43751,
23001,40845,46417,43025,43493,
23101,42573,46435,41795,42357,
23201,39873,48115,43347,40137,
23301,40765,46011,42941,43479,
23401,41986,46050,42272,44192,
23501,41881,48991,42237,42375,
23601,41235,47849,43805,43823,
23701,39069,46389,44417,45225,
23801,40528,47592,42426,43142,
23901,43558,46748,39620,43466,
24001,39182,45228,42652,43642,
24101,41223,44779,39989,42809,
24201,43611,45679,39393,42453,
24301,41420,46950,43698,44456,
24401,40259,47529,44931,44377,
24501,42518,47408,42978,44856,
24601,41476,48506,44242,42616,
24701,43472,48734,42654,42512,
24801,43582,46294,41008,43500,
24901,39107,47349,45595,42369,
25001,41921,46121,43577,43553,
25101,43431,45807,41795,43211,
25201,42104,47176,43460,41068,
25301,40489,47067,43121,40907,
25401,42315,44865,41153,42603,
25501,43847,45073,40485,43395,
25601,40845,46165,45583,43051,
25701,44658,46810,42286,43250,
25801,43164,47264,43912,43328,
25901,42803,47601,44371,42197,
26001,41847,46735,45197,42725,
26101,42022,43776,43272,45022,
26201,41267,45395,43765,42529,
26301,44583,47377,39709,40051,
26401,44267,45055,40729,42337,
26501,36813,42839,47347,44513,
26601,42164,47414,43880,40506,
26701,44493,45997,42681,42733,
26801,42506,47670,45194,43170,
26901,42600,46942,45380,44326,
27001,42919,48125,44817,43479,
27101,40250,46924,45008,43010,
27201,40149,46531,43369,41639,
27301,40351,44419,42325,42445,
27401,39254,45148,42304,40770,
27501,40004,45556,42568,41224,
27601,39849,46413,44383,41883,
27701,41994,48046,42992,41688,
27801,43250,47764,40952,42994,
27901,41285,47501,44083,43939,
28001,40368,47162,43826,43352,
28101,42961,46127,41139,44717,
28201,44025,47241,39131,41691,
28301,39576,44848,43204,42180,
28401,41019,43465,43993,44439,
28501,45735,47311,41097,41841,
28601,40583,45363,45391,44187,
28701,35673,45789,49131,42383,
28801,44896,44444,40002,43398,
28901,46894,46708,39068,41962,
29001,38208,48972,49040,39288,
29101,39193,44291,45559,45497,
29201,45349,48185,36715,41655,
29301,38980,47028,44946,39886,
29401,43790,42624,43542,42397,
29501,42390,43636,42756,43654,
29601,40146,47550,44442,42218,
29701,40178,46390,44566,42042,
29801,43100,46936,42252,41792,
29901,41699,44885,42365,43263,
30001,40438,46982,44096,41256,
30101,42195,45369,43055,43117,
30201,44262,44642,40510,42086,
30301,41436,43050,42852,43746,
30401,37848,43330,46688,42966,
30501,42544,44428,41854,41402,
30601,42350,44356,42858,42504,
30701,40976,43666,45286,44116,
30801,42805,44965,44171,42555,
30901,46744,48532,40596,38344,
31001,42069,44535,46625,43099,
31101,43076,44018,45296,42554,
31201,43590,44826,44352,42308,
31301,43386,44606,45008,42328,
31401,42812,43478,44862,42680,
31501,41674,44506,45586,41494,
31601,41218,46720,45762,38948,
31701,40989,42383,44175,40821,
31801,41949,44727,43091,37853,
31901,40635,43617,45959,39609,
32001,42744,43610,45292,40738,
32101,45625,44509,45875,40759,
32201,42070,44000,49766,39168,
32301,44209,40795,47323,42041,
32401,44612,42814,47540,40298,
32501,44748,41962,48390,41164,
32601,46035,43629,46819,39421,
32701,44353,44611,48801,40075,
32801,45449,43401,48403,41643,
32901,45628,45250,47334,39560,
33001,44877,44603,45271,39469,
33101,43970,44736,48154,41464,
33201,42729,42477,45687,40855,
33301,43501,43459,46265,40903,
33401,40655,42943,46609,39541,
33501,42875,42111,45569,42073,
33601,44359,45125,44803,39877,
33701,45144,45014,44128,40378,
33801,42918,44732,45914,39888,
33901,40470,42752,48766,40648,
34001,45463,44189,44971,40877,
34101,46160,43222,44280,42478,
34201,42096,44372,47946,40690,
34301,43877,44817,46235,39367,
34401,45685,42779,43229,41967,
34501,41700,46684,47766,38378,
34601,43244,45120,46458,39326,
34701,45269,44257,44489,39893,
34801,41856,44274,47412,40062,
34901,42372,43058,46874,41260,
35001,43194,45352,44876,40154,
35101,42159,44659,45221,42469,
35201,41624,45848,44982,40518,
35301,42090,44070,44704,42108,
35401,40139,44441,44347,41457,
35501,41603,46137,44889,41827,
35601,40088,46204,47326,43062,
35701,40352,46462,44578,41384,
35801,42175,45537,42735,43933,
35901,40743,46383,45359,43683,
36001,39573,45815,46151,42933,
36101,44840,46504,41594,42854,
36201,42252,47074,45104,42898,
36301,40055,45599,45705,42953,
36401,42408,45474,42084,43786,
36501,43292,45748,43040,43552,
36601,41161,46767,45611,43097,
36701,43852,46184,41934,43726,
36801,42112,46332,42986,42710,
36901,39555,48229,44781,41839,
37001,42228,47166,40540,42102,
37101,41903,46851,41283,42427,
37201,38241,45183,44541,43819,
37301,39873,45725,43753,41777,
37401,41488,45656,42550,41938,
37501,40413,46933,43065,40553,
37601,39142,45284,45536,43958,
37701,41357,46137,43275,42603,
37801,43231,46769,42843,40617,
37901,40826,46282,45074,42246,
38001,41979,45819,44965,42541,
38101,41518,46204,45970,42460,
38201,40524,45006,46160,42106,
38301,40182,45420,44986,40900,
38401,43025,45001,41845,40913,
38501,41594,44140,42244,41182,
38601,39016,46554,45116,39910,
38701,44338,43358,40356,43928,
38801,40964,44618,43536,41722,
38901,39428,46000,43606,40138,
39001,41612,45740,43732,39916,
39101,42773,45033,43639,41311,
39201,41528,46028,45058,42326,
39301,42727,45903,43879,42567,
39401,41753,46141,44507,41467,
39501,41132,44498,44848,41962,
39601,41314,44480,45368,42022,
39701,42141,45659,44969,40347,
39801,42340,44152,43276,41160,
39901,42847,44371,41621,41753,
40001,44802,46288,41280,39914,
40101,44721,45457,42317,40557,
40201,41698,44710,44490,40490,
40301,44019,46983,42889,38953,
40401,42293,43655,47029,41331,
40501,44036,45434,45250,40024,
40601,43806,44928,45534,41836,
40701,43118,46864,46816,40526,
40801,42483,45017,46135,41341,
40901,41730,45170,45046,40338,
41001,42487,43843,43935,40927,
41101,39479,43317,48785,40531,
41201,41809,45715,45021,41523,
41301,44658,46692,42938,40420,
41401,41516,43330,44210,42260,
41501,40406,45864,45056,39878,
41601,43895,46441,41533,38427,
41701,41988,44526,43940,40402,
41801,40283,45559,46509,40345,
41901,41747,45773,43849,40131,
42001,42421,47127,43041,40855,
42101,39634,44926,45890,42850,
42201,41545,47273,45335,41523,
42301,42957,45469,43159,42079,
42401,38664,44842,45950,42108,
42501,41037,46483,45669,41491,
42601,42104,47324,44426,40802,
42701,40584,45660,44786,41382,
42801,40455,45829,44589,41611,
42901,40944,44830,44668,42838,
43001,42002,45824,44326,41792,
43101,42407,46005,44179,39813,
43201,41681,47119,45169,40011,
43301,43774,47194,44088,40340,
43401,43945,46269,43733,41989,
43501,41670,42944,44314,45336,
43601,41073,46245,45185,42225,
43701,45310,46898,42160,41764,
43801,43670,44904,43762,45348,
43901,41310,46434,45494,44522,
44001,42088,46540,43916,43028,
44101,42471,47605,41933,41151,
44201,42162,44372,43690,44052,
44301,41251,44609,45537,43523,
44401,41470,46520,44992,42146,
44501,43241,47353,42399,41615,
44601,39697,45693,46047,43003,
44701,41152,48200,43970,40374,
44801,41957,46589,44113,41953,
44901,40870,45236,45484,43078,
45001,39604,47416,45004,41732,
45101,43301,45711,41407,41493,
45201,42560,43272,41288,41400,
45301,39709,43025,43291,44203,
45401,39572,44972,44246,42726,
45501,41700,45738,41666,41644,
45601,40502,45126,44862,42834,
45701,42176,46526,47546,42112,
45801,43717,46705,44057,43677,
45901,41439,45327,47275,44419,
46001,41785,45229,45799,43875,
46101,41837,47109,43985,41281,
46201,40605,45817,45003,41215,
46301,42941,46745,43285,40509,
46401,44162,45234,41298,41358,
46501,41697,44101,43511,42675,
46601,40950,44736,45090,43216,
46701,41607,46761,44491,40769,
46801,42282,46446,44004,42056,
46901,42773,46605,45777,43429,
47001,42634,46576,46478,43324,
47101,44596,45104,44396,44036,
47201,40135,43373,47533,45887,
47301,39693,47247,45759,42365,
47401,41940,48060,42286,41274,
47501,40329,46509,43349,40853,
47601,40056,44052,45336,43696,
47701,41518,46064,44062,43416,
47801,42116,46632,44308,42652,
47901,41381,45931,45149,43399,
48001,40334,46418,46616,42896,
48101,43474,46964,43636,42530,
48201,41624,46110,43798,41164,
48301,40736,45612,43494,42386,
48401,42869,45577,44221,40877,
48501,43669,44167,40893,43639,
48601,39134,44562,45262,42670,
48701,41249,47279,45325,41335,
48801,44062,49018,43052,39988,
48901,43199,47261,46275,43281,
49001,40403,47659,47519,43899,
49101,43646,47922,43864,43900,
49201,44262,46886,43530,44938,
49301,39646,47584,45702,41652,
49401,41155,46015,41753,41833,
49501,41511,46469,42075,41845,
49601,38759,44783,44979,43067,
49701,42298,45064,42708,42578,
49801,42313,48135,42439,39309,
49901,42408,46042,42076,40890,
50001,39940,45220,45672,43300,
50101,40866,43484,47606,46876,
50201,44646,47196,46066,45648,
50301,43206,48584,47952,44066,
50401,41011,45867,46783,43527,
50501,41012,45308,45106,42910,
50601,42425,48285,42297,40025,
50701,44344,45676,40062,42926,
50801,40200,44610,44896,43898,
50901,41542,46778,43244,40408,
51001,42445,45541,43519,42455,
51101,41267,47405,45819,40625,
51201,41382,46972,46372,41554,
51301,42749,47013,45405,42061,
51401,42762,44614,46724,42600,
51501,42292,47560,45102,40074,
51601,44247,45017,43187,41389,
51701,41339,45937,47129,42479,
51801,40536,45752,46592,42656,
51901,43367,44513,44143,42549,
52001,43284,46204,44910,42050,
52101,41988,45846,46330,42108,
52201,43008,46098,46690,42288,
52301,43072,45958,45094,41840,
52401,39908,45476,45612,39452,
52501,41216,46248,43778,40266,
52601,44826,45712,42470,40440,
52701,41075,44481,45711,42057,
52801,43665,44251,43729,43683,
52901,42719,46567,43079,40459,
53001,40900,45966,45588,41862,
53101,45031,46593,42737,41483,
53201,41648,45132,43996,40936,
53301,42404,45706,43936,40554,
53401,42203,45977,45345,40619,
53501,43653,43975,45645,42419,
53601,43806,44318,46442,41794,
53701,44631,44403,46843,41311,
53801,44944,43514,46314,42580,
53901,42457,45455,48097,40591,
54001,45052,45034,45444,40614,
54101,42835,45451,47729,39093,
54201,44670,45180,45734,40840,
54301,43370,44652,48280,41086,
54401,43318,45398,47132,40780,
54501,43985,43145,44259,41019,
54601,41353,44643,46501,41519,
54701,42157,43789,45917,42961,
54801,43614,43086,44288,41848,
54901,41329,45145,46357,38745,
55001,44519,44211,44027,40363,
55101,42694,43164,47326,41376,
55201,41828,44664,47500,40544,
55301,43433,46411,45509,38591,
55401,42983,43621,46945,40819,
55501,43582,42980,45504,41746,
55601,40527,42869,46673,40575,
55701,40317,43803,46295,40109,
55801,43912,44736,43006,39154,
55901,42921,43343,46339,41945,
56001,44103,44911,45921,42449,
56101,44274,46064,45334,40952,
56201,44393,44177,46001,40141,
56301,41966,46038,46814,38994,
56401,42773,43931,45581,39307,
56501,41513,43521,46683,40623,
56601,42043,44131,46877,39717,
56701,45240,45458,43562,38412,
56801,42308,42640,46458,39590,
56901,43538,44222,45670,40822,
57001,43204,44352,46178,40450,
57101,44105,45011,45403,40261,
57201,43977,44331,45327,39813,
57301,43276,44194,46998,39024,
57401,44848,44572,43754,40554,
57501,41199,46721,48251,38105,
57601,42238,45294,46988,39668,
57701,44482,45258,44408,41152,
57801,42594,44922,45754,41234,
57901,43586,44528,45716,42158,
58001,42143,45555,43635,42203,
58101,42838,46428,42098,41000,
58201,42360,46544,42502,39178,
58301,40172,41936,46190,42046,
58401,42761,46021,45469,39953,
58501,44695,46089,45477,39351,
58601,43072,44838,47564,41350,
58701,44373,43605,44987,40943,
58801,44666,42718,43448,41984,
58901,41007,43799,44945,41469,
59001,44351,45059,40495,41379,
59101,41674,44128,45550,40268,
59201,41093,45471,41785,43275,
59301,44210,46070,42772,41420,
59401,39832,46216,48866,43114,
59501,45500,47012,43540,43640,
59601,45615,47931,42043,41279,
59701,41762,46420,46906,41928,
59801,41640,45628,44270,44274,
59901,41031,44677,44061,44295,
60001,40993,45843,43165,43135,
60101,40070,44728,44166,40992,
60201,42180,44192,40272,43884,
60301,40042,45994,43140,41160,
60401,41261,45169,45235,39051,
60501,40565,45719,44123,41821,
60601,42785,47271,44483,40829,
60701,42638,46028,43806,41148,
60801,43299,45567,45125,39449,
60901,43680,43828,45176,42332,
61001,43303,43989,45937,40851,
61101,43093,45701,45129,40673,
61201,46149,48605,43343,37471,
61301,45112,42820,43172,40964,
61401,42186,42740,46238,42436,
61501,44466,46148,42030,40712,
61601,43327,44173,41307,44305,
61701,40268,47570,47288,39950,
61801,41651,44059,47555,40523,
61901,43928,46924,43064,38936,
62001,43556,44092,45746,41090,
62101,43514,44164,45512,40294,
62201,42654,46024,45540,40014,
62301,40471,44579,46511,39287,
62401,42294,44174,44558,39826,
62501,42156,43932,45830,41282,
62601,41485,43587,46371,42369,
62701,41374,44902,46032,39780,
62801,44072,47174,43778,37800,
62901,42375,43321,45395,41685,
63001,41148,43802,44266,43672,
63101,41317,45317,46473,39585,
63201,42524,46358,44386,40844,
63301,42975,43559,47465,42429,
63401,43023,44865,46447,40073,
63501,43237,45663,46421,40907,
63601,42825,45019,45223,40913,
63701,42297,43077,44971,41607,
63801,42284,43752,44906,41006,
63901,42799,43751,44075,40159,
64001,45277,44213,44087,41099,
64101,43263,44943,45275,41215,
64201,44582,42024,45732,41602,
64301,43757,45329,45881,39053,
64401,44001,43331,45091,41529,
64501,42835,45965,45647,40809,
64601,43411,45273,45875,41701,
64701,43749,45549,45073,40241,
64801,44360,44278,44618,41340,
64901,43675,44967,45417,40037,
65001,43835,44741,44749,38523,
65101,46434,42440,43782,39300,
65201,46618,44216,42882,40424,
65301,45852,45532,45188,38264,
65401,46188,45106,44710,41308,
65501,44419,43543,46399,41983,
65601,43050,46142,45830,39226,
65701,41582,44634,46576,38032,
65801,41592,41396,46018,39450,
65901,41992,42830,45482,39396,
66001,41652,45100,45134,38978,
66101,42571,43809,45719,39921,
66201,40747,45025,45031,41845,
66301,44028,44174,44922,38872,
66401,44300,41448,46472,41632,
66501,43175,43555,45849,38473,
66601,42450,44354,46632,39260,
66701,42881,44567,46359,39817,
66801,42696,45112,42264,39432,
66901,42722,42934,43034,40762,
67001,41581,45093,43759,39459,
67101,43491,43575,43941,41501,
67201,43433,44629,45163,41619,
67301,44020,43406,43872,41558,
67401,43620,44934,43176,40966,
67501,42765,45119,44271,42213,
67601,41930,45396,44290,43748,
67701,43110,45748,43330,42404,
67801,41880,47226,42420,40726,
67901,39441,44477,45737,41529,
68001,39031,45253,44545,42279,
68101,42864,45928,40438,42834,
68201,43280,45766,42248,42990,
68301,40402,43710,46604,45660,
68401,42921,46631,43635,43757,
68501,45551,48587,40509,41189,
68601,41756,46082,43894,43128,
68701,41247,45499,44221,42657,
68801,44523,44793,40647,43713,
68901,44115,47191,40909,41761,
69001,42098,47474,43644,42248,
69101,42080,46152,42200,43256,
69201,37891,45819,44155,42991,
69301,40414,46802,42298,41630,
69401,43676,47854,39930,42252,
69501,43099,46981,40871,44297,
69601,44317,45685,39521,44197,
69701,42106,46724,42616,43502,
69801,39738,46506,45178,43466,
69901,40938,44246,42746,43686,
70001,43693,46967,39545,42379,
70101,41548,46988,43470,40642,
70201,40969,45053,42385,41845,
70301,43689,43143,39755,44329,
70401,44717,45985,40881,41769,
70501,45319,46149,40611,42209,
70601,43890,46054,44722,43070,
70701,44612,47494,43570,42104,
70801,44597,45149,42293,44145,
70901,41860,44776,44304,44192,
71001,41962,45354,44014,42226,
71101,42586,45462,44716,39848,
71201,40863,45837,42605,42863,
71301,38981,46095,42639,43421,
71401,42778,45524,39012,42978,
71501,41982,46272,39460,42502,
71601,39184,47424,42862,43806,
71701,40847,47969,40993,40975,
71801,41900,47292,39998,42446,
71901,41173,46965,42255,42419,
72001,37315,48257,43541,44039,
72101,41633,46735,41685,44511,
72201,41023,47203,41127,43763,
72301,40015,48125,42649,42739,
72401,39792,46046,43238,44052,
72501,44722,45234,39978,44078,
72601,44178,47050,39020,43756,
72701,38462,47004,45372,45286,
72801,40840,45854,44602,44752,
72901,41199,47821,42497,43939,
73001,39749,46941,43307,44707,
73101,39797,44789,43711,43319,
73201,41803,47623,41007,42515,
73301,41257,46983,42453,41547,
73401,38350,45420,43830,43212,
73501,40683,45967,42499,43783,
73601,40702,46334,45278,43470,
73701,42954,47910,43200,43484,
73801,42662,48206,43076,42500,
73901,40901,46957,44843,43863,
74001,40563,47059,42903,44579,
74101,40798,44814,45324,44948,
74201,40794,46288,44340,43450,
74301,41958,44722,41802,44330,
74401,40575,43917,43735,43193,
74501,44991,44077,41307,40405,
74601,46203,44853,41553,40543,
74701,40871,45731,45691,41299,
74801,42480,43234,44610,44764,
74901,43716,45904,43742,42202,
75001,45147,45589,41531,44401,
75101,43978,43236,42506,45464,
75201,38491,43753,46725,44711,
75301,38321,46827,45551,42341,
75401,40386,46900,40066,44660,
75501,42056,44294,41938,45020,
75601,39192,45334,44068,44358,
75701,40364,46064,41426,42822,
75801,41319,47861,41183,41665,
75901,38979,44353,43537,43583,
76001,40906,45658,42958,43598,
76101,40868,46224,42686,44694,
76301,42273,45591,42149,44931,
76401,41456,46498,42344,44066,
76501,39582,45814,42500,44524,
76601,41612,46648,40208,43748,
76701,41991,45577,38755,44389,
76801,37980,43710,41968,45590,
76901,38728,46452,41686,43142,
77001,47445,49535,34965,43271,
77101,37708,48294,42064,47586,
77201,39232,46798,44388,48190,
77301,45145,48953,38205,43605,
77401,42688,43438,41274,46544,
77501,36068,46908,44574,46558,
77601,43818,50186,36254,46622,
77701,41584,47720,42238,46298,
77801,39171,48937,42249,46119,
77901,40523,47631,41177,45429,
78001,42906,48396,37972,42534,
78101,39124,46762,42156,43742,
78201,40580,46374,42350,43140,
78301,42400,47212,39528,42424,
78401,40167,47769,43137,43663,
78501,41972,49004,42764,43020,
78601,44941,49117,41155,44051,
78701,41246,48190,45088,43456,
78801,41476,48242,43650,42428,
78901,42749,45999,41289,45159,
79001,40110,47512,43286,44932,
79101,40312,46628,43590,44514,
79201,40819,46801,41005,45643,
79301,41210,47140,41846,42828,
79401,38976,46370,41440,43734,
79501,42254,45310,38156,43040,
79601,41773,46719,38661,41119,
79701,42394,46242,38692,41960,
79801,40069,47231,40275,46029,
79901,41480,47232,39770,47214,
80001,39814,49724,44484,44762,
80101,36518,48840,44516,42570,
80201,41398,48826,41732,45860,
80301,43997,49947,41045,47999,
80401,41614,49854,45504,47580,
80501,41334,48574,45812,47384,
80601,42188,44014,40768,42238,
80701,41755,45949,42947,42509,
80801,41403,47539,43071,41459,
80901,44071,44265,41183,44361,
81001,37837,46361,45295,41847,
81101,41720,45950,40934,42732,
81201,42544,44572,40962,40790,
81301,39028,43686,42990,42636,
81401,40324,42842,43264,43126,
81501,41450,47168,40200,44810,
81601,43970,46604,43528,41782,
81701,40098,46262,46416,43988,
81801,42922,46654,44636,42732,
81901,43370,47510,42882,42838,
82001,41565,47093,43551,42243,
82101,41744,43732,42174,44410,
82201,40219,46349,43539,42517,
82301,38379,46893,43899,43245,
82401,41943,43773,41529,43603,
82501,42097,45805,39985,43697,
82601,39521,46491,43765,43195,
82701,40791,46105,39977,42867,
82801,41434,48586,42636,41708,
82901,40623,46769,42831,44345,
83001,39324,47048,42436,43220,
83101,40061,44921,42017,46117,
83301,40031,46079,40777,44253,
83401,39661,48559,41359,43513,
83501,40961,47345,42333,46129,
83601,40753,47015,41261,48447,
83701,40379,49885,43855,45077,
83801,39627,48341,42941,45003,
83901,41164,46010,42168,46190,
84001,40259,46813,41831,46389,
84101,42148,46444,39238,42986,
84201,41955,46121,39281,42315,
84301,41718,45962,42072,42996,
84401,41967,43445,44343,42873,
84501,43530,45806,39858,43254,
84701,43460,47450,42550,44300,
84801,44684,47768,42976,44708,
84901,39547,47609,45585,42871,
85001,40766,46508,45950,44060,
85101,42651,46497,44375,43821,
85201,42020,47304,44726,42950,
85301,40403,44837,46267,43493,
85401,40938,45360,45486,40644,
85501,41937,45185,43883,39695,
85601,43247,44913,42733,42183,
85701,41411,43363,44567,43507,
85801,43285,46453,46269,38541,
85901,46255,44031,42983,40195,
86001,40513,42769,46979,43735,
86101,39329,44437,46613,41097,
86201,41506,45326,44496,43024,
86301,43513,45075,43339,42345,
86401,41723,43473,44663,40881,
86501,42064,42672,45060,38452,
86601,41912,45028,45526,39354,
86701,42269,43319,44955,40781,
86801,41115,46121,44435,37933,
87001,41434,42010,46070,41182,
87101,41170,45036,47768,39390,
87201,42207,45759,45943,39955,
87401,42524,45924,46352,39568,
87501,43939,42811,44725,41489,
87601,43128,45984,45340,40612,
87701,44412,45440,44654,40582,
87801,40904,43650,46714,41888,
87901,40584,44584,45242,41394,
88001,41850,44516,45970,39704,
88101,43224,47526,43834,40168,
88201,42863,44981,44929,40955,
88301,41127,43007,45587,42443,
88401,41596,43826,44528,40834,
88601,43193,44203,42891,42453,
88701,40448,43574,46788,41410,
88801,43034,43778,44732,41308,
88901,43754,46608,44580,40230,
89001,42793,43201,46019,42643,
89101,41882,43274,46712,42168,
89201,42510,46352,46922,40580,
89301,44166,45042,46338,41646,
89401,43241,42301,47927,43735,
89501,43309,45955,44905,40167,
89601,39597,44007,45839,43557,
89701,42595,42513,45071,42601,
89801,43363,42417,46099,42341,
89901,42586,44770,46900,42132,
90001,45542,43258,47210,39534,
90101,41559,44433,46449,41399,
90201,44325,44061,44247,41887,
90301,41663,45057,47171,41057,
90401,43934,43444,45044,42194,
90501,43205,43475,45943,41769,
90601,44347,44869,44491,39397,
90701,42984,45122,45172,39850,
90801,41630,42262,44108,42492,
90901,42372,44072,43954,40438,
91001,42089,44207,44565,40715,
91101,42147,43573,45239,41169,
91201,43329,45095,44019,39617,
91301,42770,45714,42644,38828,
91401,42516,44014,44318,41000,
91501,43767,44069,42091,40553,
91601,42767,44829,43083,39825,
91701,44670,44462,41096,40756,
91801,42204,43288,46560,42844,
91901,42402,44584,45828,42758,
92001,43344,46236,43734,39434,
92101,40787,44077,44075,41009,
92201,41533,44513,43511,42211,
92301,41200,44334,43076,42430,
92401,40987,45069,43333,42179,
92601,42435,46839,40991,42079,
92701,41824,46228,43548,43108,
92801,40942,46028,43390,42556,
92901,40711,46105,43623,41241,
93001,41680,45780,42578,42130,
93101,44454,45516,41576,41678,
93201,41289,44383,45461,41559,
93301,40502,44326,45648,41156,
93401,44115,43451,40611,39559,
93501,41510,42998,43336,39960,
93601,41416,45128,45074,38838,
93701,42770,44616,44156,39726,
93801,45615,44113,42975,40549,
93901,42025,45023,47113,41687,
94001,42631,45911,46191,40855,
94101,43887,47369,43971,38401,
94201,40911,43555,46481,40509,
94301,42295,42333,44827,40697,
94401,43293,44607,44221,39023,
94501,44010,45568,44960,39546,
94601,42951,44167,47129,40401,
94701,43703,44007,46473,40229,
94801,44311,43131,45693,41045,
94901,44347,45857,45079,38001,
95001,43882,43910,44962,40614,
95101,44872,43836,44234,40682,
95201,44859,44159,44289,40357,
95301,43190,45130,45394,39262,
95401,43782,44360,44844,39746,
95501,41977,43319,45743,40449,
95601,41513,43091,44379,40121,
95701,43290,43802,42298,39902,
95801,43167,44819,42187,39907,
95901,43246,44348,43086,40712,
96001,41717,44313,44409,41085,
96101,41093,46031,45585,38779,
96201,43138,44982,43902,40410,
96301,44247,45725,43409,41455,
96401,42074,45894,45526,41190,
96501,40646,44778,46070,42266,
96601,40937,46937,43687,40587,
96701,43199,46461,40477,40303,
96801,43670,46290,40958,40902,
96901,40270,45574,46108,42748,
97001,40174,45214,44906,41746,
97101,42396,46262,43404,41402,
97201,43736,46868,41684,41540,
97301,43259,46081,41059,43257,
97401,40476,46740,43316,42620,
97501,39083,46341,43735,41781,
97601,41581,45983,42537,42307,
97701,41244,44638,43466,43608,
97801,40998,45626,43400,41232,
97901,42418,45622,43016,41884,
98001,44140,45506,41298,42208,
