time,stateEstimate.x,stateEstimate.y,stateEstimate.z,
41119,0.5003738403320312,0.502837061882019,0.0031593251042068005,
41219,0.5006629824638367,0.5027104020118713,0.01214638352394104,
41319,0.4999805986881256,0.5023503303527832,0.02834516391158104,
41419,0.5011889934539795,0.5024171471595764,0.019406544044613838,
41519,0.4997170865535736,0.5014228224754333,0.0398084856569767,
41619,0.5003919005393982,0.5013801455497742,0.0284939743578434,
41719,0.5011756420135498,0.5020636916160583,0.013871933333575726,
41819,0.5000520348548889,0.5030208826065063,0.027344491332769394,
41919,0.5008743405342102,0.501973569393158,0.01709667034447193,
42019,0.5000973343849182,0.5030749440193176,0.013414587825536728,
42119,0.5003380179405212,0.5017166137695312,0.018119607120752335,
42219,0.5000778436660767,0.5022062063217163,0.01745201088488102,
42319,0.5006067156791687,0.5031713843345642,0.01918155699968338,
42419,0.5001417994499207,0.5019823908805847,0.016707317903637886,
42519,0.5001670122146606,0.5027098059654236,0.01879897154867649,
42619,0.5001845955848694,0.502079427242279,0.012913910672068596,
42719,0.500191867351532,0.5021309852600098,0.009585095569491386,
42819,0.5006669163703918,0.5032787322998047,0.013984211720526218,
42919,0.5004528164863586,0.501399576663971,0.009450352750718594,
43019,0.49964261054992676,0.5021601319313049,0.03441257029771805,
43119,0.5002239346504211,0.5009740591049194,0.029442448168992996,
43219,0.5008059144020081,0.502377986907959,0.0267020296305418,
43319,0.4991053342819214,0.5011075139045715,0.012866039760410786,
43419,0.4948310852050781,0.4892720878124237,0.020189501345157623,
43519,0.4914136528968811,0.4759364128112793,0.03287012130022049,
43619,0.4867655336856842,0.4695519208908081,0.038512907922267914,
43719,0.4854983985424042,0.48354238271713257,-0.0024308026768267155,
43819,0.4934808611869812,0.5139450430870056,-0.03995435684919357,
43919,0.5066195726394653,0.5253767967224121,0.006746466271579266,
44019,0.5132584571838379,0.5158193707466125,0.0627412497997284,
44119,0.5073825716972351,0.5075773596763611,0.09500731527805328,
44219,0.4973891079425812,0.49907466769218445,0.10967376083135605,
44319,0.48608866333961487,0.49470919370651245,0.10956930369138718,
44419,0.48334282636642456,0.4859680235385895,0.13324086368083954,
44519,0.5040630102157593,0.4933963119983673,0.07095934450626373,
44619,0.5187321901321411,0.5148497223854065,0.03662663698196411,
44719,0.5319529175758362,0.5184335708618164,0.07595781236886978,
44819,0.5269597172737122,0.5138999223709106,0.12118946015834808,
44919,0.5265471339225769,0.5224286913871765,0.17822828888893127,
45019,0.5204497575759888,0.5200772881507874,0.19984999299049377,
45119,0.5167471170425415,0.5137969851493835,0.22867070138454437,
45219,0.5055712461471558,0.5098722577095032,0.243479922413826,
45319,0.4914022982120514,0.5087059140205383,0.27246740460395813,
45419,0.4843522012233734,0.5105792284011841,0.30106446146965027,
45519,0.48223748803138733,0.5106350183486938,0.3292836546897888,
45619,0.4769044816493988,0.5260136127471924,0.36086636781692505,
45719,0.4799865782260895,0.5307186245918274,0.39369097352027893,
45819,0.48462963104248047,0.5295679569244385,0.40727367997169495,
45919,0.48713991045951843,0.529232382774353,0.4095616042613983,
46019,0.4955395758152008,0.52614426612854,0.4087925851345062,
46119,0.49996230006217957,0.5237718224525452,0.4079647362232208,
46219,0.5123724937438965,0.5184621214866638,0.4062597155570984,
46319,0.5175593495368958,0.5175223350524902,0.41152602434158325,
46419,0.5414388179779053,0.5133506655693054,0.4104790985584259,
46519,0.5797463655471802,0.5150253772735596,0.4151698052883148,
46619,0.6205493211746216,0.5146557688713074,0.416037917137146,
46719,0.6709559559822083,0.5147151947021484,0.41564762592315674,
46819,0.7173973321914673,0.5164853930473328,0.4121253490447998,
46919,0.770226776599884,0.5212859511375427,0.40925291180610657,
47019,0.8198606371879578,0.5223230719566345,0.4126291275024414,
47119,0.8680933713912964,0.5252641439437866,0.4150601625442505,
47219,0.9154354333877563,0.5278981328010559,0.413697212934494,
47319,0.9585117101669312,0.5330391526222229,0.421164333820343,
47419,1.0072128772735596,0.5355818271636963,0.42643991112709045,
47519,1.0574945211410522,0.5326777696609497,0.4340694844722748,
47619,1.1051872968673706,0.5330221652984619,0.44221261143684387,
47719,1.1546281576156616,0.5324031710624695,0.4365865886211395,
47819,1.203741192817688,0.5331324934959412,0.43097740411758423,
47919,1.2505700588226318,0.533523678779602,0.4418579936027527,
48019,1.2994911670684814,0.5375126004219055,0.4441109895706177,
48119,1.347423791885376,0.539567232131958,0.4360842704772949,
48219,1.3956049680709839,0.538171648979187,0.4383009672164917,
48319,1.4425320625305176,0.5393942594528198,0.4378732144832611,
48419,1.4964325428009033,0.541154682636261,0.4380424916744232,
48519,1.5434980392456055,0.5386611819267273,0.43702343106269836,
48619,1.5968586206436157,0.5367414951324463,0.43825778365135193,
48719,1.649450659751892,0.5347038507461548,0.43785902857780457,
48819,1.6960844993591309,0.5316373109817505,0.4414719343185425,
48919,1.7457596063613892,0.5334420800209045,0.4475671947002411,
49019,1.7981661558151245,0.5334848761558533,0.4453646242618561,
49119,1.8524906635284424,0.5324926972389221,0.44066333770751953,
49219,1.8872796297073364,0.534125030040741,0.44589850306510925,
49319,1.9256502389907837,0.5328673124313354,0.442910760641098,
49419,1.9573426246643066,0.528919517993927,0.44412314891815186,
49519,1.9743176698684692,0.5261231660842896,0.44335171580314636,
49619,1.9870942831039429,0.5226408243179321,0.4405306577682495,
49719,1.9831725358963013,0.5254244208335876,0.438175767660141,
49819,1.9831578731536865,0.5200758576393127,0.436063677072525,
49919,1.958714246749878,0.5223745703697205,0.42965778708457947,
50019,1.931565761566162,0.5249632596969604,0.42724940180778503,
50119,1.8919377326965332,0.5240731835365295,0.4270026981830597,
50219,1.84723699092865,0.524298369884491,0.4225042164325714,
50319,1.8033779859542847,0.52824467420578,0.4214235246181488,
50419,1.7548199892044067,0.5320404171943665,0.42564043402671814,
50519,1.7099741697311401,0.5341213941574097,0.4304167330265045,
50619,1.663056492805481,0.5365451574325562,0.43793824315071106,
50719,1.6139472723007202,0.5383221507072449,0.44633814692497253,
50819,1.5655109882354736,0.5391066074371338,0.4479067921638489,
50919,1.517430067062378,0.5380403399467468,0.4544486701488495,
51019,1.4675034284591675,0.5384658575057983,0.4559828042984009,
51119,1.42070472240448,0.5377117991447449,0.4496572017669678,
51219,1.371734857559204,0.5349541306495667,0.4458863139152527,
51319,1.322765588760376,0.5340585708618164,0.4443799555301666,
51419,1.2748706340789795,0.5303468704223633,0.4412808120250702,
51519,1.224721074104309,0.5282270908355713,0.42629390954971313,
51619,1.1769537925720215,0.5271568298339844,0.4235312044620514,
51719,1.1307945251464844,0.528074324131012,0.4143132269382477,
51819,1.0761638879776,0.5274708867073059,0.4046703279018402,
51919,1.0268001556396484,0.5298238396644592,0.3961024284362793,
52019,0.9797104001045227,0.5305762887001038,0.39820390939712524,
52119,0.9280190467834473,0.5309423208236694,0.39848393201828003,
52219,0.8779881596565247,0.5288984179496765,0.4014316201210022,
52319,0.8307290077209473,0.5264211893081665,0.4099726676940918,
52419,0.7791863679885864,0.5234906673431396,0.40362295508384705,
52519,0.7262822985649109,0.5216769576072693,0.4006396532058716,
52619,0.6793190836906433,0.5199730396270752,0.40337055921554565,
52719,0.6356105804443359,0.5202356576919556,0.4088420271873474,
52819,0.5971198678016663,0.520707368850708,0.40910661220550537,
52919,0.5665989518165588,0.5184420943260193,0.4172406494617462,
53019,0.5495489239692688,0.5208083391189575,0.42482790350914,
53119,0.5362942218780518,0.5228393077850342,0.42996591329574585,
53219,0.5395868420600891,0.5241369009017944,0.4319321811199188,
53319,0.5385055541992188,0.5254063606262207,0.42538657784461975,
53419,0.5650808215141296,0.525603175163269,0.42580288648605347,
53519,0.5999476909637451,0.5257052183151245,0.4216945767402649,
53619,0.6422023177146912,0.5278253555297852,0.42804405093193054,
53719,0.6875082850456238,0.529194712638855,0.4239431917667389,
53819,0.7363865971565247,0.5297826528549194,0.4174763858318329,
53919,0.7851146459579468,0.5287312865257263,0.4135052561759949,
54019,0.8312446475028992,0.5268914699554443,0.4148681163787842,
54119,0.8779804706573486,0.5248908996582031,0.4116029441356659,
54219,0.921486496925354,0.5241531133651733,0.4117354154586792,
54319,0.9627571702003479,0.5248603820800781,0.4124074876308441,
54419,1.0090702772140503,0.5267914533615112,0.413072794675827,
54519,1.0526355504989624,0.5292981863021851,0.4175204038619995,
54619,1.10454261302948,0.530615508556366,0.4180290102958679,
54719,1.1569697856903076,0.5324327349662781,0.41832026839256287,
54819,1.2068092823028564,0.5324373841285706,0.4174343943595886,
54919,1.2531367540359497,0.5335666537284851,0.41879791021347046,
55019,1.3016583919525146,0.5360655784606934,0.41240713000297546,
55119,1.3513920307159424,0.5357568860054016,0.41008898615837097,
55219,1.3990663290023804,0.5363644361495972,0.4122277498245239,
55319,1.4470235109329224,0.5414029359817505,0.40964001417160034,
55419,1.4962923526763916,0.5440415143966675,0.4073633551597595,
55519,1.5443496704101562,0.5454416275024414,0.41579970717430115,
55619,1.596254587173462,0.5463268756866455,0.4149532914161682,
55719,1.6453200578689575,0.5491148829460144,0.41882315278053284,
55819,1.6929758787155151,0.5479105710983276,0.41895410418510437,
55919,1.746598243713379,0.5456615686416626,0.40981653332710266,
56019,1.7961666584014893,0.5427685379981995,0.40380537509918213,
56119,1.8476802110671997,0.5393812656402588,0.3998008668422699,
56219,1.8882651329040527,0.5322765707969666,0.3985261917114258,
56319,1.9293644428253174,0.5286736488342285,0.39601966738700867,
56419,1.9564013481140137,0.5248947739601135,0.40600794553756714,
56519,1.976988434791565,0.5186113715171814,0.4114009439945221,
56619,1.9888420104980469,0.5118151903152466,0.4091993272304535,
56719,1.9846978187561035,0.5104392766952515,0.40747973322868347,
56819,1.9866516590118408,0.5103293061256409,0.4011926054954529,
56919,1.9653964042663574,0.5079362988471985,0.4038563370704651,
57019,1.9298157691955566,0.5103167295455933,0.4022793769836426,
57119,1.896614909172058,0.5113273859024048,0.40462228655815125,
57219,1.8521093130111694,0.5159979462623596,0.4053122401237488,
57319,1.805840253829956,0.5185274481773376,0.4003050923347473,
57419,1.7593679428100586,0.5221686959266663,0.39189887046813965,
57519,1.7128679752349854,0.5251404643058777,0.39432576298713684,
57619,1.6666702032089233,0.5294404625892639,0.39642053842544556,
57719,1.6234647035598755,0.5332680344581604,0.39895302057266235,
57819,1.5773643255233765,0.5371667146682739,0.4057375192642212,
57919,1.5266400575637817,0.5408446192741394,0.40878045558929443,
58019,1.4801325798034668,0.5431619882583618,0.40867137908935547,
58119,1.4322196245193481,0.5431376099586487,0.40757855772972107,
58219,1.3832149505615234,0.5394708514213562,0.40142810344696045,
58319,1.333166480064392,0.5358147025108337,0.4000028371810913,
58419,1.2850768566131592,0.5340380072593689,0.4049164354801178,
58519,1.2357088327407837,0.5327410697937012,0.40936073660850525,
58619,1.1837269067764282,0.5300743579864502,0.41055476665496826,
58719,1.133686900138855,0.5281123518943787,0.411261647939682,
58819,1.080556869506836,0.5243450403213501,0.4077122211456299,
58919,1.0274527072906494,0.5215718150138855,0.4067026376724243,
59019,0.9791445136070251,0.5148802399635315,0.40658485889434814,
59119,0.9308550953865051,0.5116924047470093,0.40830352902412415,
59219,0.8821097612380981,0.5107493996620178,0.40840578079223633,
59319,0.8363425731658936,0.510732114315033,0.4116511642932892,
59419,0.7855117917060852,0.5093916058540344,0.41707485914230347,
59519,0.7323517799377441,0.5092418789863586,0.41955098509788513,
59619,0.683690071105957,0.509309709072113,0.41892680525779724,
