stateEstimate.x,stateEstimate.y,stateEstimate.z,pm.vbatMV,pm.batteryLevel,
-0.002076952951028943,-0.017743201926350594,0.00575497979298234,3869.0,30.0,
-0.0008848083671182394,-0.014651563949882984,0.006644470617175102,3863.0,30.0,
-0.0008852699538692832,-0.016051385551691055,0.006621998734772205,3869.0,30.0,
-0.0008853596518747509,-0.016199804842472076,0.006591575685888529,3869.0,30.0,
-0.00013668429164681584,-0.01517973281443119,0.006567054893821478,3869.0,30.0,
9.492783283349127e-05,-0.016632497310638428,0.005521169397979975,3869.0,30.0,
-0.002130370121449232,-0.017590723931789398,0.005435476545244455,3869.0,30.0,
-0.001137482700869441,-0.01682201214134693,0.0053648934699594975,3869.0,30.0,
-0.00039997961721383035,-0.015589998103678226,0.005285013001412153,3869.0,30.0,
8.215820707846433e-05,-0.014117407612502575,0.005187620408833027,3869.0,30.0,
-0.0013681866694241762,-0.01702437549829483,0.005858981981873512,3869.0,30.0,
9.097438305616379e-05,-0.016757341101765633,0.005807908717542887,3869.0,30.0,
8.111802162602544e-05,-0.016023706644773483,0.005754213314503431,3869.0,30.0,
-0.00016690907068550587,-0.01505543477833271,0.005697476677596569,3869.0,30.0,
-0.0006580478511750698,-0.016722803935408592,0.00458091776818037,3869.0,30.0,
-0.0020823499653488398,-0.016473380848765373,0.004463658202439547,3869.0,30.0,
-0.00017786498938221484,-0.01598258689045906,0.0043651033192873,3869.0,30.0,
-0.0020706451032310724,-0.015976183116436005,0.0042500984854996204,3869.0,30.0,
6.160398334031925e-05,-0.015260609798133373,0.0044847894459962845,3869.0,30.0,
5.400601730798371e-05,-0.01642923802137375,0.00437727989628911,3869.0,30.0,
5.13642153237015e-05,-0.015714842826128006,0.004266025964170694,3869.0,30.0,
4.502040974330157e-05,-0.016413483768701553,0.004148874897509813,3863.0,30.0,
4.209236067254096e-05,-0.015000913292169571,0.004037688486278057,3869.0,30.0,
-0.0020472360774874687,-0.017311999574303627,0.004724917933344841,3863.0,30.0,
-0.002037755912169814,-0.016599465161561966,0.004653194919228554,3863.0,30.0,
-0.0017936208751052618,-0.014506795443594456,0.004582091234624386,3869.0,30.0,
-0.0003997837193310261,-0.015438016504049301,0.0045218439772725105,3869.0,30.0,
6.276917702052742e-05,-0.014285973273217678,0.004616360180079937,3869.0,30.0,
-0.0006322707049548626,-0.014750643633306026,0.004550362937152386,3869.0,30.0,
-0.00017693190602585673,-0.01384083740413189,0.004463920835405588,3869.0,30.0,
-0.00110229745041579,-0.014080144464969635,0.004394289571791887,3869.0,30.0,
-0.0008717399323359132,-0.01636829972267151,0.00460420735180378,3863.0,30.0,
-0.002008546842262149,-0.015454470179975033,0.004538338165730238,3869.0,30.0,
-0.0004101419763173908,-0.013180054724216461,0.004476951435208321,3869.0,30.0,
-0.0001899596391012892,-0.016137119382619858,0.004466558340936899,3869.0,30.0,
-0.00019413985137362033,-0.016360055655241013,0.004244784824550152,3863.0,30.0,
2.7939931896980852e-05,-0.016359396278858185,0.00416215043514967,3863.0,30.0,
6.991883856244385e-05,-0.01639942266047001,0.004077634308487177,3869.0,30.0,
-0.0008858751971274614,-0.014971667900681496,0.004003307316452265,3869.0,30.0,
-0.00206531910225749,-0.016394827514886856,0.0039235670119524,3863.0,30.0,
-0.0013451242120936513,-0.016389602795243263,0.003868530970066786,3863.0,30.0,
0.0003068381338380277,-0.014507962390780449,0.00378686236217618,3869.0,30.0,
-0.0020352264400571585,-0.014746023342013359,0.003718228545039892,3869.0,30.0,
-0.0010984315304085612,-0.01475390512496233,0.0036319815553724766,3869.0,30.0,
-0.0003983128990512341,-0.014993062242865562,0.0037176073528826237,3869.0,30.0,
-0.0015548344235867262,-0.015459861606359482,0.003632713807746768,3869.0,30.0,
-0.00015903337043710053,-0.016385730355978012,0.003547785570845008,3869.0,30.0,
-0.00012102162872906774,-0.01641700230538845,0.003453144570812583,3869.0,30.0,
0.00010880320041906089,-0.014478257857263088,0.0032272115349769592,3869.0,30.0,
-0.0023151892237365246,-0.016417549923062325,0.003155471058562398,3869.0,30.0,
-0.00015781578258611262,-0.01665075309574604,0.0030729700811207294,3869.0,30.0,
-0.00015739254013169557,-0.015452959574759007,0.002963304053992033,3869.0,30.0,
-0.0001589040330145508,-0.01617022417485714,0.0028584692627191544,3869.0,30.0,
-0.0006332386401481926,-0.015904324129223824,0.004387842956930399,3869.0,30.0,
-0.0020483937114477158,-0.015433389693498611,0.004362546838819981,3869.0,30.0,
-0.0018075996777042747,-0.015438755974173546,0.004336012993007898,3869.0,30.0,
-0.0013407330261543393,-0.015677927061915398,0.004310678690671921,3869.0,30.0,
6.20890932623297e-05,-0.016131756827235222,0.0049463980831205845,3869.0,30.0,
5.3468851547222584e-05,-0.015435430221259594,0.0049528502859175205,3869.0,30.0,
-0.00018341005488764495,-0.01590038277208805,0.004960730671882629,3869.0,30.0,
-0.00018654303858056664,-0.016129054129123688,0.004963571671396494,3869.0,30.0,
-0.000195186905330047,-0.016359932720661163,0.004579739645123482,3869.0,30.0,
-0.0013298909179866314,-0.014994370751082897,0.004563698545098305,3869.0,30.0,
-0.00018408699543215334,-0.015909504145383835,0.00455147959291935,3869.0,30.0,
-0.00015591895498801023,-0.015910832211375237,0.0045240228064358234,3869.0,30.0,
-0.002072906354442239,-0.016153933480381966,0.004504361189901829,3869.0,30.0,
-0.0004035346210002899,-0.014966707676649094,0.004691988695412874,3869.0,30.0,
-0.0004091068694833666,-0.016387637704610825,0.004680916666984558,3869.0,30.0,
-0.0008795701432973146,-0.014503620564937592,0.004666704684495926,3869.0,30.0,
-0.0013442987110465765,-0.01450906042009592,0.004641977604478598,3869.0,30.0,
-0.00018322102550882846,-0.0142753254622221,0.005158484447747469,3869.0,30.0,
-0.002042132429778576,-0.014979339204728603,0.005174150224775076,3869.0,30.0,
-0.001342327450402081,-0.015215108171105385,0.005183895118534565,3869.0,30.0,
-0.0013334080576896667,-0.014755303971469402,0.005180357955396175,3863.0,30.0,
-0.00041617831448093057,-0.016136113554239273,0.005115928128361702,3869.0,30.0,
-0.00042287216638214886,-0.015221220441162586,0.005109474062919617,3869.0,30.0,
-0.0004157076764386147,-0.01704484224319458,0.0051064142026007175,3869.0,30.0,
-0.001100019202567637,-0.015000294893980026,0.005122818984091282,3863.0,30.0,
-0.0019956794567406178,-0.015231335535645485,0.005112450569868088,3863.0,30.0,
-0.0019910717383027077,-0.01637076400220394,0.0046572256833314896,3869.0,30.0,
-0.0020529134199023247,-0.016403017565608025,0.0046218400821089745,3869.0,30.0,
8.143675222527236e-05,-0.015451198443770409,0.004609175492078066,3869.0,30.0,
-0.0010877132881432772,-0.01592118665575981,0.004584928043186665,3869.0,30.0,
-0.00038072330062277615,-0.014278286136686802,0.004708919674158096,3869.0,30.0,
-0.0001545958948554471,-0.014283563010394573,0.004674277734011412,3869.0,30.0,
-0.00015562852786388248,-0.01773541048169136,0.004677929915487766,3869.0,30.0,
-0.0020031046587973833,-0.01657373271882534,0.004676189739257097,3869.0,30.0,
-0.00016157198115251958,-0.014279715716838837,0.0040136040188372135,3863.0,30.0,
-0.0006195972091518342,-0.01772172749042511,0.00398322194814682,3869.0,30.0,
6.310175376711413e-05,-0.01657085120677948,0.00392808485776186,3863.0,30.0,
0.00010388263035565615,-0.016607055440545082,0.00385443982668221,3863.0,30.0,
-0.0001388756063533947,-0.016107553616166115,0.005038328468799591,3869.0,30.0,
-0.0020480684470385313,-0.015865955501794815,0.005036058370023966,3869.0,30.0,
-0.00015451300714630634,-0.016103200614452362,0.005046290345489979,3869.0,30.0,
-0.00015408934268634766,-0.01633802056312561,0.005034628324210644,3869.0,30.0,
-0.00016357647837139666,-0.015398550778627396,0.005023322068154812,3869.0,30.0,
-0.0020293090492486954,-0.014707071706652641,0.004603215493261814,3869.0,30.0,
-0.0020213588140904903,-0.01517469808459282,0.004571330733597279,3869.0,30.0,
-0.000173170497873798,-0.016328012570738792,0.004558473359793425,3869.0,30.0,
-0.0008610752993263304,-0.01541100349277258,0.004523539915680885,3869.0,30.0,
-0.0001756515121087432,-0.015415632165968418,0.004275346174836159,3869.0,30.0,
-0.0019970242865383625,-0.016102958470582962,0.004229630343616009,3869.0,30.0,
-0.00041657392284832895,-0.016324665397405624,0.00418854271993041,3869.0,30.0,
-0.001992221688851714,-0.01587068848311901,0.004139130003750324,3869.0,30.0,
-0.00018458615522831678,-0.015423339791595936,0.004061964340507984,3869.0,30.0,
-0.0015327412402257323,-0.01990504004061222,0.004025263711810112,3869.0,30.0,
-0.0015277109341695905,-0.02100779302418232,0.003936421126127243,3869.0,30.0,
-0.0028590792790055275,-0.02054530754685402,0.0038918722420930862,3869.0,30.0,
-0.0030768821015954018,-0.018976707011461258,0.0038884966634213924,3869.0,30.0,
-0.0028479783795773983,-0.02029026672244072,0.004654139280319214,3869.0,30.0,
-0.0008545063901692629,-0.022264309227466583,0.004614414647221565,3869.0,30.0,
-0.0006329302559606731,-0.02005484513938427,0.004691201727837324,3869.0,30.0,
-0.0030375742353498936,-0.020048577338457108,0.004690685775130987,3869.0,30.0,
-0.0021604702342301607,-0.020698759704828262,0.004404157400131226,3863.0,30.0,
-0.0021568082738667727,-0.020903952419757843,0.004366264212876558,3863.0,30.0,
-0.0008536485838703811,-0.020898625254631042,0.00433748122304678,3869.0,30.0,
-0.003894628258422017,-0.020895449444651604,0.004318304359912872,3869.0,30.0,
-0.0004304111935198307,-0.02111169695854187,0.005367971491068602,3869.0,30.0,
-0.002164114499464631,-0.02153497189283371,0.0053925360552966595,3869.0,30.0,
-0.0023852817248553038,-0.021546470001339912,0.005407500080764294,3869.0,30.0,
-0.002814294071868062,-0.021321581676602364,0.005421197507530451,3869.0,30.0,
-0.0025984637904912233,-0.020875129848718643,0.004873743746429682,3869.0,30.0,
-0.002594401827082038,-0.021082814782857895,0.004844989161938429,3869.0,30.0,
-0.0008706522057764232,-0.0189215037971735,0.004852255806326866,3869.0,30.0,
-0.0038893732707947493,-0.02106831781566143,0.004868381656706333,3869.0,30.0,
-0.0025927016977220774,-0.020203886553645134,0.004881800152361393,3541.0,30.0,
-0.002372001763433218,-0.019130084663629532,0.005709504708647728,3541.0,30.0,
-0.0019459197064861655,-0.02082342654466629,0.005744030699133873,3404.0,30.0,
-0.0012917586136609316,-0.019095107913017273,0.005761036649346352,3373.0,30.0,
-0.0012438580160960555,-0.0207922775298357,0.00580502999946475,3367.0,30.0,
-0.0010419009486213326,-0.019494913518428802,0.006293926388025284,3383.0,30.0,
-0.0008274978026747704,-0.020976530387997627,0.006354827433824539,3409.0,30.0,
-0.001911944942548871,-0.019075244665145874,0.006413663271814585,3409.0,30.0,
-0.0008440868696197867,-0.020344557240605354,0.00648212106898427,3441.0,10.0,
-0.0012596133165061474,-0.018684208393096924,0.005507784429937601,3468.0,10.0,
-0.002754763001576066,-0.021057263016700745,0.005549421068280935,3489.0,10.0,
-0.002592934761196375,-0.021105965599417686,0.005506225861608982,3510.0,10.0,
-0.0030865853186696768,-0.021146023645997047,0.0054538194090127945,3520.0,10.0,
-0.005034287925809622,-0.021041264757514,0.005379152949899435,3520.0,10.0,
-0.004972678143531084,-0.02199786715209484,0.004346294328570366,3536.0,10.0,
-0.004509999882429838,-0.022048907354474068,0.004277883097529411,3541.0,10.0,
-0.005575685761868954,-0.02009352296590805,0.0042297509498894215,3541.0,10.0,
-0.004631012212485075,-0.020431332290172577,0.004214256536215544,3547.0,10.0,
-0.0051191444508731365,-0.019611846655607224,0.0044393776915967464,3552.0,10.0,
-0.005746734328567982,-0.014442269690334797,0.004277147352695465,3552.0,10.0,
-0.005599988158792257,-0.02065884880721569,0.004748053848743439,3557.0,10.0,
-0.005218413658440113,-0.020855359733104706,0.004801083356142044,3541.0,10.0,
-0.005154780112206936,-0.019822608679533005,0.004091448150575161,3541.0,10.0,
-0.008487701416015625,-0.01978451758623123,0.003972681239247322,3547.0,10.0,
-0.0076461355201900005,-0.023332349956035614,0.004000730346888304,3552.0,10.0,
-0.006861645728349686,-0.020152263343334198,0.004079563543200493,3552.0,10.0,
-0.005591542925685644,-0.018466172739863396,0.004052497446537018,3541.0,10.0,
-0.007308033760637045,-0.019198834896087646,0.0027328701689839363,3552.0,10.0,
-0.007374332286417484,-0.01808992587029934,0.0025205956771969795,3568.0,10.0,
-0.0053177084773778915,-0.022539636120200157,0.0026320815086364746,3557.0,10.0,
-0.00696053821593523,-0.019920533522963524,0.002663876162841916,3563.0,10.0,
-0.005522751249372959,-0.022430680692195892,0.0016636167420074344,3563.0,10.0,
-0.004038630519062281,-0.017144201323390007,0.0015941746532917023,3563.0,10.0,
-0.003126787720248103,-0.01827695220708847,0.0015240313950926065,3568.0,10.0,
-0.0026184336747974157,-0.015270681120455265,0.0013015535660088062,3573.0,10.0,
-0.0021257023327052593,-0.014952619560062885,0.0010495292954146862,3573.0,10.0,
-0.0020848053973168135,-0.00959958415478468,0.0006932680262252688,3573.0,10.0,
-0.0010069713462144136,-0.00849216990172863,0.0004985483246855438,3573.0,10.0,
-0.004284421913325787,-0.01117133442312479,0.0008764907834120095,3573.0,10.0,
-0.0026452294550836086,-0.008398815058171749,0.0005632227985188365,3573.0,10.0,
-0.0020198728889226913,-0.0026204155292361975,0.00018680200446397066,3563.0,10.0,
-0.0009639327763579786,-0.0025614239275455475,0.00013136694906279445,3557.0,10.0,
-0.0037639907095581293,-0.0031136709731072187,0.00031778248376213014,3547.0,10.0,
-0.002365887863561511,-0.0029920898377895355,0.00041092425817623734,3547.0,10.0,
-0.0022213582415133715,-0.005225248634815216,0.00052229332504794,3547.0,10.0,
-0.0012488877400755882,-0.005871909204870462,0.0006725334678776562,3547.0,10.0,
-0.001891033141873777,-0.005892501212656498,0.0008225063793361187,3541.0,10.0,
-0.00015867222100496292,-0.0064214253798127174,0.0009561254410073161,3547.0,10.0,
0.0009470080258324742,-0.0060654678381979465,0.0006714234477840364,3552.0,10.0,
0.0010558702051639557,-0.0035998618695884943,0.0007417695014737546,3552.0,10.0,
0.0013397004222497344,-0.0026106613222509623,0.0008432657923549414,3557.0,10.0,
0.0021619743201881647,-0.006783932913094759,0.0010826403740793467,3557.0,10.0,
0.002195036504417658,-0.012997414916753769,0.0006074609700590372,3552.0,10.0,
0.0015528694493696094,-0.010670723393559456,0.0009142577764578164,3552.0,10.0,
0.0015070869121700525,-0.01370666828006506,0.0007570888847112656,3547.0,10.0,
0.0032981259282678366,-0.01386244222521782,0.0007739939610473812,3547.0,10.0,
0.001612480147741735,-0.014254292473196983,0.0007867106469348073,3552.0,10.0,
0.0012658309424296021,-0.014577028341591358,0.00045456556836143136,3552.0,10.0,
0.0029651999939233065,-0.013391528278589249,0.0005938515532761812,3552.0,10.0,
0.0027034725062549114,-0.012824427336454391,0.0006373755168169737,3547.0,10.0,
0.003172267461195588,-0.014663167297840118,0.00043541722698137164,3541.0,10.0,
0.0038638205733150244,-0.014830955304205418,0.00021395421936176717,3541.0,10.0,
0.003542066551744938,-0.02219853363931179,-0.00038032719749026,3541.0,10.0,
0.003958474844694138,-0.022264041006565094,-0.00035011611180379987,3526.0,10.0,
0.0037837629206478596,-0.023609815165400505,-0.0005038278759457171,3520.0,10.0,
0.0037224378902465105,-0.023779848590493202,-0.0002917140955105424,3520.0,10.0,
0.0025349201168864965,-0.029536105692386627,-0.0007909337291494012,3520.0,10.0,
0.002054839162155986,-0.031179187819361687,-0.0009147949749603868,3520.0,10.0,
0.0009858505800366402,-0.0323764942586422,-0.0009673376916907728,3520.0,10.0,
0.0006932023679837584,-0.032659173011779785,-0.0007997140637598932,3520.0,10.0,
-0.0013866625959053636,-0.03509725630283356,-0.0007389024249278009,3520.0,10.0,
-0.0024564939085394144,-0.03637859225273132,-0.0008440501987934113,3520.0,10.0,
-0.0039610592648386955,-0.03668558597564697,-0.000832555175293237,3515.0,10.0,
-0.004568170756101608,-0.03702622279524803,-0.0006916332058608532,3515.0,10.0,
-0.0066895331256091595,-0.0379360094666481,-0.00047992984764277935,3515.0,10.0,
-0.009963758289813995,-0.03837927430868149,-0.0005975019303150475,3515.0,10.0,
-0.012177824974060059,-0.04066777601838112,-0.0008231039973907173,3515.0,10.0,
-0.013578607700765133,-0.03985372930765152,-0.0004985438426956534,3515.0,10.0,
-0.013597998768091202,-0.040382467210292816,8.545845048502088e-06,3515.0,10.0,
-0.016757231205701828,-0.04295984283089638,-8.596916450187564e-05,3515.0,10.0,
-0.017884887754917145,-0.04409334436058998,0.0001482187071815133,3520.0,10.0,
-0.019320588558912277,-0.04507564753293991,0.0003783326828852296,3499.0,10.0,
-0.019771628081798553,-0.045823778957128525,0.0008007200085557997,3499.0,10.0,
-0.020852670073509216,-0.04686358943581581,0.0012523145414888859,3494.0,10.0,
-0.022152816876769066,-0.05003267526626587,0.0015125853242352605,3499.0,10.0,
-0.02498176507651806,-0.05102400481700897,0.0018447341863065958,3499.0,10.0,
-0.02560308389365673,-0.051288194954395294,0.0024921083822846413,3499.0,10.0,
-0.02472659945487976,-0.0524212121963501,0.0045752450823783875,3499.0,10.0,
-0.024477045983076096,-0.05372009798884392,0.005214294884353876,3504.0,10.0,
-0.023409340530633926,-0.053840167820453644,0.005999370012432337,3504.0,10.0,
-0.02314259484410286,-0.05286138877272606,0.006871184799820185,3504.0,10.0,
-0.023163175210356712,-0.053441572934389114,0.009612441062927246,3504.0,10.0,
-0.020218517631292343,-0.05748209357261658,0.010253571905195713,3504.0,10.0,
-0.020285336300730705,-0.057827457785606384,0.01115933433175087,3504.0,10.0,
-0.01960347592830658,-0.05748506262898445,0.012144718319177628,3510.0,10.0,
-0.01976550556719303,-0.05747957155108452,0.013133937492966652,3510.0,10.0,
-0.020732173696160316,-0.05724223703145981,0.01783650927245617,3510.0,10.0,
-0.016102302819490433,-0.06296446919441223,0.018700066953897476,3510.0,10.0,
-0.015435961075127125,-0.06264470517635345,0.01994338631629944,3515.0,10.0,
-0.01542262826114893,-0.06278969347476959,0.021199535578489304,3520.0,10.0,
-0.01526559330523014,-0.06520526856184006,0.02585146389901638,3515.0,10.0,
-0.014798808842897415,-0.06586644798517227,0.027255039662122726,3504.0,10.0,
-0.014168224297463894,-0.06529206782579422,0.028751270845532417,3504.0,10.0,
-0.015096135437488556,-0.0653424933552742,0.0303187258541584,3504.0,10.0,
-0.014727574773132801,-0.0660930648446083,0.03398275747895241,3504.0,10.0,
-0.01620863750576973,-0.06340579688549042,0.03579006344079971,3504.0,10.0,
-0.015747016295790672,-0.062298569828271866,0.037413205951452255,3510.0,10.0,
-0.015580822713673115,-0.061958782374858856,0.03903743252158165,3510.0,10.0,
-0.013823673129081726,-0.06139683723449707,0.04060309752821922,3510.0,10.0,
-0.013065172359347343,-0.06068003922700882,0.04691404476761818,3510.0,10.0,
-0.012566447257995605,-0.060599666088819504,0.04878798499703407,3515.0,10.0,
-0.012797593139111996,-0.06026297062635422,0.05068561062216759,3515.0,10.0,
-0.013453816063702106,-0.05963761731982231,0.05256527662277222,3526.0,10.0,
-0.011454466730356216,-0.05982375517487526,0.058092743158340454,3520.0,10.0,
-0.010520348325371742,-0.05981631949543953,0.060078974813222885,3526.0,10.0,
-0.01040582824498415,-0.059687402099370956,0.062087222933769226,3526.0,10.0,
-0.008602503687143326,-0.059868622571229935,0.06399884819984436,3531.0,10.0,
-0.008579700253903866,-0.060302577912807465,0.06361628323793411,3531.0,10.0,
-0.00711573613807559,-0.059369273483753204,0.0653383880853653,3531.0,10.0,
-0.00637152511626482,-0.060318924486637115,0.0670977383852005,3526.0,10.0,
-0.005604144185781479,-0.06051575392484665,0.06883169710636139,3510.0,10.0,
-0.003610532497987151,-0.06013453006744385,0.07303240895271301,3510.0,10.0,
-0.003310542553663254,-0.06030707433819771,0.07490707188844681,3499.0,10.0,
-0.0029162138234823942,-0.059964295476675034,0.07675307989120483,3499.0,10.0,
