time,motor.m1,motor.m2,motor.m3,motor.m4,
32470,42946,42948,44788,38690,
32570,41351,44467,46289,32849,
32670,41667,40541,47617,33399,
32770,42339,39691,46341,33917,
32870,43309,44751,46355,31309,
32970,44629,39693,48945,40201,
33070,48013,43653,46201,36353,
33170,44442,45246,48822,34014,
33270,45917,40983,46675,37845,
33370,41263,45789,41607,41525,
33470,35840,46854,43566,38892,
33570,36322,45120,43130,41852,
33670,39354,45480,41870,42420,
33770,35781,45183,43837,40123,
33870,34697,44797,42689,39053,
33970,36139,42651,42223,41143,
34070,34893,44031,43417,39667,
34170,37654,44272,42222,41516,
34270,38540,45970,45008,42826,
34370,38936,47908,46062,40950,
34470,38554,45890,43012,40796,
34570,36795,45263,43755,40195,
34670,37077,46373,41921,41465,
34770,35131,43871,40509,40885,
34870,28703,48737,39891,46213,
34970,27307,53157,36927,46473,
35070,29050,50450,37276,50952,
35170,25307,50921,40351,48745,
35270,28714,51490,37700,46292,
35370,27159,48103,39027,48891,
35470,26430,48784,39898,48904,
35570,30447,52113,34031,49257,
35670,30209,51765,42703,51607,
35770,29838,51284,40268,50946,
35870,35185,52501,38029,48945,
35970,30394,50664,42496,51578,
36070,41480,40328,48966,39862,
36170,42342,42556,48034,36552,
36270,43831,43193,47373,39255,
36370,38157,45569,50231,38607,
36470,42532,42084,41442,41742,
36570,39700,42136,43482,42290,
36670,37197,49657,47445,37581,
36770,39896,44820,44918,42626,
36870,38660,43748,44276,40872,
36970,37546,48312,46522,37868,
37070,40566,44140,43990,43428,
37170,36716,45790,46432,39662,
37270,35437,45161,48067,41427,
37370,42489,46149,40637,40369,
37470,37422,45992,44940,39074,
37570,36246,43260,44850,42996,
37670,37115,45473,42279,38173,
37770,32362,44768,44288,35678,
37870,34803,43553,42979,38341,
37970,28373,50581,39779,42587,
38070,25986,55532,36626,48816,
38170,24389,55431,38047,50669,
38270,27573,54065,36009,50889,
38370,25208,52454,38912,51202,
38470,26735,51121,44191,50537,
38570,43066,43106,47720,43028,
38670,40993,41337,48031,42367,
38770,41779,45305,49449,37939,
38870,38728,44144,49394,40302,
38970,40148,45690,46376,38514,
39070,35737,49853,42859,42507,
39170,26462,55278,39234,49334,
39270,26534,56540,35530,48536,
39370,25551,53211,34289,50325,
39470,26075,54187,36341,48609,
39570,24838,49624,39544,51606,
39670,33921,43129,46883,39359,
39770,38987,40707,44975,39367,
39870,38769,43583,48099,37533,
39970,41059,41969,45367,40357,
40070,38408,47184,46578,34858,
40170,39618,48992,48836,38802,
40270,41839,45727,46439,43419,
40370,38790,46472,48802,41968,
40470,42404,48562,43700,39142,
40570,39588,47818,40000,40162,
40670,33648,44756,43790,41774,
40770,36607,47673,42453,37955,
40870,37710,47818,43380,39636,
40970,33637,45179,47203,39853,
41070,36771,47049,36037,45043,
41170,38211,45259,46757,32257,
41270,34856,40670,49500,33606,
41370,38160,47902,40458,38352,
41470,38413,46415,45897,34687,
41570,39510,43742,51840,35304,
41670,35274,49108,34562,46084,
41770,23793,65535,31623,44681,
41870,27194,58912,37630,52156,
41970,32224,54192,27966,58826,
42070,35593,53849,47467,36595,
42170,48107,39845,49839,35693,
42270,26318,65535,40478,37914,
42370,26694,63690,38070,48442,
42470,24907,65535,10043,65535,
42570,6305,65535,14081,65535,
42670,13158,63844,4930,65535,
42770,9691,65535,5605,65535,
42870,12934,63940,5226,65535,
42970,6041,65535,19939,65535,
43070,21457,65535,7245,65535,
43170,24843,65535,21685,52443,
43270,43232,53892,40608,41572,
43370,38026,56294,47442,44674,
43470,47270,50228,45698,40040,
43570,32038,55552,53832,37982,
43670,40095,49723,49439,35443,
43770,34603,39225,53055,43005,
43870,34073,39499,54595,40893,
43970,34842,58390,41686,33586,
44070,34468,51510,39138,35152,
44170,41334,30658,61978,32874,
44270,48214,25392,61544,36374,
44370,30951,48389,40355,47957,
44470,37867,43511,42635,49307,
44570,46243,37063,50081,33217,
44670,28338,33484,46670,60768,
44770,33533,44503,42463,49537,
44870,30117,60739,40701,40315,
44970,43561,37239,45689,39655,
45070,41495,45957,47467,32921,
45170,29990,61080,45352,31334,
45270,40840,46582,42312,38022,
45370,32340,39482,51234,49180,
45470,43417,51313,45225,34889,
45570,35552,45624,48650,46410,
45670,35810,47308,50108,42950,
45770,35014,53690,46100,41072,
45870,47495,32173,56927,31641,
45970,48286,31266,57578,27746,
46070,57661,13325,65535,5017,
46170,64807,6795,65535,16043,
46270,54498,15262,65535,18634,
46370,65535,8263,65535,8033,
46470,57809,16899,65535,26707,
46570,65535,11502,65535,12438,
46670,65535,15600,65535,6962,
46770,65535,11171,65535,21517,
46870,59706,31942,65535,31370,
46970,52352,47760,65535,41156,
47070,45951,59869,60523,53785,
47170,50847,56279,63277,39317,
47270,38456,64168,45138,49206,
47370,41174,56910,42568,49952,
47470,41293,50203,44687,43157,
47570,37860,41856,40106,39122,
47670,28139,44149,32275,37693,
47770,25036,40592,34638,38562,
47870,25805,34143,32707,32113,
47970,28915,36969,35473,31807,
48070,30308,34506,36766,35196,
48170,30169,40863,44561,36547,
48270,35574,49526,45160,37248,
48370,33565,42345,40449,39725,
48470,31160,46378,47810,39204,
48570,42271,52207,46317,44405,
48670,48025,53805,50799,50599,
48770,42555,49693,51723,47817,
48870,43807,50067,48599,45111,
48970,42272,45876,42814,41058,
49070,31928,43380,45452,38264,
49170,31448,42874,40484,35834,
49270,29697,40873,38315,35247,
49370,35736,46838,43120,36930,
49470,32086,44492,38742,33992,
49570,21188,30874,32174,30920,
49670,28539,37959,31325,27037,
49770,24821,40059,44255,31453,
49870,28838,40034,40754,34918,
49970,35669,51805,49963,42527,
50070,27610,65330,65535,40158,
50170,58965,59631,47645,51743,
50270,37658,56994,65535,55020,
50370,49574,46760,41656,49642,
50470,44712,44046,38530,45536,
50570,38488,42990,45978,43696,
50670,42976,41782,40238,43680,
50770,42819,46319,36951,37139,
50870,43896,39046,37516,45806,
50970,35656,42594,44778,42712,
51070,29188,53602,44610,34916,
51170,42890,42070,49238,38422,
51270,48418,32012,62880,32590,
51370,60677,22525,65535,25107,
51470,36469,47335,48477,44427,
51570,40382,45884,42512,43266,
51670,32572,50468,35234,52158,
51770,25695,51245,35261,51399,
51870,27893,51999,31313,50371,
51970,24730,50900,35322,51236,
52070,26714,49802,33140,49576,
52170,30484,51368,31938,47158,
52270,39614,41988,46584,42906,
52370,35932,39450,55726,47196,
52470,42174,45510,49930,41702,
52570,37652,46862,51906,41776,
52670,39373,47183,48043,40609,
52770,39739,47963,46293,38077,
52870,39441,48223,48407,41161,
52970,39834,47828,45400,40454,
53070,39210,50718,46494,39418,
53170,37738,45820,43530,40380,
53270,35555,42581,44191,41313,
53370,33818,48380,43994,33708,
53470,36875,45901,40447,38421,
53570,31528,42488,46860,41148,
53670,35586,46118,43732,39264,
53770,39166,48490,43446,39994,
53870,34304,45238,45864,39858,
53970,35017,48755,45273,36783,
54070,36107,47137,41651,39393,
54170,27923,52485,36367,46985,
54270,23840,57604,37390,50718,
54370,28174,57242,34008,52692,
54470,24357,54429,42339,50607,
54570,39323,43929,45407,43921,
54670,39889,42537,46475,37835,
54770,45987,39159,52779,29083,
54870,44982,34384,55530,24320,
54970,49434,32246,53240,28608,
55070,39708,47810,39904,33630,
55170,35582,50408,44386,37848,
55270,39969,48755,42305,43543,
55370,39696,52374,45968,43630,
55470,38730,53898,46778,43114,
55570,39320,49708,44708,44324,
55670,35499,48999,47301,40153,
55770,39203,46633,45723,41113,
55870,43276,39434,53216,29358,
55970,38220,42546,60172,18642,
56070,54820,35230,48428,30626,
56170,44928,44814,56476,22674,
56270,55446,33940,44216,34986,
56370,44785,35257,48725,32845,
56470,50451,41283,42009,30157,
56570,40413,30341,57651,49327,
56670,49317,56883,47917,24607,
56770,40536,32204,55500,54792,
56870,44825,57439,40469,34039,
56970,43267,51799,40263,50447,
57070,39708,48648,44326,48154,
57170,39392,50634,41334,40448,
57270,40713,46613,41045,41913,
57370,38856,48124,42032,40504,
57470,37898,46282,42608,41784,
57570,36730,48604,43904,39234,
57670,36697,46283,42981,39959,
57770,35459,44221,42675,39629,
57870,37046,44724,41886,39712,
57970,38964,48558,41976,38706,
58070,37343,48375,45979,40127,
58170,39322,46254,42718,40066,
58270,36526,45642,42760,39824,
58370,38458,49046,43296,38536,
58470,38073,50363,44741,38519,
58570,36999,46567,44809,40865,
58670,36287,46837,44703,39865,
58770,41669,44837,48169,37293,
58870,38266,47026,44330,41298,
58970,34563,48347,45361,38693,
59070,37589,46653,41437,39301,
59170,36627,45829,42519,39953,
59270,35014,50570,46696,38648,
59370,40640,47188,42784,42928,
59470,36835,47243,42171,39199,
59570,34218,47814,42874,37130,
59670,37925,44707,39849,40591,
59770,35296,48534,44064,39214,
59870,37786,49904,44678,39844,
59970,40395,48027,43213,42709,
60070,36586,48452,44324,39022,
60170,37015,46049,43007,39817,
60270,36701,48149,42951,36731,
60370,38143,47165,42995,39381,
60470,37179,47659,45459,40723,
60570,39843,49277,44157,41603,
60670,36317,46529,42483,40203,
60770,35559,49197,43591,38185,
60870,36663,45883,40727,40095,
60970,35047,46593,42511,39153,
61070,36799,48895,42897,39041,
61170,37204,49732,44864,40220,
61270,37250,46958,42678,40586,
61370,35721,46519,42423,39841,
61470,35801,49189,44295,38727,
61570,38430,50028,43976,40634,
61670,37847,46851,45683,37623,
61770,46321,40519,50583,27837,
61870,48416,38304,51254,30526,
61970,47121,41899,51709,29007,
62070,48848,46888,50016,26248,
62170,50327,44163,51409,34673,
62270,50069,46911,50409,36243,
62370,48204,47876,50008,34832,
62470,45702,47144,47828,36654,
62570,48524,46402,46396,35998,
62670,49954,47508,49698,38204,
62770,54922,49108,50760,42038,
62870,46223,54165,48943,44861,
62970,39628,65024,39656,45648,
63070,40867,57797,39463,46517,
63170,41568,53088,42668,47180,
63270,37520,53230,44826,41108,
63370,38509,46849,40557,40941,
63470,33855,47179,44697,39853,
63570,37005,47127,40765,38851,
63670,36887,48615,42473,39705,
63770,38836,47968,43422,42070,
63870,37433,46383,42301,39843,
63970,37525,46649,41605,39721,
64070,37868,48172,41782,39234,
64170,30639,52067,36767,46827,
64270,24534,55624,33058,48352,
64370,34992,45670,44214,43240,
64470,37776,46594,45788,41762,
64570,38038,47110,46014,40146,
64670,39271,46427,47141,41769,
64770,39863,47185,45465,40283,
64870,38227,46009,42805,37999,
64970,33063,52325,40751,37657,
65070,35673,45551,41559,38421,
65170,34872,45528,41688,38608,
65270,36243,50263,44377,38241,
65370,36761,50227,45439,40489,
65470,37493,49309,43759,41043,
65570,36527,46841,47369,40739,
65670,37462,47384,49034,35652,
65770,36646,46356,41388,41802,
65870,35584,48224,44598,41954,
65970,34224,48082,46074,37152,
66070,37067,46379,40011,38943,
66170,34643,47533,44717,40627,
66270,37964,47660,42314,40858,
66370,26644,54236,31766,50074,
66470,31800,49552,44032,38708,
66570,37070,44792,42190,43168,
66670,39827,50065,45023,39729,
66770,36778,48224,48056,44742,
66870,39988,46872,45344,40392,
66970,47568,36870,50368,29282,
67070,44770,45160,48584,26430,
67170,39185,47013,44781,41449,
67270,37516,46328,41948,43132,
67370,37938,48938,45990,37998,
67470,41668,47310,48718,34336,
67570,34319,49219,38565,44449,
67670,38817,45435,47795,37977,
67770,41682,49930,50068,36888,
67870,39387,50915,40799,44491,
67970,37360,45182,48844,39782,
68070,40198,47754,44932,38760,
68170,42536,41438,47884,36234,
68270,46152,42230,52516,26514,
68370,49057,36913,51125,29377,
68470,48259,40489,47815,26777,
68570,50907,37671,48643,28723,
68670,43482,48274,45332,34608,
68770,65535,34213,59649,19821,
68870,49454,47264,54304,33086,
68970,42108,58370,37308,46710,
69070,58908,48248,57710,23674,
69170,58781,50717,53117,34113,
69270,39311,61415,40053,55509,
69370,43755,55183,52689,39533,
69470,44576,48592,49484,39148,
69570,46416,43558,45936,36526,
69670,27622,61120,40816,45106,
69770,37862,49428,41380,42970,
69870,40917,41239,42369,36871,
69970,31550,47248,38096,39330,
70070,30926,47340,36620,40470,
70170,32644,46186,40942,37416,
70270,34406,49156,40824,41018,
70370,41325,43735,43661,33635,
70470,36557,47177,45173,38005,
70570,42987,42543,47201,36841,
70670,32651,52599,40017,43125,
70770,39601,44925,47449,34221,
70870,44990,43960,47842,34412,
70970,40915,44613,46837,40083,
71070,38583,47963,47049,38289,
71170,39038,49086,46030,38854,
71270,37633,46471,43637,41579,
71370,34993,46695,44753,39915,
71470,37349,48469,41759,39531,
71570,39131,45225,38905,39839,
71670,33346,47686,44826,37002,
71770,35372,46470,42210,38940,
71870,35348,46200,42720,41468,
71970,35686,50922,44306,39330,
72070,39800,45406,41982,39548,
72170,35716,44278,42170,39948,
72270,34492,50560,43324,36248,
72370,37452,44690,43808,43150,
72470,37443,48351,42773,39825,
72570,35459,48937,48453,39323,
72670,40067,48625,41955,43777,
72770,37417,46699,44843,40121,
72870,35858,48718,43930,37750,
72970,38880,44904,42286,39346,
73070,35449,49371,46529,43047,
73170,34142,51352,45794,40056,
73270,38503,47069,44167,39649,
73370,35162,48072,43224,39682,
73470,33550,43922,40856,37876,
73570,33565,46573,41371,36759,
73670,29249,51149,41655,43763,
73770,23124,57920,36298,48086,
73870,37162,46626,43588,43956,
73970,35996,48406,45766,43592,
74070,39515,46059,45131,39475,
74170,31857,50707,40783,45157,
74270,30937,48383,41301,48679,
74370,30124,57524,43194,46406,
74470,47772,36446,54084,32050,
74570,46329,35275,55375,27145,
74670,48089,36331,51455,24261,
74770,48594,37958,46112,21528,
74870,47171,40751,53089,29733,
74970,40643,53127,40751,37851,
75070,38920,56474,45234,42092,
75170,51326,47124,52276,40334,
75270,50952,49576,56260,35988,
75370,51448,52600,56928,33668,
75470,51493,50783,57033,39983,
75570,52674,49460,51418,34256,
75670,48767,45657,52819,33697,
75770,52400,43544,49914,35454,
75870,48666,46634,50866,30934,
75970,44811,43237,47601,30147,
76070,38518,52576,35954,39876,
76170,36090,53554,41008,41744,
76270,38474,53114,42402,42098,
76370,39825,51173,43583,42627,
76470,37291,50875,47043,43747,
76570,37729,50611,47671,42529,
76670,36920,47644,47752,46136,
76770,27679,57601,36561,52611,
76870,24137,57157,36097,53013,
76970,32002,44736,44216,44594,
77070,37598,46714,42134,40090,
77170,39795,43825,41917,41811,
77270,45150,37106,51168,25232,
77370,47059,30099,50989,27181,
77470,39245,47751,42253,32875,
77570,38645,48453,43667,38475,
77670,40204,50164,45628,41800,
77770,39312,51154,47330,43992,
77870,40515,49265,43895,44177,
77970,36765,48247,44511,39921,
78070,36945,46109,43931,40651,
78170,38202,45670,42242,40382,
78270,37488,48156,43852,39804,
78370,36825,47267,43223,39177,
78470,37442,46072,44024,40966,
78570,37804,48426,43990,38628,
78670,38537,47141,42237,39161,
78770,29903,50791,39691,44407,
78870,33710,46092,42690,39516,
78970,34158,45158,44914,40146,
79070,35521,47655,44895,37757,
79170,40092,47590,45158,43316,
79270,38045,48469,44897,40321,
79370,38080,48738,44846,39876,
79470,37751,47657,44299,39945,
79570,36094,45956,42784,39966,
79670,33345,47965,45097,36353,
79770,36938,47128,46278,41372,
79870,38809,47353,43547,41659,
79970,39733,50659,46011,42109,
80070,42963,54137,49059,43673,
80170,47174,52134,47516,46924,
80270,40436,52186,52578,46084,
80370,44636,53686,50032,46554,
80470,42249,49499,46971,44733,
80570,40239,48971,46681,41833,
80670,40624,45516,42134,41294,
80770,37725,44143,41813,39295,
80870,33291,40757,38317,35383,
80970,27014,43824,32370,35420,
81070,18732,48606,25914,42052,
81170,17427,48513,27017,44691,
81270,20197,54889,31901,45909,
81370,23213,54053,34817,51193,
81470,29666,56368,39920,56926,
81570,33050,58136,40816,55926,
81670,37489,61227,46689,59559,
81770,40114,56776,42018,60760,
81870,37380,60426,47378,55472,
81970,35803,50737,42077,49259,
82070,42463,42235,48213,38673,
82170,32795,38307,45663,36247,
82270,38941,42213,39195,33919,
82370,37309,41663,42459,38613,
82470,35795,43811,43511,33835,
82570,35760,46714,42852,31518,
82670,48166,41798,54150,36738,
82770,42518,49200,43240,38526,
82870,44259,52389,47777,42519,
82970,44351,53211,49519,45747,
83070,43982,54520,51020,45418,
83170,39977,50271,49391,42421,
83270,40950,48896,43026,41788,
83370,26326,57268,38102,49032,
83470,34887,46297,41951,41085,
83570,36503,44769,40415,39933,
83670,35508,44748,43436,38708,
83770,33587,42723,39345,33669,
83870,27464,39956,36676,29780,
83970,34719,43447,43359,38215,
84070,36831,48743,45793,38041,
84170,38996,46622,44902,38980,
84270,42062,39100,47118,32692,
84370,41869,50685,49833,42325,
84470,44715,54771,50301,42245,
84570,40166,50304,47312,41282,
84670,38326,45444,41626,38200,
84770,33289,44717,40879,34767,
84870,35990,47788,42544,36422,
84970,39513,48569,44969,41713,
85070,39340,51600,50224,43968,
85170,43739,49689,46131,45221,
85270,41233,48807,45811,42517,
85370,37659,46337,46353,41139,
85470,37045,45023,41635,37981,
85570,37148,48104,44786,39682,
85670,32948,42460,40740,36892,
85770,31174,43492,38334,33008,
85870,29913,45029,42101,35161,
85970,33703,46973,42181,36883,
86070,37511,46731,45081,38417,
86170,42397,37205,50913,25953,
86270,42118,49762,44888,38488,
86370,44640,52454,49748,45874,
86470,42870,51074,47182,44518,
86570,42481,49691,44287,43505,
86670,37970,47732,44288,39670,
86770,34521,45225,42317,37449,
86870,38856,49538,47634,44144,
86970,28538,60154,36712,49048,
87070,26037,56425,33113,51249,
87170,20772,53766,34606,50268,
87270,21558,49736,30330,48400,
87370,20413,48633,30389,46989,
87470,22698,53234,38676,48592,
87570,24254,51698,35978,48858,
87670,27388,54006,38662,51240,
87770,32736,55234,41568,53810,
87870,31374,55748,45808,55026,
87970,41881,61809,48799,54627,
88070,53054,47150,64046,48662,
88170,42692,45898,65535,41510,
88270,44640,42570,53340,42234,
88370,45755,39569,54601,33075,
88470,46524,36498,52124,24670,
88570,43391,50191,40891,34699,
88670,40334,47532,44490,42476,
88770,39574,49224,39546,37872,
88870,37154,48986,40748,36880,
88970,29427,51605,36019,50977,
89070,23138,61224,38302,49524,
89170,20095,56683,30935,46371,
89270,28941,59405,34897,54097,
89370,39403,54361,56541,50723,
89470,50795,51497,53849,51595,
89570,43564,49644,57242,45186,
89670,46966,31778,52058,29190,
89770,39304,29210,43724,12646,
89870,30601,36305,35125,28405,
89970,34553,42477,36991,34323,
90070,38771,51881,43179,37229,
90170,41023,49991,46007,43047,
90270,41704,50688,47024,43316,
90370,41426,51226,48910,43714,
90470,46656,52920,49726,46546,
90570,40199,50731,48189,41049,
90670,36466,46886,46640,38752,
90770,37435,42137,42181,40203,
90870,35712,46620,43716,35532,
90970,39480,47444,45394,39898,
91070,44748,49802,45278,41844,
91170,36516,42374,44456,39262,
91270,36359,46163,43753,35409,
91370,35016,46024,44674,37706,
91470,34394,40950,40888,37356,
91570,31861,43735,39813,33095,
91670,38544,48788,43212,39200,
91770,36480,46058,45014,43132,
91870,30162,42336,39130,32804,
91970,30580,47838,40390,34460,
92070,31579,46163,45581,37229,
92170,31465,42597,36755,37047,
92270,30552,47406,42228,32042,
92370,31139,43505,38473,33923,
92470,30920,46136,43786,36350,
92570,38195,50995,44009,37669,
92670,43030,49662,46710,44458,
92770,42682,53910,50100,45068,
92870,44194,52912,49268,44890,
92970,41795,51537,46647,43477,
93070,31193,60171,37889,51515,
93170,29114,62064,36054,53540,
93270,39757,45361,46595,43211,
93370,28978,52732,43220,43758,
93470,36782,49674,47350,36006,
93570,55504,29830,57160,24410,
93670,40338,41684,50266,27036,
93770,46679,41931,47959,24815,
93870,48841,41957,47497,30109,
93970,59658,36408,62214,18912,
94070,32196,65535,27396,59744,
94170,19862,65535,28622,65535,
94270,56538,47190,55692,36504,
94370,62480,50060,63428,17768,
94470,38318,61068,33452,58186,
94570,64652,41490,62218,23852,
94670,37555,56091,43387,52563,
94770,56062,45450,50444,33108,
94870,35781,57917,40921,45329,
94970,46202,44888,42626,40192,
95070,35446,59848,40024,44686,
95170,31938,58240,41422,46260,
95270,42153,43079,41891,40349,
95370,29770,50204,47112,39042,
95470,35879,45957,44921,38579,
95570,38716,44230,44106,40256,
95670,28045,51999,36781,46515,
95770,21834,57204,28396,52214,
95870,30105,46457,42067,44675,
95970,44344,38576,50422,33826,
96070,32602,52108,38370,45008,
96170,41884,40702,47690,34348,
96270,47951,39429,53001,31791,
96370,35083,55331,40207,48195,
96470,43197,49615,47205,38687,
96570,51075,36285,59205,28823,
96670,45174,46110,47096,36796,
96770,41978,47608,44792,36286,
96870,36452,48172,38474,44402,
96970,40247,42967,46919,37735,
97070,41678,45398,48600,31588,
97170,31630,51558,36532,47132,
97270,36180,47440,45476,42112,
97370,40110,47376,48998,37788,
97470,38347,49547,43979,41283,
97570,36766,48028,45580,40738,
97670,35054,49796,43274,38224,
97770,36562,45142,41982,38410,
97870,33747,49935,44873,41021,
97970,37272,50822,42718,41348,
98070,38997,45577,44265,40729,
98170,36699,48251,44627,42823,
98270,40513,48495,43215,39581,
98370,39373,45437,43913,38649,
98470,38628,46448,44810,41422,
98570,39653,51635,44935,38885,
98670,38770,44950,43622,41114,
98770,36624,45590,46302,42648,
98870,38703,49489,45581,38723,
98970,49449,37371,51183,31325,
99070,44276,42728,54308,25112,
99170,39910,47042,41220,37696,
99270,33383,49527,38929,43385,
99370,39527,45193,46911,37145,
99470,43699,46143,45157,31713,
99570,34185,50243,40053,46607,
99670,37111,49009,45871,38125,
99770,38323,50433,46025,38683,
99870,36990,51020,38272,47446,
99970,34640,52178,45764,43870,
100070,32857,53405,44275,45067,
100170,32034,53106,34564,45792,
100270,18025,55943,32627,53349,
100370,19274,63278,26758,53882,
100470,22262,54936,35376,50834,
100570,17105,58565,32083,56599,
100670,11241,64529,29757,61593,
100770,42973,43187,47175,40569,
100870,14321,64489,31301,65417,
100970,40270,45980,48550,42596,
101070,43479,42955,52563,45739,
101170,43928,50122,53672,48546,
101270,56823,39197,65535,27851,
101370,43822,49394,50950,51014,
101470,47667,45393,53617,36547,
101570,45026,48768,50300,34758,
101670,39256,47366,45192,40446,
101770,40863,45053,47979,34569,
101870,43212,42726,51218,31672,
101970,23548,56224,34036,54052,
102070,35373,47801,42589,39901,
102170,38245,42489,46865,35489,
102270,32831,45359,38079,44087,
102370,31719,51685,36993,42223,
102470,38131,46683,43173,40173,
102570,37934,44710,44022,39614,
102670,39926,44364,44666,41432,
102770,38039,49615,41211,40815,
102870,38368,46652,40738,42318,
102970,36440,47594,43694,37760,
103070,39199,46113,44677,38943,
103170,37676,50794,40132,45362,
103270,37356,50690,45606,40636,
103370,40822,47616,42256,43742,
103470,37824,48258,38662,42860,
103570,36065,48305,42359,39779,
103670,37300,45266,41780,40218,
