time,motor.m1,motor.m2,motor.m3,motor.m4,
41231,40731,41425,41583,42577,
41331,40784,46416,39382,38150,
41431,39572,41144,42232,41904,
41531,38502,40756,43052,43758,
41631,40494,46020,38890,40756,
41731,39307,45763,40867,41851,
41831,37351,43345,40921,45495,
41931,38547,43631,37619,45275,
42031,36222,44760,40616,44118,
42131,37573,43689,41459,44619,
42231,39878,40974,40912,45136,
42331,38864,43738,42496,43018,
42431,38786,42258,42800,42880,
42531,39776,40826,42054,42492,
42631,37580,41934,43214,43316,
42731,40320,42046,42734,42588,
42831,40213,41107,44295,42877,
42931,40458,44658,43540,40760,
43031,39232,41026,45832,42290,
43131,38508,40276,44678,44362,
43231,41883,41957,43813,40351,
43331,38647,41061,43329,44163,
43431,38295,41857,42709,42527,
43531,40212,41228,41650,42222,
43631,39574,41334,43400,40888,
43731,38312,41786,41126,41976,
43831,39809,41991,40765,41083,
43931,40406,42846,41606,41442,
44031,38019,42877,45161,42843,
44131,39808,41490,43810,43892,
44231,39788,43748,43798,41422,
44331,39225,41487,46073,41403,
44431,38976,41184,46722,41774,
44531,42552,41142,41558,40956,
44631,39816,41574,43600,40214,
44731,39758,41772,43110,41480,
44831,40299,39731,42357,43005,
44931,39694,43210,41350,41390,
45031,39529,44019,43085,40967,
45131,38506,41764,45810,42476,
45231,41706,41662,41498,42538,
45331,37628,41730,45162,42228,
45431,40399,43637,42155,40249,
45531,36213,37459,44985,46879,
45631,38335,41755,42745,44625,
45731,40136,47370,39156,43082,
45831,37703,42867,41165,47489,
45931,38770,42076,40004,47198,
46031,35821,44751,39451,45985,
46131,37534,47166,38284,43196,
46231,36586,42760,41530,46252,
46331,36013,42319,41581,45839,
46431,37737,45977,38585,40517,
46531,37481,43975,39273,42403,
46631,35924,39172,42884,46744,
46731,38178,47276,39212,40658,
46831,36839,46207,40743,43159,
46931,36992,44302,41240,45982,
47031,37728,44206,41520,44878,
47131,38162,44232,42454,44748,
47231,39648,43652,41698,46418,
47331,40130,43178,43500,42844,
47431,38981,42101,43971,41955,
47531,40629,41271,42101,43659,
47631,39660,41210,41560,44990,
47731,38567,44351,43343,39843,
47831,38457,43131,42949,40643,
47931,37530,42988,42320,41270,
48031,37571,42565,41511,43105,
48131,38539,42777,41825,43207,
48231,38462,44312,40578,43536,
48331,36822,45344,42758,43248,
48431,39528,41052,41478,45186,
48531,40605,39221,43677,45697,
48631,39853,43881,44273,43273,
48731,39972,42884,42258,42374,
48831,38274,43662,42942,42586,
48931,39393,41361,43043,45195,
49031,39893,41623,42671,44005,
49131,38518,42146,41812,43960,
49231,38108,41840,43398,42942,
49331,37857,40951,43645,43867,
49431,39766,46162,41526,40878,
49531,38777,43779,43695,41689,
49631,37247,39513,43709,45619,
49731,39818,41060,42544,44098,
49831,38191,45939,43331,39899,
49931,38858,42240,42592,43702,
50031,37210,41108,44780,44774,
50131,38812,43260,42522,43490,
50231,39392,44488,41964,43304,
50331,37931,42953,42689,45407,
50431,37929,43103,42851,43529,
50531,37766,41910,43096,45196,
50631,38172,41036,44606,45114,
50731,36400,45704,43862,40606,
50831,39088,43888,42202,40862,
50931,40551,41363,42657,43957,
51031,39289,41849,44267,43863,
51131,38719,42487,44653,42705,
51231,38541,43261,43991,42803,
51331,41142,41718,41118,43410,
51431,38860,39828,44524,45620,
51531,38653,43953,44455,41003,
51631,41556,43458,39920,41326,
51731,37147,40689,44087,43377,
51831,38655,40053,41495,44953,
51931,41567,44161,39995,40461,
52031,38319,43799,42915,42147,
52131,37351,40629,43907,44321,
52231,39754,42836,43396,41602,
52331,41446,44010,41394,41490,
52431,39116,42478,42138,44484,
52531,37169,44861,43277,41249,
52631,37290,43322,42386,42998,
52731,38215,41559,39973,47649,
52831,40671,43269,40759,43037,
52931,37353,43451,42495,43589,
53031,37238,43168,41654,45100,
53131,37536,42606,42304,45054,
53231,38858,41880,40416,44750,
53331,36653,43489,41775,43583,
53431,37864,44514,40076,42666,
53531,37324,44816,42548,42708,
53631,37746,44410,40792,44140,
53731,38126,40986,41484,47096,
53831,36632,39820,44702,47726,
53931,36174,46926,43728,41840,
54031,37327,49791,37947,43739,
54131,40355,41493,40355,44349,
54231,37599,39721,42263,45989,
54331,33051,48203,41051,44267,
54431,40193,44619,39875,41869,
54531,37301,41043,41939,47653,
54631,38429,41973,42079,44727,
54731,37326,44358,42810,42486,
54831,38186,45090,43602,40606,
54931,39201,42131,41809,45019,
55031,37564,42812,41894,44242,
55131,37359,43505,41751,44061,
55231,38121,43239,41409,44331,
55331,36703,44219,42409,43981,
55431,36985,44347,41595,43465,
55531,36778,44232,41350,43768,
55631,37044,43302,42446,45664,
55731,37586,43060,42098,45684,
55831,37831,44015,41309,44265,
55931,36115,44541,42563,44789,
56031,38987,45341,39997,44039,
56131,37835,45519,39555,44607,
56231,31716,43348,41528,49612,
56331,37888,46238,38754,43332,
56431,35450,44660,41184,43914,
56531,34682,42672,43806,45456,
56631,38589,43383,41473,43603,
56731,37412,43754,41822,43940,
56831,36586,42040,43184,43814,
56931,39509,41331,41267,43689,
57031,38985,43841,42015,42239,
57131,37174,44158,43466,42830,
57231,37957,42053,43547,44731,
57331,39865,43625,40647,44039,
57431,36108,45258,43722,42668,
57531,36621,41259,42135,46921,
57631,38684,43330,39984,44174,
57731,34558,45024,44010,43324,
57831,38794,42488,41148,44346,
57931,40298,43992,36684,43954,
58031,35660,44554,42216,43274,
58131,37103,43909,41545,43603,
58231,40101,42539,38857,45379,
58331,35555,44803,41121,45009,
58431,34661,44653,42627,44775,
58531,38814,43178,38168,46628,
58631,37317,46059,41579,43725,
58731,35542,44410,42750,45762,
58831,38911,43019,40637,45249,
58931,41819,43645,40459,43861,
59031,38476,43798,41768,47390,
59131,38516,45066,41254,45584,
59231,39028,45238,39894,44220,
59331,36979,45633,40119,46381,
59431,36019,42579,42201,44873,
59531,35671,44135,40747,44595,
59631,37371,41917,41225,43927,
59731,35653,41023,42443,47217,
59831,38987,45699,40713,40265,
59931,38279,43067,38721,45861,
60031,35190,44218,43342,44798,
60131,39365,45619,38571,44541,
60231,38591,45125,40357,44611,
60331,34884,44282,42514,47008,
60431,40121,46881,38799,45375,
60531,38488,45926,40244,44794,
60631,38880,41118,43454,43028,
60731,36822,45626,37008,44848,
60831,36884,42920,39064,46420,
60931,39132,45414,36290,44232,
61031,34955,42997,41577,45559,
61131,35137,43459,40601,46339,
61231,37019,43091,39589,45269,
61331,35879,45171,41137,44889,
61431,36020,45846,39702,45704,
61531,40110,45702,38390,43682,
61631,37836,48810,38416,43686,
61731,35576,46774,39698,49692,
61831,36346,43200,39536,52438,
61931,35916,44772,42338,46030,
62031,37733,47949,40185,41289,
62131,38842,44796,40160,42778,
62231,35304,41608,42756,45184,
62331,38593,44851,38719,42149,
62431,37220,43598,40300,42882,
62531,37977,43237,38359,44475,
62631,34799,41863,41925,47165,
62731,40110,45636,39628,43730,
62831,42987,48377,37533,40647,
62931,35296,42598,44980,49082,
63031,38856,46748,41560,44768,
63131,44222,44922,35980,44756,
63231,38162,43252,42734,45264,
63331,37114,41352,45246,45304,
63431,43663,43635,35261,42337,
63531,40149,41907,38359,41509,
63631,33129,41901,44635,42375,
63731,39201,44603,37805,42463,
63831,41752,42024,39236,42104,
63931,35168,42352,42238,44826,
64031,37993,40817,40723,48231,
64131,39293,46355,39653,45475,
64231,36089,44083,42683,45301,
64331,38334,43976,38480,45730,
64431,36178,44452,37138,48224,
64531,37019,43415,39947,44423,
64631,39302,43880,38040,42494,
64731,37909,41003,38631,46985,
64831,35351,40651,40931,47003,
64931,38623,46455,35957,39353,
65031,37515,44941,37979,43053,
65131,34778,38526,42266,47082,
65231,36205,43461,39447,43795,
65331,37632,44088,40398,42530,
65431,38745,44923,39629,43367,
65531,40117,43279,39399,43453,
65631,35512,40492,43368,47552,
65731,37183,41407,42951,46327,
65831,39206,43194,40230,43762,
65931,36939,41465,42741,46719,
66031,40327,42615,41845,42641,
66131,37661,42005,44075,41391,
66231,37963,41089,44111,41329,
66331,38274,42446,40304,42308,
66431,35958,42766,42738,41694,
66531,35994,44098,41430,43426,
66631,41429,45293,40005,41257,
66731,40986,43656,39760,43166,
66831,32684,46260,45572,41508,
66931,39499,41687,38755,45151,
67031,41188,41076,37684,46128,
67131,32315,46553,45543,40021,
67231,38102,43162,39398,41854,
67331,40146,40194,37312,44952,
67431,33392,45738,44516,39946,
67531,38493,44777,38653,41737,
67631,38990,41284,38620,45274,
67731,36891,43097,40727,43773,
67831,38254,44936,38590,43500,
67931,36346,42072,41362,44572,
68031,35540,42988,42316,44856,
68131,36960,48848,38148,41908,
68231,39280,43904,38800,44636,
68331,37137,38915,41287,47801,
68431,34657,41965,42295,44287,
68531,39606,44922,38386,41050,
68631,36337,40985,40941,48045,
68731,36177,40873,43799,45247,
68831,39408,46194,38952,41158,
68931,39523,41951,40101,43561,
69031,36355,40753,44335,44521,
69131,39121,43201,39677,41745,
69231,39521,43203,39359,43125,
69331,37987,41407,42339,45023,
69431,37454,42398,45448,43080,
69531,40301,44465,41647,40715,
69631,38877,43553,42375,41175,
69731,38520,39322,43176,43590,
69831,38860,41062,42870,43608,
69931,38831,41777,43285,41187,
70031,37355,43327,42905,40833,
70131,37247,41357,41671,44101,
70231,37991,45057,40525,42127,
70331,34582,44262,41084,44656,
70431,39028,44972,39684,43664,
70531,38556,43220,42286,42346,
70631,35574,43686,43678,43178,
70731,38133,42799,40469,45559,
70831,41634,43052,39752,43730,
70931,35360,45082,42336,45570,
71031,36103,44691,41231,45023,
71131,37461,43703,39353,45443,
71231,36203,46181,40517,43475,
71331,37212,43478,40836,44314,
71431,37965,43617,41243,45339,
71531,35925,44441,42163,43571,
71631,36551,44993,40663,43425,
71731,38856,42996,38530,45214,
71831,35729,44447,42321,44259,
71931,37873,47229,40271,41079,
72031,40623,40875,38203,48171,
72131,36073,43861,42729,44805,
72231,36934,45064,40968,43226,
72331,39812,42712,38564,45568,
72431,34009,41225,44527,47023,
72531,35512,43492,42096,44700,
72631,38684,46044,38860,42760,
72731,37511,41991,42461,46085,
72831,35480,41662,43324,45698,
72931,39466,44584,37132,42290,
73031,36760,43260,42006,44106,
73131,36447,43435,41975,43795,
73231,37043,41927,41209,44809,
73331,38434,43832,40390,43524,
73431,37722,43368,41830,44684,
73531,39462,45188,41054,40904,
73631,37282,42916,41786,44004,
73731,35914,41108,42452,45566,
73831,34780,44202,40726,45264,
73931,36690,43770,41062,42242,
74031,35020,41572,42534,45422,
74131,35885,41247,42351,44965,
74231,37097,45337,42325,42013,
74331,37990,40816,40140,47958,
74431,37118,38286,44108,48500,
74531,34766,46544,43390,45036,
74631,37875,45675,40215,45259,
74731,38841,41815,39165,47831,
74831,37015,41501,44717,44699,
74931,35417,42555,40951,47425,
75031,37249,43451,38253,45819,
75131,35302,43814,42160,45580,
75231,35259,43797,42505,45987,
75331,38173,44245,40377,46605,
75431,38043,43073,41721,45687,
75531,35192,41706,44166,45576,
75631,38701,42275,41305,46483,
75731,36971,42035,43385,46053,
75831,37064,43464,42676,44932,
75931,39446,43554,41050,42602,
76031,37999,42327,41791,45047,
76131,37010,43160,42134,44056,
76231,39112,45036,40394,41654,
76331,35869,40773,41625,46409,
76431,37134,44502,41102,41198,
76531,39130,45150,38372,41820,
76631,36142,41680,41706,42896,
76731,34013,40671,42189,45927,
76831,39362,46712,41050,40740,
76931,39117,44975,39753,43791,
77031,38186,42734,42040,45172,
77131,39769,41641,42429,45769,
77231,38170,43800,41464,45234,
77331,38003,44259,40209,44913,
77431,38836,46148,37776,46180,
77531,36256,44106,41172,45518,
77631,36431,44497,38845,43751,
77731,38246,45368,38774,42832,
77831,37482,46030,37222,43166,
77931,35661,41693,39211,47655,
78031,36085,44989,39411,44971,
78131,35402,46144,39992,44306,
78231,36557,45643,39141,46179,
78331,35799,43687,40155,48371,
78431,36584,45518,40470,45336,
78531,35548,45536,39416,46672,
78631,35496,45600,40346,47286,
78731,35366,46840,40738,48996,
78831,38314,46650,39580,45276,
78931,34509,45023,39595,48709,
79031,35771,43769,41497,44231,
79131,35996,45382,38330,42976,
79231,33843,42577,39905,47295,
79331,35139,42295,39905,47185,
79431,35247,44403,40169,46545,
79531,36160,45436,40682,44714,
79631,38118,43668,40682,47032,
79731,37302,44156,40082,45084,
79831,37294,46810,39774,41826,
79931,36385,43179,40899,45197,
80031,36382,42460,39840,46626,
80131,34408,44406,42156,45298,
80231,37024,44748,40476,45184,
80331,36789,44849,40355,46063,
80431,36643,43171,39635,46923,
80531,35913,44103,40575,46385,
80631,36453,44163,41051,47829,
80731,38090,45788,39104,46342,
80831,35234,45626,40592,44732,
80931,37094,44788,37908,45846,
81031,36494,44708,37166,45820,
81131,35802,45760,39368,44498,
81231,34934,44878,39880,45196,
81331,34807,44357,39787,45513,
81431,38548,45452,37172,45540,
81531,36579,44567,41047,45443,
81631,36221,43693,42447,45443,
81731,38999,43813,41409,45715,
81831,39955,43891,40805,45357,
81931,37412,44636,41638,44566,
82031,34193,45707,41021,45915,
82131,36526,43944,39730,46136,
82231,37438,45602,38770,43450,
82331,36803,45831,39409,44589,
82431,36419,41555,40043,48719,
82531,37016,44854,39358,45256,
82631,34403,45131,41915,44415,
82731,37816,43322,40404,44222,
82831,37277,43025,41401,45137,
82931,36806,44446,41814,42818,
83031,37924,46006,38120,45026,
83131,34536,47034,37128,47158,
83231,36395,44155,41977,44689,
83331,36619,44815,41723,45847,
83431,38559,44099,39385,45337,
83531,39328,41866,41718,44192,
83631,43434,37598,42798,42678,
83731,38659,42205,40921,44843,
83831,35156,45654,40490,42584,
83931,34683,45495,38723,44895,
84031,37984,43226,39710,44576,
84131,37890,44684,41308,43646,
84231,37046,44138,41346,45858,
84331,37608,44814,41498,44912,
84431,37830,44104,40578,46440,
84531,39290,44694,40568,43692,
84631,37781,43307,42623,45841,
84731,37821,41833,45635,44351,
84831,40934,43232,41540,44186,
84931,38202,42224,45018,44636,
85031,37465,43859,45545,43347,
85131,40114,43484,41590,42384,
85231,39360,42658,41788,41074,
85331,39189,40699,44573,40071,
85431,38748,42534,43770,40096,
85531,41422,42136,42130,42968,
85631,37727,45397,42361,43967,
85731,42985,40829,40571,42871,
85831,41717,40943,42155,40445,
85931,39850,43108,40896,40722,
86031,36788,41474,41984,42494,
86131,37869,42695,41239,40801,
86231,38563,44323,40795,39331,
86331,38260,43854,40466,41288,
86431,38566,40952,42228,43074,
86531,38609,43095,42953,42383,
86631,39453,47219,40031,41085,
86731,39931,44957,40853,41443,
86831,40661,44101,40253,43645,
86931,39458,43298,41538,42874,
87031,36099,45303,43741,41085,
87131,39643,41765,41889,42047,
87231,41922,42234,40512,42472,
87331,39531,41821,43593,41503,
87431,38100,41578,41342,42156,
87531,37326,41724,44604,41566,
87631,40354,42808,39890,43760,
87731,37412,46282,42810,42576,
87831,38789,45885,40025,43701,
87931,36888,42302,42112,46478,
88031,39569,46903,37945,44419,
88131,39351,45755,37525,45245,
88231,38609,44605,37211,46439,
88331,35551,44039,40089,46301,
88431,35318,44620,38716,48302,
88531,41478,43692,35372,48094,
88631,38828,46360,37340,47060,
88731,33349,46605,41115,45887,
88831,36790,43186,39652,46672,
88931,40794,45160,33970,47152,
89031,37219,47169,41171,43505,
89131,37291,44585,40379,47609,
89231,39495,43979,37603,47259,
89331,37789,44725,39865,45053,
89431,35420,45258,42810,45896,
89531,40721,41365,38841,46293,
89631,35213,43361,42363,45223,
89731,34986,42856,41050,43416,
89831,38812,43756,37556,43152,
89931,35795,44337,39837,43931,
90031,34537,42927,43139,45205,
90131,35977,44169,41647,42663,
90231,39810,43456,38064,44210,
90331,39404,41990,42176,46174,
90431,33755,46653,41293,46963,
90531,38183,44033,38581,42631,
90631,37568,42858,40520,43586,
90731,35651,41635,43269,45773,
90831,37268,46856,40896,44220,
90931,39184,44222,39372,45598,
91031,34228,41130,44824,47550,
91131,37319,44111,41489,43489,
91231,38722,44832,40866,42956,
91331,35679,40831,43191,47067,
91431,36485,42575,40961,43231,
91531,38852,44900,37952,41236,
91631,37489,42437,41273,43049,
91731,37253,43145,42393,44145,
91831,36409,43127,41563,45733,
91931,38208,45064,40692,42648,
92031,38358,43220,40094,44384,
92131,37326,41636,40458,44864,
92231,35113,44691,42751,43877,
92331,37951,43995,40545,43497,
92431,40195,42997,39687,42905,
92531,39520,44088,41880,40884,
92631,37526,44878,40768,43976,
92731,39100,41348,39632,45864,
92831,35615,43741,40685,44363,
92931,37461,43833,40165,43193,
93031,38046,44250,39290,44338,
93131,37223,44165,39419,44173,
93231,36515,43327,41551,43155,
93331,36665,42817,41403,43019,
93431,36727,44115,39823,44931,
93531,35625,43725,40947,45755,
93631,35944,43234,40064,45454,
93731,36583,44611,39937,45349,
93831,37005,43811,39011,45665,
93931,38985,43907,37409,44991,
94031,36446,44396,40052,46066,
94131,35321,44119,40755,45277,
94231,37151,44213,39759,44705,
94331,37049,44825,40159,43355,
94431,36460,44146,40214,42388,
94531,38131,42743,38929,44489,
94631,37694,44830,40232,42796,
94731,37352,44696,41100,43160,
94831,38700,44646,40744,43674,
94931,39003,42765,40165,44707,
95031,37631,43335,41199,44043,
95131,37678,44866,41270,42822,
95231,37954,44114,40110,42438,
95331,36612,41794,41482,45084,
95431,37727,42651,41149,44505,
95531,37186,45214,41890,41914,
95631,38593,45027,38135,40997,
95731,39388,42204,38936,42052,
95831,37011,42427,42161,44521,
95931,39719,46381,40407,39577,
96031,38838,43970,41988,41788,
96131,40599,41937,41799,43733,
96231,39890,43592,41434,42656,
96331,39928,42948,41190,42666,
