time,motor.m1,motor.m2,motor.m3,motor.m4,
37821,35789,43483,40353,45567,
37921,38721,43253,39597,44181,
38021,38578,44136,39346,42860,
38121,36075,44755,41487,42187,
38221,39026,40622,40150,44170,
38321,39657,42895,40153,41647,
38421,39727,42243,41225,42113,
38521,39171,42631,41029,41621,
38621,38594,41956,38120,43490,
38721,37150,42056,40698,42604,
38821,37200,42146,40768,43474,
38921,38269,41365,41369,44017,
39021,37143,43385,44263,42393,
39121,39435,42773,42149,41187,
39221,41707,41057,41625,41267,
39321,40335,40567,42705,41433,
39421,39711,39723,43385,42617,
39521,39821,42243,42035,42745,
39621,40705,42019,41689,41331,
39721,40795,40291,41473,43525,
39821,40189,42275,43069,41707,
39921,38516,40560,43716,41388,
40021,37753,39655,42047,43453,
40121,41795,42885,39421,40387,
40221,38393,43531,41297,41919,
40321,38237,41079,42113,44955,
40421,39443,43429,40429,42259,
40521,41222,43714,40090,39522,
40621,39200,41732,39980,44772,
40721,40691,44927,38895,43391,
40821,39037,42105,40551,43519,
40921,38537,41201,40707,42783,
41021,36769,41795,43167,43421,
41121,37636,40954,41124,43990,
41221,40869,40551,44371,40277,
41321,41953,41497,41617,39897,
41421,39492,40284,42860,41960,
41521,38881,42551,42769,42895,
41621,40963,42729,41703,42217,
41721,39838,41468,42966,44000,
41821,37739,40775,45245,44781,
41921,38977,42397,44555,42851,
42021,42444,41504,41922,40818,
42121,38060,38102,47488,44142,
42221,42937,41417,44501,38781,
42321,42654,39442,46150,39366,
42421,39201,37261,48795,40755,
42521,39454,40540,44582,40060,
42621,41106,41118,42688,38680,
42721,38895,38387,44255,41415,
42821,40319,39041,43771,38993,
42921,40366,36796,43812,42054,
43021,40435,39457,45527,38629,
43121,41471,40085,46517,37111,
43221,42739,38985,46439,38729,
43321,40750,41424,43522,40816,
43421,41484,41846,42498,42300,
43521,41508,41840,41568,40852,
43621,41017,41479,41257,40359,
43721,38324,41546,44244,39210,
43821,40547,40857,44273,39967,
43921,45366,37872,41266,41220,
44021,42318,40146,43040,38732,
44121,39515,41001,44241,39447,
44221,38252,39410,44498,40916,
44321,42022,39960,41636,39766,
44421,37617,40925,44779,40603,
44521,37558,39902,44382,42322,
44621,40807,41629,41305,42055,
44721,38833,41851,43313,42035,
44821,39629,43023,41249,40339,
44921,40407,42523,40493,40797,
45021,40176,41506,41626,40024,
45121,38230,40704,41348,43498,
45221,39680,42750,41042,41752,
45321,41638,42022,42882,41606,
45421,43284,39232,42674,42622,
45521,39412,39004,43862,42166,
45621,42741,40741,43023,38155,
45721,41844,40030,43458,38720,
45821,40995,39399,43511,41575,
45921,40552,41980,43154,40002,
46021,40388,42060,41762,40598,
46121,40424,40880,41638,41602,
46221,39495,41807,41043,42027,
46321,39282,43100,42320,41254,
46421,42756,40096,41718,40166,
46521,39043,40217,44371,39985,
46621,39919,41325,42803,40017,
46721,40221,38961,41767,42907,
46821,42248,38938,43986,39920,
46921,42378,40298,43694,40030,
47021,42197,39915,46189,39887,
47121,39081,37725,45283,43903,
47221,43875,39367,43981,38273,
47321,43661,40183,43635,38581,
47421,40344,38420,47624,37588,
47521,43312,39348,42250,39794,
47621,42760,40204,41470,40202,
47721,38627,40963,42743,40935,
47821,39367,43813,40367,40909,
47921,41134,40816,39044,42534,
48021,39850,40002,43652,42596,
48121,42770,42740,41580,38030,
48221,41153,41531,42903,39701,
48321,39091,39829,44885,41635,
48421,38990,39916,42524,41374,
48521,38936,39924,42548,40776,
48621,37000,43270,44470,40600,
48721,40066,40660,43694,41440,
48821,43193,37943,44083,40101,
48921,43244,39318,44170,38944,
49021,39239,39325,47003,40053,
49121,42274,40056,42534,41288,
49221,41538,41674,40178,41474,
49321,40635,44197,41485,39287,
49421,42276,40428,41064,41720,
49521,39562,39246,42990,43642,
49621,38571,44335,41495,39883,
49721,36636,42316,42984,41440,
49821,37438,42850,41158,41338,
49921,41646,43050,39882,40130,
50021,38940,42548,42270,42294,
50121,39738,43786,41892,40768,
50221,39939,42157,40259,42477,
50321,41425,41795,40239,41457,
50421,38796,40310,42598,45124,
50521,36725,40387,46763,41969,
50621,41426,39284,42874,41832,
50721,41756,43010,38758,40568,
50821,36981,40847,42249,43211,
50921,35603,40957,45009,42795,
51021,40118,43034,41134,40938,
51121,40722,42542,40570,41914,
51221,39337,42675,42339,42545,
51321,41497,43231,40551,39913,
51421,38313,41657,41185,44545,
51521,36485,41243,42249,43207,
51621,36626,41558,39920,44500,
51721,39008,43032,39680,43304,
51821,38454,39920,41182,45292,
51921,35545,40987,44153,43051,
52021,41362,39030,40704,42592,
52121,41926,41360,42408,40790,
52221,38861,38393,43481,43173,
52321,38482,42024,40764,42482,
52421,37117,40651,42109,44547,
52521,39849,42845,38945,41873,
52621,36941,40707,42773,44871,
52721,36854,43666,42434,42834,
52821,39658,41140,43288,42402,
52921,44584,39950,39996,41406,
53021,41417,40675,42421,40699,
53121,37555,38277,46321,41403,
53221,39594,39030,44544,40732,
53321,40581,41615,40515,41493,
53421,35330,41778,41234,43434,
53521,34748,39676,40440,45792,
53621,36861,42285,41453,41061,
53721,39698,42754,40360,40072,
53821,37475,39055,43683,43415,
53921,37214,42298,42752,42840,
54021,41166,43564,39418,40516,
54121,36956,40670,43266,42908,
54221,36260,39528,43080,45260,
54321,38383,43881,40285,41635,
54421,39925,42311,41107,42613,
54521,39235,38309,40733,46287,
54621,34094,37950,44860,44612,
54721,41986,45888,38232,37174,
54821,40020,43888,40394,40478,
54921,35295,38587,43853,46669,
55021,39545,41059,42083,44045,
55121,38179,41541,42693,43891,
55221,38430,43018,42154,43206,
55321,38877,43687,42721,43815,
55421,37817,44333,41659,45283,
55521,39096,42954,39832,43930,
55621,39838,44290,40094,41806,
55721,38350,42728,43048,41118,
55821,36113,40951,40957,46279,
55921,37845,41877,40991,44435,
56021,36435,43269,39339,42613,
56121,35077,41657,40505,45217,
56221,37327,44211,39839,44055,
56321,38740,44844,38638,43794,
56421,37631,42267,41991,45607,
56521,39144,42384,40588,45164,
56621,36800,45094,41894,45380,
56721,35270,41002,44834,47666,
56821,37334,42970,42362,46386,
56921,38564,44372,41576,44248,
57021,36483,43007,42773,44621,
57121,36675,41445,41051,45161,
57221,38668,40978,38928,45162,
57321,36689,43597,42133,42537,
57421,37841,42719,40233,43939,
57521,39197,41795,40717,44947,
57621,34995,42397,44983,44497,
57721,37907,42167,41833,45477,
57821,40679,44975,40369,43109,
57921,37492,44472,42024,42864,
58021,38915,42075,42373,43493,
58121,39175,43237,42317,42355,
58221,36864,42730,44174,43012,
58321,37278,39758,42794,43742,
58421,37880,42960,41720,42768,
58521,37317,43407,43533,42975,
58621,37255,40787,41215,46743,
58721,35327,43509,42471,43569,
58821,35528,42126,41714,45832,
58921,38182,44088,40614,42864,
59021,37885,43737,40871,44159,
59121,35632,43444,42324,42656,
59221,35803,43121,41813,42675,
59321,38671,44249,39845,42959,
59421,38528,42162,40824,45230,
59521,37128,41450,41282,46220,
59621,36435,42063,40709,43893,
59721,37421,43953,38845,40369,
59821,37659,42743,40189,43125,
59921,37559,40857,40379,44661,
60021,37213,42287,40251,44585,
60121,38076,41722,40264,45230,
60221,39720,43526,39536,43330,
60321,36960,41744,41902,46270,
60421,36357,41767,42041,44799,
60521,36692,40952,42390,45222,
60621,38288,43548,38440,43988,
60721,36632,41520,40832,44928,
60821,34265,41057,43727,44683,
60921,36975,39991,44055,45391,
61021,40096,44610,37738,44828,
61121,36562,43090,42574,46710,
61221,38041,42979,40179,46341,
61321,37470,42800,42520,45098,
61421,37434,43380,40620,43722,
61521,39221,42271,38531,42689,
61621,38831,42579,38863,42067,
61721,33908,40614,44382,44336,
61821,37078,42044,41280,44882,
61921,38729,44353,39221,42853,
62021,35198,43412,42446,45120,
62121,35650,45724,41226,43156,
62221,35913,42465,41115,47171,
62321,37759,40953,41049,47023,
62421,37520,45684,41416,41424,
62521,37492,42166,41446,45280,
62621,35611,40011,40399,48839,
62721,38473,43111,39315,43633,
62821,38535,42747,39299,43787,
62921,37250,42890,41190,44974,
63021,37127,42329,41511,43789,
63121,36285,43417,39889,44413,
63221,38387,46329,37819,42913,
63321,35714,43878,38898,46746,
63421,37574,41998,40778,44242,
63521,35642,45862,37920,44020,
63621,37923,43601,38387,45949,
63721,33064,40748,41780,48204,
63821,32330,43940,42052,45842,
63921,39137,46877,35577,43565,
64021,35732,44204,39236,49112,
64121,35204,44118,41474,46352,
64221,35517,47585,39137,45517,
64321,35182,44290,40018,44250,
64421,36382,41240,39236,45818,
64521,36038,41486,40678,46210,
64621,34442,44012,42244,43342,
64721,37943,43645,41071,42945,
64821,38018,45006,40000,44152,
64921,36908,41342,40530,49292,
65021,36290,43978,40136,46776,
65121,36726,46304,39800,44014,
65221,36850,42450,42000,48104,
65321,37458,44130,40728,45840,
65421,36724,43470,41308,42918,
65521,35986,41496,38580,45718,
65621,36371,41705,39715,42881,
65721,35888,43386,41508,42342,
65821,36544,42792,39684,44172,
65921,36228,43338,40254,45100,
66021,38638,44276,39826,45796,
66121,43187,44021,39705,43239,
66221,36154,42854,42354,45874,
66321,34841,41971,40903,50057,
66421,36148,44904,40276,47584,
66521,37658,44494,39234,45566,
66621,35988,42376,42002,46250,
66721,35954,41368,41256,46050,
66821,36961,42851,42047,44357,
66921,37801,44115,40077,43371,
67021,38111,44193,42555,44513,
67121,37747,38821,43673,46931,
67221,40415,41765,39643,44529,
67321,39248,43078,39884,43154,
67421,39431,41205,41639,43105,
67521,38137,41921,41555,42299,
67621,37984,40760,42098,43150,
67721,40049,40429,42667,42503,
67821,38833,40279,42383,44681,
67921,39850,42110,40172,43804,
68021,39220,43960,44892,40100,
68121,37159,43147,45191,42251,
68221,39417,41559,42989,42307,
68321,38189,42861,43671,41815,
68421,39630,41008,42286,42260,
68521,39128,41282,42594,41644,
68621,38022,40734,42374,43582,
68721,38968,45126,40468,41270,
68821,39670,44134,40650,42918,
68921,37350,42370,40482,44962,
69021,35521,44185,41503,43531,
69121,40245,43499,39013,42995,
69221,39570,42384,40342,43232,
69321,35625,42763,44649,41763,
69421,39825,40651,41633,43791,
69521,41603,42783,38697,41621,
69621,35767,42381,43029,45123,
69721,36763,43001,42091,45897,
69821,39299,43479,38973,44293,
69921,37811,42959,42737,41789,
70021,37757,42931,41433,43119,
70121,41341,43271,39779,41537,
70221,37400,42566,41260,43102,
70321,35787,41851,43285,44593,
70421,39043,42813,41637,43707,
70521,39436,43210,40262,44040,
70621,35938,42504,42360,44834,
70721,39467,42389,38783,44281,
70821,38063,44095,39537,43789,
70921,35566,41310,42786,46202,
71021,36837,43301,39285,45849,
71121,37774,43468,40066,43288,
71221,34964,44150,41902,44660,
71321,38536,43346,39946,44880,
71421,39541,42675,40161,44991,
71521,38558,43436,41348,43754,
71621,38791,43939,41219,42351,
71721,38912,43682,38952,43434,
71821,35681,42151,41581,44739,
71921,35037,42481,42093,43693,
72021,36373,44953,38797,42613,
72121,36298,42426,39702,44990,
72221,36706,43210,39576,45128,
72321,38283,43825,38857,44775,
72421,37198,43074,40476,45092,
72521,36813,43075,40509,43499,
72621,37312,43432,40754,43314,
72721,41781,43053,38595,42071,
72821,38721,41797,39625,44437,
72921,37865,43825,40515,42555,
73021,38077,43021,39893,43317,
73121,37681,41835,41123,43729,
73221,37832,40738,42510,42068,
73321,35458,42022,43760,43120,
73421,39408,44958,39848,42278,
73521,40022,45314,40082,42422,
73621,35846,42348,42150,46816,
73721,37167,43375,40869,45189,
73821,39926,45444,38716,39914,
73921,36453,42601,40667,45191,
74021,35109,42873,42093,46197,
74121,39105,45403,39547,42369,
74221,37163,43703,42085,43577,
74321,36971,41503,42059,45447,
74421,36708,42238,42320,42610,
74521,37555,42659,42183,41911,
74621,40210,41400,41008,44018,
74721,37457,42149,41905,44269,
74821,36983,44715,42145,42157,
74921,39399,44129,40475,43185,
75021,38809,42171,41457,45299,
75121,37753,42899,41969,43567,
75221,39484,42616,41280,42792,
75321,37972,42792,40948,44308,
75421,40710,42728,39910,43596,
75521,38712,42278,42288,42706,
75621,39321,42249,40601,42421,
75721,38327,42899,42797,41609,
75821,36074,41296,44390,43488,
75921,39887,44703,40577,41353,
76021,39649,43219,40783,43397,
76121,36469,41841,43603,44323,
76221,38993,43079,41343,41553,
76321,37515,44811,41445,40981,
76421,37584,43516,42622,41686,
76521,39638,40690,40146,42514,
76621,38389,43719,41161,40907,
76721,35322,44824,43638,41340,
76821,41118,41398,39322,43714,
76921,38809,42999,40507,42349,
77021,35869,43343,44819,42985,
77121,37312,41792,40564,46552,
77221,36950,44236,40454,43172,
77321,37395,44175,40283,41839,
77421,36274,41818,40506,45070,
77521,36464,41652,40514,46486,
77621,36088,44624,41694,42982,
77721,35664,43454,41946,43912,
77821,36986,42808,40476,43882,
77921,38363,43225,37263,44161,
78021,35856,43338,39224,43586,
78121,36598,43910,39600,43624,
78221,36995,44455,39793,44009,
78321,36911,43899,41333,44949,
78421,36567,42891,39825,46149,
78521,34735,43673,39545,46707,
78621,37401,42701,37437,43905,
78721,36644,43282,40148,45606,
78821,35032,42802,41840,45738,
78921,33588,43300,42720,45164,
79021,37878,46710,37310,43086,
79121,38819,43283,38041,45413,
79221,36332,43432,40804,43172,
79321,39417,44941,37099,42003,
79421,37260,44712,39800,43536,
79521,35700,44012,42638,45622,
79621,39501,45303,38643,44709,
79721,37595,45641,41981,44983,
79821,37333,43381,40063,46655,
79921,37707,43493,39701,45051,
80021,34676,43512,39614,43686,
80121,37266,42374,38860,42604,
80221,36837,41545,40101,44329,
80321,37362,42514,39972,43956,
80421,33871,44109,42703,44693,
80521,37210,45202,40642,43938,
80621,37996,43384,39986,45250,
80721,39103,43397,39553,45455,
80821,38737,44901,41841,42837,
80921,38268,44142,41536,43626,
81021,39099,43209,39757,43419,
81121,38143,42797,41099,42621,
81221,36417,43605,42163,42547,
81321,38674,43926,40032,41664,
81421,37072,42912,41548,42276,
81521,37642,43364,40168,43210,
81621,38350,43718,39180,44176,
81721,37607,44017,40203,43161,
81821,37726,44008,39856,43910,
81921,35622,43166,42214,43582,
82021,37483,42519,41489,45221,
82121,38794,43756,43280,43458,
82221,39850,43310,42384,42864,
82321,39040,40450,44054,45076,
82421,40818,41732,42066,43048,
82521,38886,43556,41768,42146,
82621,36893,41665,41507,44451,
82721,37212,41174,40410,44600,
82821,37437,44873,39021,42697,
82921,36503,43191,40423,45559,
83021,33100,41920,43962,45570,
83121,41141,43267,38013,42851,
83221,38399,43151,41365,42789,
83321,34853,40735,44217,44159,
83421,40616,42206,39320,41686,
83521,40918,41882,39100,41944,
83621,36230,42926,44990,42390,
83721,38565,42215,42931,43253,
83821,38955,41263,44673,44317,
83921,39996,42548,42966,42182,
84021,39110,43176,44036,40938,
84121,39371,40621,45037,43695,
84221,37797,41379,44965,42599,
84321,41332,40162,41232,43546,
84421,38945,39155,43425,42951,
84521,38873,41313,42349,41625,
84621,40108,40444,42078,41378,
84721,39658,39320,44090,41600,
84821,37999,44191,44211,39775,
84921,41905,39889,41147,43691,
85021,39602,40460,42280,44638,
85121,38680,43366,40676,41990,
85221,38771,44471,37827,40455,
85321,35678,42794,40028,43232,
85421,36991,42837,41531,43337,
85521,37697,42103,42747,41433,
85621,37828,42580,41244,41056,
85721,37691,43613,40709,41975,
85821,37566,42766,40652,43312,
85921,37541,41061,41349,43773,
86021,38807,41777,41371,43425,
86121,39542,43176,40294,41448,
86221,38508,42984,42886,41606,
86321,38992,38090,43966,44392,
86421,40727,40245,40985,40087,
86521,38809,44089,40949,39397,
86621,37022,40710,40902,43294,
86721,38712,41372,39760,43668,
86821,39039,42659,40523,42867,
86921,37386,41652,43254,43364,
87021,36598,44170,44532,40768,
87121,38666,40506,41662,45090,
87221,37980,39574,41338,46412,
87321,36855,44503,39797,43497,
87421,38649,45791,37307,43485,
87521,37197,43237,36071,46083,
87621,37024,45490,35764,43198,
87721,34939,43261,40525,44127,
87821,36488,41290,40530,43988,
87921,37990,43526,41342,43082,
88021,36345,43653,44251,42399,
88121,37633,41939,41573,43967,
88221,38130,42488,41824,42814,
88321,38674,41616,40906,42888,
88421,38452,42636,41548,42468,
88521,38389,42795,42145,42203,
88621,38207,42087,43001,42417,
88721,37564,40664,43660,43576,
88821,40832,44334,40626,40500,
88921,41049,42349,39079,42135,
89021,36727,43211,42103,42603,
89121,36512,40866,42890,45316,
89221,39020,42072,40628,42836,
89321,38706,43046,39904,40684,
89421,35731,39173,43019,44653,
89521,36514,39352,41928,45766,
89621,38123,41897,41001,43839,
89721,38044,42010,41844,43918,
89821,39195,42409,41259,44229,
89921,36024,40564,44898,45714,
90021,39077,41889,42141,43029,
90121,38217,40797,41627,44987,
90221,36506,44100,41734,43272,
90321,40147,42471,37915,42191,
90421,38768,42442,40270,42684,
90521,38367,41809,41281,43511,
90621,38829,42133,42117,42661,
90721,38458,43620,40648,43302,
90821,38989,41905,40667,43363,
90921,40261,43743,39921,40259,
91021,39208,41396,40438,41754,
91121,39747,39849,39843,45021,
91221,38778,44700,40630,41796,
91321,39760,44832,39778,41274,
91421,37818,41454,39526,44282,
91521,38390,43608,38296,43994,
91621,36307,44073,41515,42805,
91721,39521,42761,39631,43955,
91821,38418,42828,40582,43020,
91921,39066,42560,41292,42390,
92021,40616,42932,39282,43038,
92121,38521,41899,41425,44755,
92221,37546,43224,42424,41830,
92321,37385,43337,41963,43311,
92421,39601,43279,39229,43927,
92521,39052,44336,40312,42532,
92621,38016,41742,40768,44278,
92721,37791,38861,42087,44785,
92821,37424,41052,42642,41938,
92921,37588,42396,41062,42034,
93021,38889,42231,39979,42161,
93121,36922,41330,41844,43316,
93221,37527,41137,42023,43845,
93321,40885,44231,40391,39809,
93421,37617,43737,43329,41037,
93521,38894,39104,42282,44960,
93621,39614,41200,41056,41550,
93721,37933,42873,43219,39903,
93821,40674,41140,39862,44124,
93921,39820,42660,41654,42922,
94021,37236,43546,42850,40872,
94121,39089,40407,40295,45009,
94221,38626,41586,40962,42994,
94321,35359,42733,43207,42393,
94421,36515,43829,41119,43641,
94521,37603,43113,39937,44419,
94621,35604,42500,41496,44916,
94721,37453,42071,40335,46517,
94821,40872,44274,35716,43986,
94921,36277,46179,39493,42843,
95021,35519,44965,40235,44373,
95121,36730,44936,39804,43514,
95221,37001,44683,39845,43827,
95321,35243,44847,41349,43865,
95421,37666,41036,41912,43422,
95521,38123,41275,38925,44929,
95621,36368,44248,38084,44096,
95721,35504,43366,41176,44358,
95821,38285,43729,39753,43473,
95921,38148,42554,39672,44182,
96021,37649,43681,41587,43507,
96121,38696,42578,41218,43332,
96221,39234,44132,41110,41424,
96321,37789,41943,41061,43559,
96421,37155,40371,44663,40979,
96521,37675,42847,40475,42755,
96621,36482,42362,42086,43350,
96721,37332,41966,41500,43918,
96821,40087,42477,39837,42747,
96921,37922,43280,42416,43146,
97021,36220,43702,40608,44962,
97121,36705,42691,39445,45331,
97221,37441,44521,38829,42601,
97321,33659,44653,39251,46365,
97421,37825,43131,37029,46047,
97521,36901,42267,40987,46349,
97621,36353,43915,42595,44565,
97721,38182,43470,38052,45920,
97821,37147,45163,38381,46281,
97921,36038,42438,39478,45494,
