time,acc.x,acc.y,acc.z,
23436,0.0003293176996521652,0.0017221419839188457,0.9840952157974243,
23446,-0.006932263262569904,-0.0010962524684146047,0.9742220044136047,
23456,-0.004349968396127224,0.006128708366304636,0.9850727915763855,
23466,0.0012062102323397994,0.0020628732163459063,0.9865463376045227,
23476,-0.012561259791254997,0.0105285057798028,1.0100103616714478,
23486,0.0039033801294863224,-0.0020622608717530966,0.9515665173530579,
23496,0.0028124633245170116,-0.010489372536540031,0.9893231391906738,
23506,0.0037826464977115393,0.010462603531777859,0.9823680520057678,
23516,0.00793193094432354,0.013736765831708908,0.9811369180679321,
23526,-0.001041186973452568,-0.0023309134412556887,1.00456964969635,
23536,-0.00013713908265344799,0.005272241309285164,0.9689081311225891,
23546,0.000779444701038301,-0.011350530199706554,1.0047305822372437,
23556,-0.011904989369213581,0.03725861757993698,0.9854641556739807,
23566,-0.007966814562678337,-0.00015143575728870928,1.0036685466766357,
23576,-0.0070505691692233086,-0.005202594678848982,0.9970741271972656,
23586,-0.0018780389800667763,0.0034035355783998966,0.9787372946739197,
23596,-0.016620801761746407,0.017006564885377884,0.9955435395240784,
23606,-0.013077967800199986,0.02034667879343033,0.9790767431259155,
23616,-0.0019443104974925518,-0.011813480406999588,0.9787623882293701,
23626,-0.013662252575159073,0.007190748117864132,0.9873858690261841,
23636,-0.007594892755150795,0.014462140388786793,0.9707549810409546,
23646,0.0035190354101359844,0.009821990504860878,0.9802073836326599,
23656,0.008448618464171886,-0.006922702770680189,0.9764235615730286,
23666,-0.0006842173170298338,0.011005482636392117,0.9709509611129761,
23676,-0.006377281621098518,-0.004110889043658972,0.9943110942840576,
23686,-0.009245377033948898,-0.0036875957157462835,1.002152919769287,
23696,-0.011200743727385998,-0.0007097513880580664,1.0079822540283203,
23706,-0.009121110662817955,-0.0007559816003777087,0.9962166547775269,
23716,0.00810510478913784,0.0026816660538315773,0.9952622056007385,
23726,0.00010640409891493618,-0.017786230891942978,1.0000466108322144,
23736,-0.00375355314463377,0.009975657798349857,0.988415539264679,
23746,0.006815013941377401,-0.000915283162612468,1.0027425289154053,
23756,-0.009641113691031933,0.0023086722940206528,1.015793800354004,
23766,8.29911823529983e-06,0.012738733552396297,1.0089367628097534,
23776,-0.009024371393024921,0.009479416534304619,1.000705599784851,
23786,0.009315882809460163,0.021994298323988914,1.0083749294281006,
23796,0.008944744244217873,0.0067754825577139854,0.9909302592277527,
23806,-0.023504285141825676,-0.026326622813940048,0.9999414682388306,
23816,-0.006601476576179266,-0.003276631934568286,0.982191264629364,
23826,-0.009663974866271019,0.0033270029816776514,0.9800604581832886,
23836,0.0003300173848401755,0.010091367177665234,1.003298044204712,
23846,-0.001538660260848701,0.0013524341629818082,0.9646382331848145,
23856,0.003433590056374669,-0.013647963292896748,0.9940047264099121,
23866,-0.00669965660199523,0.03674018383026123,0.9929659962654114,
23876,-0.007143802009522915,-0.017377706244587898,0.9754957556724548,
23886,-0.019317733123898506,-0.006948032416403294,1.0389662981033325,
23896,0.0023490593302994967,-0.016508052125573158,1.0111051797866821,
23906,0.0001764816843206063,0.037823259830474854,1.0087502002716064,
23916,0.018887458369135857,0.058430470526218414,1.0076587200164795,
23926,-0.0012602275237441063,-0.004544958006590605,0.9430480003356934,
