time,stateEstimate.x,stateEstimate.y,stateEstimate.z
53193,1.5087381601333618,0.4774025082588196,0.6387832164764404
53293,1.5843217372894287,0.4646184742450714,0.635181188583374
53393,1.70820951461792,0.5288035273551941,0.6300375461578369
53493,1.8146146535873413,0.5930410027503967,0.6344790458679199
53593,1.9043034315109253,0.6243857741355896,0.6385406255722046
53693,1.9899113178253174,0.6169590353965759,0.6379750370979309
53793,2.0588865280151367,0.6718124747276306,0.6387487649917603
53893,2.139950752258301,0.7263717651367188,0.6410189270973206
53993,2.2123043537139893,0.7664361000061035,0.6463761925697327
54093,2.307533025741577,0.8006896376609802,0.640251874923706
54193,2.393096446990967,0.8570598363876343,0.6447664499282837
54293,2.483632802963257,0.9113007187843323,0.6489452719688416
54393,2.612386465072632,0.8858096599578857,0.6442921757698059
54493,2.722805976867676,0.9075102806091309,0.6398858428001404
54593,2.8353497982025146,0.9208962917327881,0.6350224018096924
54693,2.9408602714538574,0.946670413017273,0.6279782056808472
54793,3.0569851398468018,0.9617593884468079,0.6236462593078613
54893,3.1777420043945312,0.9729495644569397,0.6255603432655334
54993,3.2947659492492676,0.9910109043121338,0.6208440065383911
55093,3.4256443977355957,0.9946550726890564,0.6266124844551086
55193,3.5746896266937256,0.9630891680717468,0.6195148229598999
55293,3.7148027420043945,1.0189934968948364,0.623056173324585
55393,3.870986223220825,1.0453678369522095,0.6162728071212769
55493,4.015932559967041,1.0949625968933105,0.6178717017173767
55593,4.163385391235352,1.1234318017959595,0.6132676601409912
55693,4.338454723358154,1.0810242891311646,0.6060444116592407
55793,4.517319202423096,0.9463800191879272,0.5953596234321594
55893,4.614165782928467,1.3485456705093384,0.6066323518753052
55993,4.792779922485352,0.8279643058776855,0.5821032524108887
56093,4.920634746551514,0.5921906232833862,0.5804627537727356
56193,5.011645793914795,0.052814558148384094,0.5902307033538818
56293,5.069780349731445,-0.2812846302986145,0.5945140719413757
56393,5.079906463623047,-0.45288121700286865,0.5900929570198059
56493,5.077923774719238,-0.4773266613483429,0.5751245021820068
56593,5.008398056030273,-0.6464881300926208,0.563208281993866
56693,4.8682098388671875,-0.9265661835670471,0.5616104006767273
56793,4.721975803375244,-1.000012993812561,0.5622826218605042
56893,4.58364200592041,-1.015594244003296,0.5816560387611389
56993,4.435256481170654,-0.9412239789962769,0.5918009281158447
57093,4.282829761505127,-0.8838591575622559,0.6055690050125122
57193,4.1518330574035645,-0.8172532916069031,0.6357821226119995
57293,4.007810115814209,-0.7115921378135681,0.6529423594474792
57393,3.8779098987579346,-0.6098442077636719,0.6625518798828125
57493,3.742948532104492,-0.44991880655288696,0.6581716537475586
57593,3.600266218185425,-0.3751998543739319,0.6636170744895935
57693,3.454554319381714,-0.2942345142364502,0.6632786393165588
57793,3.304844856262207,-0.17193499207496643,0.6604479551315308
57893,3.1662487983703613,-0.10524790734052658,0.6557118892669678
57993,3.0161099433898926,0.026253443211317062,0.646653950214386
58093,2.8805394172668457,0.14217092096805573,0.6347982883453369
58193,2.747020959854126,0.2852782607078552,0.6311257481575012
58293,2.630361795425415,0.4363829791545868,0.6380314826965332
58393,2.5174901485443115,0.5827929973602295,0.6410056948661804
58493,2.3672380447387695,0.7599782943725586,0.6199945211410522
58593,2.2433056831359863,0.8527207374572754,0.6144415736198425
58693,2.087820291519165,0.9442313313484192,0.6086225509643555
58793,1.9610610008239746,0.9660794138908386,0.6137916445732117
58893,1.8239526748657227,0.9746045470237732,0.6068810224533081
58993,1.5876904726028442,0.9882765412330627,0.5827751755714417
59093,1.4327720403671265,0.9580128788948059,0.5703216791152954
59193,1.3024228811264038,0.8975679278373718,0.5751308798789978
59293,1.2200675010681152,0.8303506970405579,0.5798324942588806
59393,1.17496657371521,0.7297463417053223,0.5856379270553589
59493,1.1506993770599365,0.6173517107963562,0.5900151133537292
59593,1.146344542503357,0.494655579328537,0.5941778421401978
59693,1.1774095296859741,0.3611030876636505,0.6028528213500977
59793,1.243186116218567,0.21391047537326813,0.622469425201416
59893,1.2981678247451782,0.08753490447998047,0.6423525810241699
59993,1.3829706907272339,-0.05288407951593399,0.6392485499382019
60093,1.4779493808746338,-0.19195671379566193,0.6338720321655273
60193,1.5920864343643188,-0.32408636808395386,0.6369855999946594
60293,1.710167646408081,-0.4518061578273773,0.6319546103477478
60393,1.8247008323669434,-0.5668930411338806,0.615583598613739
60493,1.9500763416290283,-0.6532090306282043,0.6057913899421692
60593,2.069892644882202,-0.7208771705627441,0.6057555079460144
60693,2.2282814979553223,-0.7604591846466064,0.5999157428741455
60793,2.402406692504883,-0.769419252872467,0.6023956537246704
60893,2.5431339740753174,-0.7816798090934753,0.6196130514144897
60993,2.7140963077545166,-0.7576656341552734,0.621649444103241
61093,2.889885902404785,-0.7473868727684021,0.6176142692565918
61193,3.0692553520202637,-0.7185648083686829,0.6193031668663025
61293,3.2498481273651123,-0.7364562153816223,0.6195792555809021
61393,3.442117214202881,-0.7507342100143433,0.6194750666618347
61493,3.6309449672698975,-0.7955597639083862,0.6158266067504883
61593,3.810469150543213,-0.847055196762085,0.6111186742782593
61693,3.9972469806671143,-0.9333137273788452,0.6020486950874329
61793,4.183706283569336,-1.0279138088226318,0.5875206589698792
61893,4.353529453277588,-1.099505066871643,0.5894812941551208
61993,4.54050350189209,-1.1355247497558594,0.5751371383666992
62093,4.710025310516357,-1.1800869703292847,0.575808584690094
62193,4.845069885253906,-1.2387986183166504,0.5792345404624939
62293,5.011957168579102,-1.1630115509033203,0.5651302933692932
62393,5.094839096069336,-1.2038416862487793,0.5596333742141724
62493,5.207511901855469,-1.0399640798568726,0.5535216927528381
62593,5.260079860687256,-0.9166032075881958,0.5543867945671082
62693,5.274949073791504,-0.7696259021759033,0.5600280165672302
62793,5.2863383293151855,-0.5698556900024414,0.5706890225410461
62893,5.248010635375977,-0.42661285400390625,0.5736649632453918
62993,5.172793388366699,-0.2892723083496094,0.5891586542129517
63093,5.0798163414001465,-0.15333399176597595,0.6152052879333496
63193,4.967894554138184,-0.022351248189806938,0.6327401399612427
63293,4.843438625335693,0.09733125567436218,0.6377765536308289
63393,4.721149444580078,0.24938735365867615,0.6527969241142273
63493,4.576064586639404,0.36361461877822876,0.6521952152252197
63593,4.438278675079346,0.4923277199268341,0.6485707759857178
63693,4.32442569732666,0.5950430035591125,0.6410833597183228
63793,4.200134754180908,0.6830262541770935,0.6278660297393799
63893,4.077311038970947,0.7375537753105164,0.6238183379173279
63993,3.935837745666504,0.7878425717353821,0.6094592213630676
64093,3.821566581726074,0.7943036556243896,0.614032506942749
64193,3.6782238483428955,0.7988964915275574,0.6051114201545715
64293,3.5261948108673096,0.7796657681465149,0.6043946743011475
64393,3.4077837467193604,0.7356651425361633,0.6169410943984985
64493,3.292543649673462,0.6940422654151917,0.6157665252685547
64593,3.196700096130371,0.6442268490791321,0.6364293694496155
64693,3.1141281127929688,0.5914390087127686,0.6352136135101318
64793,3.048999547958374,0.5375083088874817,0.6329607963562012
64893,2.9931044578552246,0.4888588786125183,0.6274634003639221
64993,2.9252676963806152,0.430593878030777,0.6073383092880249
65093,2.8585569858551025,0.38047459721565247,0.6032066345214844
65193,2.782764434814453,0.3153490126132965,0.5928798317909241
65293,2.6902828216552734,0.26351499557495117,0.6047287583351135
65393,2.587736129760742,0.2170269936323166,0.6091321706771851
65493,2.484966278076172,0.1845572292804718,0.60951167345047
65593,2.369645833969116,0.1611810326576233,0.6088159084320068
65693,2.253584623336792,0.15275245904922485,0.601580023765564
65793,2.138819694519043,0.15637236833572388,0.5957179665565491
65893,2.0173943042755127,0.17422367632389069,0.5986731648445129
65993,1.890583872795105,0.21415074169635773,0.6019346714019775
66093,1.7796474695205688,0.26240479946136475,0.6131106615066528
66193,1.6773451566696167,0.32276859879493713,0.6132328510284424
66293,1.5730222463607788,0.3784942924976349,0.6236668229103088
66393,1.4786334037780762,0.44500279426574707,0.6262571215629578
66493,1.3881646394729614,0.5121340751647949,0.6229051947593689
66593,1.2919812202453613,0.5800187587738037,0.6145060658454895
66693,1.2046785354614258,0.65016770362854,0.6130355596542358
66793,1.1197373867034912,0.733731210231781,0.6127824187278748
66893,1.0372902154922485,0.8261012434959412,0.6103865504264832
66993,0.9833111763000488,0.9201618432998657,0.6140095591545105
67093,0.939909815788269,1.0131222009658813,0.6064496040344238
67193,0.9153338670730591,1.118019938468933,0.6050941944122314
67293,0.9076222777366638,1.2259949445724487,0.6001114845275879
67393,0.9215507507324219,1.3370944261550903,0.595467209815979
67493,0.9481083154678345,1.4421948194503784,0.6002821922302246
67593,0.9937899708747864,1.547569751739502,0.5998055338859558
67693,1.056402325630188,1.655539631843567,0.6015661358833313
67793,1.1235414743423462,1.723971962928772,0.6057465076446533
67893,1.2053900957107544,1.7927149534225464,0.5955850481987
67993,1.308685302734375,1.8487476110458374,0.589564859867096
68093,1.3934158086776733,1.8823059797286987,0.5926816463470459
68193,1.481770396232605,1.8978469371795654,0.5893133282661438
68293,1.5873773097991943,1.8918460607528687,0.5900617837905884
68393,1.6775263547897339,1.8595974445343018,0.5821875333786011
68493,1.7502577304840088,1.7775893211364746,0.5751399993896484
68593,1.8438136577606201,1.6900132894515991,0.5835059285163879
68693,1.8988573551177979,1.585839033126831,0.5765107274055481
68793,1.9414386749267578,1.4773247241973877,0.5822849273681641
68893,1.9731775522232056,1.3623998165130615,0.5865839719772339
68993,1.9970979690551758,1.251763105392456,0.5906325578689575
69093,2.034132242202759,1.1667966842651367,0.5888345241546631
69193,2.0799753665924072,1.088903546333313,0.5963245034217834
69293,2.137242078781128,1.0154592990875244,0.6022999286651611
69393,2.2257742881774902,0.9688389897346497,0.6043113470077515
69493,2.323488235473633,0.912930428981781,0.5993629693984985
69593,2.4349453449249268,0.8905289173126221,0.5930164456367493
69693,2.5545568466186523,0.8716800212860107,0.5845502018928528
69793,2.6657204627990723,0.8556246161460876,0.580291211605072
69893,2.770554780960083,0.8507957458496094,0.5752564668655396
69993,2.872694253921509,0.85716313123703,0.5796771049499512
70093,2.963453769683838,0.8656060695648193,0.5902644991874695
70193,3.0585904121398926,0.8868431448936462,0.5953328609466553
70293,3.1625823974609375,0.919292688369751,0.603399395942688
70393,3.2580463886260986,0.944301426410675,0.616860568523407
70493,3.356501579284668,0.9715548753738403,0.6227765083312988
70593,3.4635605812072754,0.9823938012123108,0.6240315437316895
70693,3.563152313232422,0.9892449975013733,0.6230766177177429
70793,3.663289785385132,0.9735890030860901,0.6236250400543213
70893,3.7714357376098633,0.942945122718811,0.6141732335090637
70993,3.8727290630340576,0.8963882327079773,0.6024777889251709
71093,3.9645307064056396,0.8418861627578735,0.5978835225105286
71193,4.058043479919434,0.7665519118309021,0.5901182889938354
71293,4.156754016876221,0.6646479368209839,0.5891526341438293
71393,4.236990451812744,0.5791046619415283,0.5938143730163574
71493,4.317343235015869,0.49598467350006104,0.6002519130706787
71593,4.384795188903809,0.4159335196018219,0.6144497990608215
71693,4.434913635253906,0.3303029239177704,0.6168505549430847
71793,4.480872631072998,0.2512799799442291,0.6179443001747131
71893,4.509253025054932,0.16266047954559326,0.6180347800254822
71993,4.530482292175293,0.09093727171421051,0.6147374510765076
72093,4.540175437927246,0.0036665534134954214,0.6056756377220154
72193,4.537407398223877,-0.08624500036239624,0.6026111841201782
72293,4.527724742889404,-0.1676085740327835,0.6075307726860046
72393,4.503483772277832,-0.2591015100479126,0.5957702994346619
72493,4.466602325439453,-0.3503146171569824,0.5911369919776917
72593,4.4218668937683105,-0.43830496072769165,0.5884144902229309
72693,4.377045154571533,-0.5177510380744934,0.585898756980896
72793,4.315402507781982,-0.5840710997581482,0.5862259864807129
72893,4.2483439445495605,-0.6454727053642273,0.5876802206039429
72993,4.180174350738525,-0.687113881111145,0.5922895669937134
73093,4.096487998962402,-0.7305521368980408,0.5997534394264221
73193,3.9998576641082764,-0.7549776434898376,0.6047186255455017
73293,3.91337251663208,-0.7717201113700867,0.606406033039093
73393,3.821929931640625,-0.7831152677536011,0.5982542037963867
73493,3.7228927612304688,-0.769660472869873,0.6008062958717346
73593,3.625516653060913,-0.7529336214065552,0.5957173109054565
73693,3.537196636199951,-0.7313744425773621,0.5918535590171814
73793,3.4459900856018066,-0.6897026300430298,0.585399866104126
73893,3.3561112880706787,-0.6379513740539551,0.5839599370956421
73993,3.282740592956543,-0.5890113711357117,0.583244264125824
74093,3.2070703506469727,-0.5277062654495239,0.5820932388305664
74193,3.1343185901641846,-0.46573910117149353,0.5805808901786804
74293,3.0624120235443115,-0.40546903014183044,0.5894644856452942
74393,2.9881961345672607,-0.3389282822608948,0.6030979156494141
74493,2.912343740463257,-0.2754797339439392,0.6051056385040283
74593,2.8359155654907227,-0.2184428572654724,0.6106551885604858
74693,2.7605791091918945,-0.16255782544612885,0.6161348223686218
74793,2.685875654220581,-0.10710760205984116,0.6108888387680054
74893,2.607471466064453,-0.056393276900053024,0.6046072840690613
74993,2.5328094959259033,-0.005025300197303295,0.5994371771812439
75093,2.4565176963806152,0.04953588545322418,0.5952327251434326
75193,2.3693344593048096,0.09692617505788803,0.5822864770889282
75293,2.2862837314605713,0.138114333152771,0.5833848714828491
75393,2.2034189701080322,0.1696014553308487,0.5855317115783691
75493,2.1144604682922363,0.19047626852989197,0.5892374515533447
75593,2.0176830291748047,0.19762681424617767,0.5997071266174316
75693,1.9307039976119995,0.20368146896362305,0.6082462668418884
75793,1.8351019620895386,0.20162685215473175,0.6236612796783447
75893,1.7411290407180786,0.2082606852054596,0.6220258474349976
75993,1.6611112356185913,0.20848914980888367,0.6244375705718994
76093,1.5731745958328247,0.235891655087471,0.6110054850578308
76193,1.4787960052490234,0.2804596424102783,0.6035747528076172
76293,1.3995827436447144,0.3203483819961548,0.6016785502433777
76393,1.3148573637008667,0.38710322976112366,0.5934951901435852
76493,1.2458546161651611,0.4513721466064453,0.5931466221809387
76593,1.1938942670822144,0.5059735178947449,0.5967668294906616
76693,1.1489923000335693,0.6044561266899109,0.5956313014030457
76793,1.1211512088775635,0.6959741711616516,0.5989360213279724
76893,1.1026288270950317,0.7895392179489136,0.5969645977020264
76993,1.1026968955993652,0.883543074131012,0.5986495018005371
77093,1.1116317510604858,0.9771274328231812,0.6004505157470703
77193,1.13265061378479,1.0763742923736572,0.6033329367637634
77293,1.1642206907272339,1.1520475149154663,0.609794557094574
77393,1.2132549285888672,1.2360180616378784,0.6099337935447693
77493,1.2759652137756348,1.305450201034546,0.6138561964035034
77593,1.3519713878631592,1.363374948501587,0.6145012378692627
77693,1.4193925857543945,1.3986942768096924,0.6132736206054688
77793,1.5020098686218262,1.4274882078170776,0.6071975827217102
77893,1.594985842704773,1.438143253326416,0.5982138514518738
77993,1.6811950206756592,1.4391993284225464,0.5915341377258301
78093,1.769804835319519,1.4278271198272705,0.5786031484603882
78193,1.8607078790664673,1.4014350175857544,0.5764700770378113
78293,1.9455734491348267,1.3688937425613403,0.5909684896469116
78393,2.0264601707458496,1.3296359777450562,0.5928159952163696
78493,2.1060597896575928,1.2878488302230835,0.6009819507598877
78593,2.1847643852233887,1.2471463680267334,0.6074114441871643
78693,2.2658560276031494,1.202646255493164,0.6075944900512695
78793,2.347121000289917,1.1538060903549194,0.60750812292099
78893,2.433774471282959,1.101951003074646,0.5999664664268494
78993,2.5151829719543457,1.0627192258834839,0.5930201411247253
79093,2.598081111907959,1.021101951599121,0.58944171667099
79193,2.6835272312164307,0.9732207655906677,0.5878158807754517
79293,2.7608864307403564,0.9297256469726562,0.5937391519546509
79393,2.8429248332977295,0.8821418285369873,0.5917912721633911
79493,2.9311203956604004,0.8317147493362427,0.5875673890113831
79593,3.010211229324341,0.7891581058502197,0.5871676802635193
79693,3.092137336730957,0.7438238859176636,0.5847474336624146
79793,3.172009229660034,0.6987190842628479,0.5882247090339661
79893,3.257016181945801,0.6516271829605103,0.5918152332305908
79993,3.3327465057373047,0.6047762632369995,0.6021429300308228
80093,3.4071362018585205,0.5554313659667969,0.6004789471626282
80193,3.4867117404937744,0.4958897531032562,0.6019160747528076
80293,3.557455062866211,0.4254889190196991,0.6049899458885193
80393,3.6149892807006836,0.3636251389980316,0.6024632453918457
80493,3.6744930744171143,0.28767815232276917,0.6056919097900391
80593,3.7215733528137207,0.22261428833007812,0.6113547682762146
80693,3.75695538520813,0.12797412276268005,0.6065701246261597
80793,3.7752845287323,0.019353633746504784,0.6017135381698608
80893,3.7719380855560303,-0.06974956393241882,0.6026086211204529
80993,3.7490310668945312,-0.15166975557804108,0.6009854674339294
81093,3.705327272415161,-0.24292849004268646,0.5920937657356262
81193,3.633511543273926,-0.3301178216934204,0.5872571468353271
81293,3.5616447925567627,-0.38920679688453674,0.5930344462394714
81393,3.452317237854004,-0.4547877311706543,0.5982753038406372
81493,3.324636936187744,-0.49744150042533875,0.5916813015937805
81593,3.1959967613220215,-0.5237428545951843,0.5969254374504089
81693,3.045198440551758,-0.5188785791397095,0.596810519695282
81793,2.8849904537200928,-0.5072042346000671,0.6077691316604614
81893,2.728931427001953,-0.47343334555625916,0.6006808280944824
81993,2.562325954437256,-0.40860775113105774,0.6024759411811829
82093,2.392913341522217,-0.33121201395988464,0.601009726524353
82193,2.2302684783935547,-0.23457776010036469,0.598618745803833
82293,2.0922043323516846,-0.12937572598457336,0.6032571792602539
82393,1.9484037160873413,-0.011984157375991344,0.6038891077041626
82493,1.819892168045044,0.09945738315582275,0.6017755270004272
82593,1.712059497833252,0.19996237754821777,0.5932304859161377
82693,1.5996772050857544,0.3072701692581177,0.59112948179245
82793,1.5106436014175415,0.3850308656692505,0.5888355374336243
82893,1.4497649669647217,0.4856303334236145,0.5920484662055969
82993,1.4174072742462158,0.5736207962036133,0.5945866703987122
83093,1.39006507396698,0.6492401957511902,0.6016156673431396
83193,1.3742812871932983,0.740379810333252,0.6032581925392151
83293,1.3717892169952393,0.8256580829620361,0.6150068640708923
83393,1.3808605670928955,0.9197510480880737,0.6192477345466614
83493,1.404921531677246,1.0168654918670654,0.6150102615356445
83593,1.4413717985153198,1.1092184782028198,0.6186113953590393
83693,1.4910982847213745,1.2003798484802246,0.6005821824073792
83793,1.5497324466705322,1.2709825038909912,0.6058264970779419
83893,1.6246575117111206,1.3227465152740479,0.6044791340827942
83993,1.692704677581787,1.3679779767990112,0.6058330535888672
84093,1.7748618125915527,1.397215723991394,0.5984553098678589
84193,1.8586660623550415,1.4136637449264526,0.6028769612312317
84293,1.9282209873199463,1.4149991273880005,0.6089124083518982
84393,1.998606562614441,1.4064536094665527,0.6070471405982971
84493,2.0651416778564453,1.3836040496826172,0.6116575002670288
84593,2.1273105144500732,1.3586862087249756,0.601323127746582
84693,2.1932404041290283,1.3065189123153687,0.5988038778305054
84793,2.268909454345703,1.2595345973968506,0.588397741317749
84893,2.34527850151062,1.1961551904678345,0.5844764709472656
84993,2.4286630153656006,1.1301641464233398,0.5874062776565552
85093,2.5145773887634277,1.0449436902999878,0.5884465575218201
85193,2.5988900661468506,0.9647471308708191,0.5967043042182922
85293,2.67201828956604,0.8881618976593018,0.599153459072113
85393,2.7410378456115723,0.7966604828834534,0.601159930229187
85493,2.802191734313965,0.6991228461265564,0.6140940189361572
85593,2.860532283782959,0.6063879132270813,0.6255164742469788
85693,2.923741340637207,0.5083743929862976,0.6145442724227905
85793,2.9798460006713867,0.4200162887573242,0.6104966998100281
85893,3.0333690643310547,0.3407699763774872,0.605811357498169
85993,3.093480348587036,0.25554159283638,0.5985247492790222
86093,3.164686679840088,0.17081767320632935,0.5893567204475403
86193,3.2240874767303467,0.09126798808574677,0.5839924216270447
86293,3.2840213775634766,0.008650144562125206,0.5829944014549255
86393,3.3422484397888184,-0.08469473570585251,0.5919650197029114
86493,3.3966429233551025,-0.18697217106819153,0.5833778381347656
86593,3.4467527866363525,-0.2799069583415985,0.5922216176986694
86693,3.5001137256622314,-0.3850131928920746,0.5908827781677246
86793,3.560239553451538,-0.48398247361183167,0.5892389416694641
86893,3.609084367752075,-0.5794800519943237,0.5965459942817688
86993,3.6799476146698,-0.6609094738960266,0.5969794392585754
87093,3.7863247394561768,-0.7155634164810181,0.5878419280052185
87193,3.8128468990325928,-0.8023379445075989,0.5925374031066895
87293,3.8946714401245117,-0.8374902606010437,0.5870133638381958
87393,3.979008674621582,-0.8406134247779846,0.5835618376731873
87493,4.088216304779053,-0.7974037528038025,0.5721064209938049
87593,4.163383483886719,-0.7474701404571533,0.5602957010269165
87693,4.2404303550720215,-0.653928816318512,0.5541667342185974
87793,4.285538196563721,-0.5365644693374634,0.5505600571632385
87893,4.2845563888549805,-0.42852938175201416,0.5593655705451965
87993,4.265734672546387,-0.30253252387046814,0.5722572803497314
88093,4.216217517852783,-0.18938393890857697,0.5811840295791626
88193,4.175586700439453,-0.06486953049898148,0.5983637571334839
88293,4.121520042419434,0.060322728008031845,0.6119822263717651
88393,4.062930107116699,0.17002809047698975,0.6195439696311951
88493,3.999119997024536,0.2991505563259125,0.6271675229072571
88593,3.9275074005126953,0.42883238196372986,0.6359729766845703
88693,3.8334598541259766,0.5628045201301575,0.6285734176635742
88793,3.719137668609619,0.6768867373466492,0.6202602386474609
88893,3.6059255599975586,0.7509637475013733,0.6252946853637695
88993,3.4472367763519287,0.8344486951828003,0.6189247369766235
89093,3.293128252029419,0.9002267718315125,0.6061216592788696
89193,3.1381654739379883,0.9560882449150085,0.608860433101654
89293,2.9722843170166016,1.0130852460861206,0.6043446063995361
89393,2.7942585945129395,1.0723686218261719,0.6050477623939514
89493,2.626052141189575,1.12630295753479,0.6153793931007385
89593,2.4373908042907715,1.184753179550171,0.6165127158164978
89693,2.272878408432007,1.2403459548950195,0.6074949502944946
89793,2.1070878505706787,1.288920283317566,0.6148401498794556
89893,1.962731957435608,1.3266280889511108,0.6185079216957092
89993,1.8505373001098633,1.3688591718673706,0.6203703880310059
90093,1.751071572303772,1.3926771879196167,0.6203731894493103
90193,1.6601240634918213,1.3954570293426514,0.6110158562660217
90293,1.5738354921340942,1.3723812103271484,0.6016967296600342
90393,1.5087171792984009,1.3335556983947754,0.5963881015777588
90493,1.4289789199829102,1.261749029159546,0.5922566056251526
90593,1.3528262376785278,1.162534236907959,0.5889696478843689
90693,1.2924498319625854,1.0401430130004883,0.588245153427124
90793,1.267494797706604,0.9302994012832642,0.597621500492096
90893,1.258941888809204,0.7856386303901672,0.6036422252655029
90993,1.2844364643096924,0.6413206458091736,0.6014877557754517
91093,1.3313555717468262,0.47925668954849243,0.604345440864563
91193,1.3933905363082886,0.32239603996276855,0.6126728057861328
91293,1.471580982208252,0.16992327570915222,0.6102845668792725
91393,1.5795199871063232,0.024133877828717232,0.603430986404419
91493,1.6827811002731323,-0.09738311171531677,0.6202211380004883
91593,1.8154059648513794,-0.22810469567775726,0.6078155040740967
91693,1.941389799118042,-0.34970101714134216,0.5941485166549683
91793,2.0963687896728516,-0.45107123255729675,0.5979669690132141
91893,2.2229502201080322,-0.5533851981163025,0.5912157893180847
91993,2.3844475746154785,-0.6333396434783936,0.5801548361778259
92093,2.5081722736358643,-0.6865220069885254,0.5890329480171204
92193,2.683400869369507,-0.7213010191917419,0.5919083952903748
92293,2.873169183731079,-0.7563841938972473,0.5909605622291565
92393,3.080110549926758,-0.797592282295227,0.5939148664474487
