time,stateEstimate.x,stateEstimate.y,stateEstimate.z,
303615,-0.15606394410133362,-0.05147983506321907,0.421983540058136,
303625,-0.15395399928092957,-0.05394788458943367,0.42222705483436584,
303635,-0.15403513610363007,-0.054056428372859955,0.4226473867893219,
303645,-0.1555117964744568,-0.05353856086730957,0.42307397723197937,
303655,-0.15558426082134247,-0.05361735075712204,0.4234878718852997,
303665,-0.1556408554315567,-0.05368513986468315,0.4238837957382202,
303675,-0.15567228198051453,-0.05373663082718849,0.4254262447357178,
303685,-0.1537436991930008,-0.05462415888905525,0.4258240759372711,
303695,-0.15372003614902496,-0.054674286395311356,0.4262082576751709,
303705,-0.15340280532836914,-0.05376393347978592,0.42657873034477234,
303715,-0.15333299338817596,-0.053787004202604294,0.4257658123970032,
303725,-0.1532517522573471,-0.05380029231309891,0.4260840117931366,
303735,-0.15315207839012146,-0.05380791798233986,0.4263831377029419,
303745,-0.1530335247516632,-0.05381012335419655,0.42664945125579834,
303755,-0.15188546478748322,-0.05435173958539963,0.42612674832344055,
303765,-0.15087682008743286,-0.0547700859606266,0.4262820780277252,
303775,-0.16639594733715057,-0.062399476766586304,0.4264134168624878,
303785,-0.16640518605709076,-0.06250504404306412,0.42651548981666565,
303795,-0.15153875946998596,-0.058441147208213806,0.4255633056163788,
303805,-0.15127180516719818,-0.05846105143427849,0.42558178305625916,
303815,-0.1517341136932373,-0.06250353157520294,0.42560261487960815,
303825,-0.15236790478229523,-0.06119094416499138,0.4256157875061035,
303835,-0.15204566717147827,-0.061215076595544815,0.42562660574913025,
303845,-0.15265901386737823,-0.06005869060754776,0.42611104249954224,
303855,-0.15108990669250488,-0.06045049801468849,0.4261804223060608,
303865,-0.15068387985229492,-0.060430292040109634,0.4262534976005554,
303875,-0.15025199949741364,-0.06040062755346298,0.4263199269771576,
303885,-0.14979560673236847,-0.06035974994301796,0.42655104398727417,
303895,-0.11368615925312042,-0.04877374321222305,0.42658576369285583,
303905,-0.11041194200515747,-0.04843655228614807,0.4266391098499298,
303915,-0.1073206290602684,-0.046107806265354156,0.4267049729824066,
303925,-0.1063605323433876,-0.04598983749747276,0.42712363600730896,
303935,-0.10587266087532043,-0.048088494688272476,0.42721834778785706,
303945,-0.10463431477546692,-0.04781189560890198,0.42730388045310974,
303955,-0.10335920006036758,-0.04752151668071747,0.42742565274238586,
303965,-0.10204758495092392,-0.04721749946475029,0.4275783896446228,
303975,-0.1006210595369339,-0.0479670949280262,0.42699792981147766,
303985,-0.1011553704738617,-0.048695795238018036,0.4270980656147003,
303995,-0.09976901113986969,-0.04838615655899048,0.4271901547908783,
304005,-0.0968766063451767,-0.04860604926943779,0.4272875189781189,
304015,-0.09225494414567947,-0.046979378908872604,0.42792564630508423,
304025,-0.09151796251535416,-0.047018758952617645,0.42805492877960205,
304035,-0.08882783353328705,-0.04678500071167946,0.42819279432296753,
304045,-0.08721433579921722,-0.04641345888376236,0.42832353711128235,
304055,-0.08166457712650299,-0.046800967305898666,0.42743539810180664,
304065,-0.08361775428056717,-0.04725222289562225,0.4275270700454712,
304075,-0.0805906429886818,-0.046074479818344116,0.42763179540634155,
304085,-0.07885698229074478,-0.04566432163119316,0.42773765325546265,
304095,-0.07893513143062592,-0.04673069342970848,0.4274946451187134,
304105,-0.07672198861837387,-0.047566261142492294,0.42759114503860474,
304115,-0.0797024741768837,-0.04670598730444908,0.42772459983825684,
304125,-0.08051810413599014,-0.04737101122736931,0.42787107825279236,
304135,-0.07884261757135391,-0.04695602133870125,0.42800530791282654,
304145,-0.08049434423446655,-0.04876520112156868,0.4300881326198578,
304155,-0.07885262370109558,-0.048365410417318344,0.4303116798400879,
304165,-0.06662160158157349,-0.04633210226893425,0.430500328540802,
304175,-0.06494604051113129,-0.04638940095901489,0.4307033121585846,
304185,-0.06382239609956741,-0.04484264552593231,0.43053966760635376,
304195,-0.06412477791309357,-0.04494613781571388,0.4307413101196289,
304205,-0.06462942063808441,-0.04539988189935684,0.4309375584125519,
304215,-0.0668388158082962,-0.04752552881836891,0.43114548921585083,
304225,-0.0651179626584053,-0.04707235097885132,0.4315967261791229,
304235,-0.06564123928546906,-0.04740752652287483,0.43185076117515564,
304245,-0.06395181268453598,-0.046948499977588654,0.4320910573005676,
304255,-0.05244971439242363,-0.045171529054641724,0.43229231238365173,
304265,-0.050837863236665726,-0.04503437131643295,0.4324929416179657,
304275,-0.049051977694034576,-0.04456708952784538,0.43119609355926514,
304285,-0.04564214125275612,-0.044515933841466904,0.43129444122314453,
304295,-0.04377467557787895,-0.043991819024086,0.43138450384140015,
304305,-0.04370205104351044,-0.044255346059799194,0.43149393796920776,
304315,-0.041826408356428146,-0.04369128867983818,0.4325158894062042,
304325,-0.04403630644083023,-0.042921699583530426,0.4327121078968048,
304335,-0.04224680736660957,-0.04235153645277023,0.43291544914245605,
304345,-0.04045620933175087,-0.041768625378608704,0.4331190288066864,
304355,-0.038668859750032425,-0.041176896542310715,0.43318355083465576,
304365,0.004061483778059483,-0.02873622626066208,0.43328431248664856,
304375,0.006468367297202349,-0.027938824146986008,0.433450311422348,
304385,0.007819748483598232,-0.028397930786013603,0.4336225986480713,
304395,0.010217561386525631,-0.02759649232029915,0.43378424644470215,
304405,0.013537273742258549,-0.027592873200774193,0.43439510464668274,
304415,0.015955649316310883,-0.026779692620038986,0.4345927834510803,
304425,0.0183779988437891,-0.025953499600291252,0.43481484055519104,
304435,0.020804332569241524,-0.02511405013501644,0.4350373148918152,
304445,0.023174958303570747,-0.02425883710384369,0.436699777841568,
304455,0.02560686320066452,-0.02339189499616623,0.4370056092739105,
304465,0.02804122306406498,-0.022511150687932968,0.43730953335762024,
304475,0.03047700971364975,-0.021617047488689423,0.43759217858314514,
304485,0.03296365961432457,-0.02070254273712635,0.437144935131073,
304495,0.03540019318461418,-0.0197821706533432,0.43737947940826416,
304505,0.03783494606614113,-0.0188490841537714,0.4376176595687866,
304515,0.040267214179039,-0.0179034061729908,0.4378581643104553,
304525,0.037678081542253494,-0.021341826766729355,0.4380667209625244,
304535,0.0352649986743927,-0.018696054816246033,0.43832653760910034,
304545,0.031475674360990524,-0.020590536296367645,0.438578724861145,
304555,0.015577699057757854,-0.021501895040273666,0.4388241767883301,
304565,0.01730785146355629,-0.023424433544278145,0.4390067160129547,
304575,0.0687033161520958,-0.014967728406190872,0.437849223613739,
304585,0.06360454112291336,-0.013428552076220512,0.4379984736442566,
304595,0.056872736662626266,-0.015790799632668495,0.4381730854511261,
304605,0.05926264449954033,-0.014832915738224983,0.4383139908313751,
304615,0.06164928898215294,-0.013887979090213776,0.4375257194042206,
304625,0.07577812671661377,-0.007781059481203556,0.4375961124897003,
304635,0.07255186885595322,-0.006723152473568916,0.43769872188568115,
304645,0.07503107190132141,-0.005669999867677689,0.43777212500572205,
304655,0.08169141411781311,-0.005431697238236666,0.4379017651081085,
304665,0.08763384819030762,-0.0015792637132108212,0.4380199611186981,
304675,0.09022689610719681,-0.0004803112242370844,0.43815508484840393,
304685,0.09628044068813324,-0.0006664698594249785,0.43829724192619324,
304695,0.08764760941267014,-0.00337710278108716,0.43854016065597534,
304705,0.08937805145978928,-0.000627362634986639,0.437772661447525,
304715,0.08708707988262177,-0.004057374317198992,0.43794843554496765,
304725,0.08455821871757507,-0.00343867065384984,0.4381243586540222,
304735,0.08434143662452698,-0.0036987178027629852,0.43827542662620544,
304745,0.08331919461488724,-0.0057305749505758286,0.43785354495048523,
304755,0.0778164342045784,-0.0011249003000557423,0.4379638135433197,
304765,0.06858016550540924,-0.002485856181010604,0.4380675256252289,
304775,0.06932256370782852,-0.0014239965239539742,0.4381273686885834,
304785,0.07614738494157791,0.0007507969276048243,0.43655872344970703,
304795,0.0733112245798111,0.0005696151638403535,0.43653854727745056,
304805,0.07516545802354813,0.0012824245495721698,0.43651360273361206,
304815,0.0729866474866867,0.0022294872906059027,0.4364831745624542,
304825,0.0640476644039154,-0.02722875587642193,0.43650200963020325,
304835,0.0590435266494751,-0.033855751156806946,0.43625500798225403,
304845,0.06046178936958313,-0.033867500722408295,0.4361739456653595,
304855,0.06653334945440292,-0.03216639906167984,0.4360852837562561,
304865,0.06816580146551132,-0.031707193702459335,0.43600255250930786,
304875,0.06965570896863937,-0.0313398540019989,0.4347437024116516,
304885,0.070188008248806,-0.03077097237110138,0.43460264801979065,
304895,0.06828279793262482,-0.027482619509100914,0.4344581365585327,
304905,0.06710956245660782,-0.025921614840626717,0.4343135356903076,
304915,0.06519835442304611,-0.026202600449323654,0.4341053068637848,
304925,0.07770933210849762,-0.021935168653726578,0.43396615982055664,
304935,0.07931294292211533,-0.021333396434783936,0.43384841084480286,
304945,0.08537811040878296,-0.019377512857317924,0.4337562918663025,
304955,0.07941222190856934,-0.019818298518657684,0.4337056577205658,
304965,0.08342885971069336,-0.021993039175868034,0.43258339166641235,
304975,0.0827496275305748,-0.024119047448039055,0.43250441551208496,
304985,0.08179634809494019,-0.020072458311915398,0.43243148922920227,
304995,0.08254584670066833,-0.024752769619226456,0.43236982822418213,
305005,0.07901526987552643,-0.01678621582686901,0.43219342827796936,
305015,0.07938492298126221,-0.019790297374129295,0.43214938044548035,
305025,0.07851770520210266,-0.018581591546535492,0.43211403489112854,
305035,0.07859844714403152,-0.02001700922846794,0.43210557103157043,
305045,0.08171042799949646,-0.029538225382566452,0.43282952904701233,
305055,0.08181726187467575,-0.023767514154314995,0.43287065625190735,
305065,0.0903957262635231,-0.025391586124897003,0.43292614817619324,
305075,0.09488978236913681,-0.023966623470187187,0.43302303552627563,
305085,0.09393882006406784,-0.02324151061475277,0.433828741312027,
305095,0.09453993290662766,-0.02334197796881199,0.4339846670627594,
305105,0.0959872379899025,-0.022796353325247765,0.43414270877838135,
305115,0.0936461091041565,-0.01921890862286091,0.43431076407432556,
305125,0.09503354132175446,-0.01861521042883396,0.43448033928871155,
305135,0.09654593467712402,-0.017718171700835228,0.4329252243041992,
305145,0.09676362574100494,-0.020119870081543922,0.4330368936061859,
305155,0.0924990251660347,-0.014198997057974339,0.43316325545310974,
305165,0.08878693729639053,-0.007006812375038862,0.4332977533340454,
305175,0.08874756097793579,-0.008732102811336517,0.4340609908103943,
305185,0.09315498173236847,-0.007520619779825211,0.43430453538894653,
305195,0.0943780168890953,-0.0067560928873717785,0.43456193804740906,
305205,0.09308557212352753,-0.005302148871123791,0.4348214864730835,
305215,0.09235110133886337,-0.004865615628659725,0.43467822670936584,
305225,0.09320042282342911,-0.007814780808985233,0.43493252992630005,
305235,0.09417492151260376,-0.014629824087023735,0.43518054485321045,
305245,0.09475705772638321,-0.01294171717017889,0.4354208707809448,
305255,0.09303940087556839,-0.005330945830792189,0.43567025661468506,
305265,0.09404999017715454,-0.00475550489500165,0.43604427576065063,
305275,0.09512797743082047,-0.004006079398095608,0.436270147562027,
305285,0.09166683256626129,-3.854922397295013e-06,0.43649813532829285,
305295,0.09018115699291229,-0.0007469123811461031,0.4367653429508209,
305305,0.09114047884941101,4.665552478400059e-05,0.43703341484069824,
305315,0.08921666443347931,0.003048911690711975,0.4373445212841034,
305325,0.0908946841955185,0.0007093003368936479,0.4376636743545532,
305335,0.0882711187005043,-0.0007369556115008891,0.437979519367218,
305345,0.08972401171922684,0.0009286021231673658,0.4366554021835327,
305355,0.10108426958322525,0.008051791228353977,0.43684467673301697,
