time,pm.vbat,
33023,4.090909004211426,
33123,4.085630416870117,
33223,4.085630416870117,
33323,4.090909004211426,
33423,4.085630416870117,
33523,4.085630416870117,
33623,4.085630416870117,
33723,4.085630416870117,
33823,4.090909004211426,
33923,4.090909004211426,
34023,4.085630416870117,
34123,4.085630416870117,
34223,4.085630416870117,
34323,4.090909004211426,
34423,4.085630416870117,
34523,4.085630416870117,
34623,4.085630416870117,
34723,4.085630416870117,
34823,4.085630416870117,
34923,4.085630416870117,
35023,4.085630416870117,
35123,3.7794721126556396,
35223,3.863929510116577,
35323,3.8428151607513428,
35423,3.8217008113861084,
35523,3.8480937480926514,
35623,3.895601272583008,
35723,3.8428151607513428,
35823,3.790029287338257,
35923,3.8744866847991943,
36023,3.8586509227752686,
36123,3.710850477218628,
36223,3.8058650493621826,
36323,3.774193525314331,
36423,3.837536573410034,
36523,3.8322579860687256,
36623,3.826979398727417,
36723,3.800586462020874,
36823,3.800586462020874,
36923,3.7689149379730225,
37023,3.790029287338257,
37123,3.774193525314331,
37223,3.8058650493621826,
37323,3.8164222240448,
37423,3.811143636703491,
37523,3.8164222240448,
37623,3.8217008113861084,
37723,3.811143636703491,
37823,3.7953078746795654,
37923,3.790029287338257,
38023,3.7794721126556396,
38123,3.7794721126556396,
38223,3.7794721126556396,
38323,3.790029287338257,
38423,3.7847506999969482,
38523,3.790029287338257,
38623,3.790029287338257,
38723,3.790029287338257,
38823,3.790029287338257,
38923,3.7847506999969482,
39023,3.7794721126556396,
39123,3.7794721126556396,
39223,3.7847506999969482,
39323,3.7794721126556396,
39423,3.7794721126556396,
39523,3.774193525314331,
39623,3.7794721126556396,
39723,3.774193525314331,
39823,3.774193525314331,
39923,3.774193525314331,
40023,3.7794721126556396,
40123,3.774193525314331,
40223,3.7689149379730225,
40323,3.774193525314331,
40423,3.7689149379730225,
40523,3.774193525314331,
40623,3.7689149379730225,
40723,3.7689149379730225,
40823,3.7689149379730225,
40923,3.7689149379730225,
41023,3.763636350631714,
41123,3.763636350631714,
41223,3.763636350631714,
41323,3.7689149379730225,
41423,3.763636350631714,
41523,3.7689149379730225,
41623,3.763636350631714,
41723,3.7583577632904053,
41823,3.763636350631714,
41923,3.7583577632904053,
42023,3.7583577632904053,
42123,3.763636350631714,
42223,3.763636350631714,
42323,3.763636350631714,
42423,3.7583577632904053,
42523,3.7530791759490967,
42623,3.7530791759490967,
42723,3.7583577632904053,
42823,3.7530791759490967,
42923,3.7530791759490967,
43023,3.7530791759490967,
43123,3.7530791759490967,
43223,3.7530791759490967,
43323,3.747800588607788,
43423,3.747800588607788,
43523,3.7530791759490967,
43623,3.7530791759490967,
43723,3.747800588607788,
43823,3.747800588607788,
43923,3.747800588607788,
44023,3.747800588607788,
44123,3.747800588607788,
44223,3.7530791759490967,
44323,3.747800588607788,
44423,3.747800588607788,
44523,3.747800588607788,
44623,3.7425220012664795,
44723,3.737243413925171,
44823,3.737243413925171,
44923,3.7425220012664795,
45023,3.7425220012664795,
45123,3.7425220012664795,
45223,3.7425220012664795,
45323,3.7425220012664795,
45423,3.7425220012664795,
45523,3.7425220012664795,
45623,3.7425220012664795,
45723,3.7425220012664795,
45823,3.737243413925171,
45923,3.737243413925171,
46023,3.737243413925171,
46123,3.737243413925171,
46223,3.7425220012664795,
46323,3.737243413925171,
46423,3.737243413925171,
46523,3.737243413925171,
46623,3.737243413925171,
46723,3.7319648265838623,
46823,3.7319648265838623,
46923,3.7319648265838623,
47023,3.737243413925171,
47123,3.737243413925171,
47223,3.7319648265838623,
47323,3.7319648265838623,
47423,3.7319648265838623,
47523,3.7319648265838623,
47623,3.7319648265838623,
47723,3.7319648265838623,
47823,3.7319648265838623,
47923,3.7319648265838623,
48023,3.7266862392425537,
48123,3.7266862392425537,
48223,3.7266862392425537,
48323,3.7266862392425537,
48423,3.7319648265838623,
48523,3.7266862392425537,
48623,3.7266862392425537,
48723,3.7266862392425537,
48823,3.7266862392425537,
48923,3.721407651901245,
49023,3.7266862392425537,
49123,3.7266862392425537,
49223,3.7266862392425537,
49323,3.7266862392425537,
49423,3.721407651901245,
49523,3.7266862392425537,
49623,3.721407651901245,
49723,3.721407651901245,
49823,3.721407651901245,
49923,3.721407651901245,
50023,3.721407651901245,
50123,3.7266862392425537,
50223,3.721407651901245,
50323,3.721407651901245,
50423,3.7161290645599365,
50523,3.7161290645599365,
50623,3.7161290645599365,
50723,3.7161290645599365,
50823,3.7161290645599365,
50923,3.721407651901245,
51023,3.7161290645599365,
51123,3.7161290645599365,
51223,3.7161290645599365,
51323,3.721407651901245,
51423,3.721407651901245,
51523,3.7161290645599365,
51623,3.7161290645599365,
51723,3.7161290645599365,
51823,3.7055718898773193,
51923,3.7055718898773193,
52023,3.710850477218628,
52123,3.710850477218628,
52223,3.7161290645599365,
