time,motor.m1,motor.m2,motor.m3,motor.m4,
85222,40514,37638,40390,42514,
85322,39763,43365,41713,40247,
85422,35064,44570,42056,44250,
85522,37584,42372,38002,44354,
85622,38188,38292,41372,44356,
85722,37361,43405,43071,40939,
85822,37718,41762,37682,45766,
85922,36995,41105,38903,43905,
86022,35299,41601,42579,44093,
86122,39306,40644,40572,44602,
86222,39561,41953,40011,42619,
86322,37056,41056,41910,44066,
86422,38320,42628,39610,44238,
86522,41392,41342,40788,42738,
86622,34726,42612,40536,47006,
86722,37621,39921,40993,45273,
86822,40062,43070,40144,42400,
86922,38545,42707,41925,43063,
87022,37625,40845,41639,43139,
87122,37520,38932,40704,43392,
87222,38190,41502,41036,41952,
87322,38439,41515,41687,43715,
87422,39495,41687,40097,43761,
87522,37430,40954,41288,44012,
87622,36696,41250,41040,42998,
87722,37859,42763,38881,43061,
87822,39336,42050,39640,43126,
87922,39438,42754,39656,42676,
88022,35802,40106,41788,45356,
88122,39977,40999,38261,44839,
88222,37533,41077,40231,45463,
88322,34758,41238,42254,46294,
88422,40344,41004,36668,44360,
88522,37174,41666,39498,44814,
88622,37315,42753,41295,43889,
88722,38572,41278,39448,44602,
88822,34652,43870,41064,45022,
88922,35166,45838,36818,44878,
89022,37575,40317,39453,45779,
89122,38363,41541,38797,45279,
89222,38427,43257,39839,43285,
89322,37883,43475,40163,43127,
89422,36643,40733,40417,46055,
89522,35663,40697,40835,45405,
89622,37676,42810,39294,44076,
89722,36851,42655,40797,43457,
89822,37916,41290,37686,45984,
89922,38208,41566,40800,44170,
90022,37814,43214,40760,43536,
90122,37829,43247,39311,45513,
90222,37027,41589,40007,44849,
90322,38995,41047,38161,45361,
90422,37076,42348,41156,44876,
90522,36314,42736,40256,43702,
90622,38919,42573,38629,43295,
90722,38424,41794,40506,43532,
90822,38951,41585,38991,44177,
90922,37884,40882,39040,44202,
91022,37288,41704,39450,44002,
91122,36410,43010,41232,44300,
91222,38452,42382,39724,45810,
91322,38865,42063,40569,45871,
91422,37705,42677,39981,43729,
91522,37443,42281,38177,43687,
91622,38215,41515,38831,45131,
91722,37043,42587,40519,44711,
91822,36999,42319,41447,45147,
91922,37058,41528,40830,44544,
92022,37764,41812,40366,42874,
92122,36830,42388,41430,43748,
92222,37170,41748,40384,43946,
92322,38897,40861,39589,44925,
92422,38495,43327,41421,43925,
92522,38765,42667,40583,44725,
92622,38786,39380,40476,47190,
92722,37335,41893,41583,44005,
92822,39612,42194,40370,42976,
92922,39131,40513,40835,43661,
93022,37502,41130,42614,43554,
93122,39626,39316,41620,44654,
93222,38864,41136,43730,42142,
93322,40291,42587,40335,42351,
93422,38773,41275,40705,44915,
93522,38363,40319,41343,43695,
93622,38505,40863,40893,42783,
93722,38264,42690,39842,40616,
93822,36596,40348,40676,44448,
93922,37918,39706,39712,45524,
94022,39891,38603,41443,43403,
94122,34161,45251,37607,48033,
94222,37927,41237,39619,46337,
94322,40509,41011,41159,42613,
94422,40990,42308,38532,43290,
94522,38820,44024,40006,42774,
94622,39303,39287,44523,42587,
94722,39199,39661,42249,43831,
94822,38033,40797,41101,43917,
94922,31775,45201,42351,43433,
95022,38139,40639,40879,43303,
95122,40686,39538,40740,44008,
95222,38319,41507,43935,40867,
95322,37858,41330,43076,42136,
95422,40030,38868,39644,44734,
95522,35894,40316,42844,44822,
95622,38696,40156,41800,44380,
95722,41257,39429,40885,44897,
95822,39146,41674,42726,42782,
95922,37328,42438,44498,41432,
96022,40877,41121,37939,43407,
96122,39590,39560,43068,42346,
96222,39032,38888,41968,44044,
96322,40801,39411,40587,43157,
96422,41346,40202,40828,42796,
96522,35285,41955,45367,41285,
96622,38706,39054,43124,41472,
96722,41656,38736,42036,43664,
96822,41168,39716,44380,42428,
96922,41483,42909,43253,40467,
97022,40675,38569,43021,43615,
97122,39482,39346,43008,41596,
97222,37995,40017,44187,40889,
97322,38912,39036,42994,43298,
97422,40344,39504,43342,42390,
97522,39219,40751,43641,42293,
97622,39317,38815,43219,43757,
97722,40029,40915,41833,41155,
97822,41869,39845,42095,40763,
97922,39522,42066,41770,41134,
98022,40263,39633,42303,42749,
98122,41124,39526,43146,44140,
98222,39251,41923,44543,41375,
98322,41876,40694,40580,41934,
98422,40768,39938,42394,40400,
98522,39005,38149,44085,44009,
98622,35751,40875,43611,41551,
98722,40856,39310,41408,39214,
98822,42788,38802,40790,39596,
98922,40869,39351,41499,41445,
99022,39941,40369,43557,41689,
99122,42630,40288,42042,43196,
99222,39783,40569,43211,44541,
99322,41688,42040,44736,38696,
99422,40746,41134,41918,42014,
99522,38128,38860,44400,41948,
99622,39665,39697,42423,40947,
99722,36845,41583,42237,39743,
99822,37628,40420,39414,43066,
99922,40559,38225,39935,42401,
100022,36402,40642,42316,45468,
100122,38861,41801,42021,44189,
100222,37464,45200,38146,45178,
100322,36212,40546,41120,45846,
100422,39898,41174,37890,45434,
100522,38157,41247,39035,45865,
100622,35741,42933,38059,46803,
100722,38649,40865,39213,43613,
100822,37176,40864,42034,42558,
100922,37976,42874,39134,43944,
101022,38737,39603,35445,47283,
101122,37215,40483,40783,45915,
101222,36932,41216,41168,44980,
101322,37053,44117,41365,42529,
101422,41002,42026,38250,45094,
101522,41910,44954,35944,40488,
101622,37076,43366,41334,43828,
101722,40789,43587,36597,42447,
101822,41224,42756,36590,43678,
101922,36757,40501,41403,45871,
102022,43224,41582,34894,45104,
102122,40462,42968,37220,43046,
102222,34765,39975,42965,45667,
102322,41011,43977,36947,41865,
102422,39039,42597,40003,43641,
102522,40753,42997,37989,43285,
102622,35536,40106,42646,45328,
102722,41217,44589,35335,39235,
102822,35520,41062,42512,43786,
102922,34691,42149,44331,43789,
103022,33375,35581,46249,49767,
